Order,Event_ID,Trans,Tran,Dir,Date,J_day,ALDT,Sec,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
29817,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:18 AM,36978,415263.98,6393680.92,157.1,-3.69,5.41,415272.09,6393653.39,112.7,122,136.8,2.57,-26,
29818,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:19 AM,36979,415264.18,6393680.92,156.6,3.68,4.16,415272.09,6393653.39,115,123,136.8,2.74,-25,
29819,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:20 AM,36980,415264.57,6393680.54,156.4,3.87,3.31,415272.09,6393653.39,115,125,136.8,2.76,-25,
29820,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:21 AM,36981,415265.05,6393679.97,155.2,-1.81,3.33,415271.51,6393653.45,115,125,141.71,2.79,-24,
29821,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:22 AM,36982,415265.54,6393679.59,155.4,-4.61,3.93,415271.51,6393653.45,115,124,141.71,2.68,-25,
29822,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:23 AM,36983,415265.83,6393679.02,155.8,-0.9,5.68,415271.51,6393653.45,115,125,141.71,2.76,-24,
29823,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:24 AM,36984,415265.62,6393678.66,153.8,4.83,6.87,415274.04,6393652.83,112.7,125,129.09,2.76,-24,
29824,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:25 AM,36985,415266.12,6393678.46,153,2.77,4.95,415274.04,6393652.83,115,126,129.09,2.9,-25,
29825,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:26 AM,36986,415267.1,6393677.7,153.8,-6.73,2.89,415272.87,6393652.61,112.6,125,149.51,2.85,-25,
29826,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:27 AM,36987,415267.48,6393676.95,153.6,-5.06,3.08,415272.87,6393652.61,115,124,149.51,2.93,-24,
29827,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:28 AM,36988,415267.28,6393677.14,152.5,7.02,3.67,415272.87,6393652.61,115,125,149.51,2.82,-25,
29828,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:29 AM,36989,415267.78,6393676.94,151.9,5.39,4.2,415272.83,6393652.46,111.5,126,152.97,2.88,-24,
29829,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:30 AM,36990,415268.55,6393676,151.8,-6.69,4.78,415272.83,6393652.46,115,126,152.97,2.9,-24,
29830,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:31 AM,36991,415268.94,6393675.43,151.9,-6.54,5.6,415272.83,6393652.46,115,126,152.97,2.74,-25,
29831,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:32 AM,36992,415269.04,6393675.43,151.9,3.3,5.6,415276.28,6393652.24,115,126,127.35,2.51,-25,
29832,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:33 AM,36993,415269.42,6393674.87,151.4,3.72,4.46,415276.28,6393652.24,115,126,127.35,2.45,-27,
29833,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:34 AM,36994,415270.1,6393674.11,151,-1.77,2.88,415276.28,6393652.24,115,126,127.35,2.54,-27,
29834,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:35 AM,36995,415270.59,6393673.73,150.9,-2.76,2.2,415274.76,6393650.58,112.4,126,151.39,2.54,-27,
29835,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:36 AM,36996,415270.88,6393673.16,150.7,-2.34,3.5,415274.76,6393650.58,115,125,151.39,2.51,-26,
29836,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:37 AM,36997,415271.06,6393672.42,149.8,-0.22,5.44,415275.93,6393649.73,112.5,125,137.53,2.59,-26,
29837,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:38 AM,36998,415271.45,6393672.22,148.9,2.94,5.02,415275.93,6393649.73,115,125,137.53,2.68,-26,
29838,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:39 AM,36999,415272.24,6393671.84,148.6,-0.57,3.22,415275.93,6393649.73,115,125,137.53,2.68,-24,
29839,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:40 AM,37000,415272.73,6393671.46,148.1,-3.06,2.61,415275.35,6393649.6,112.8,126,145.15,2.76,-25,
29840,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:41 AM,37001,415273.12,6393671.08,147.7,-2.41,3.28,415275.35,6393649.6,115,125,145.15,2.9,-25,
29841,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:42 AM,37002,415273.61,6393670.51,147.1,-1.18,4.31,415275.35,6393649.6,115,125,145.15,2.88,-25,
29842,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:43 AM,37003,415274.09,6393669.94,147.1,-0.12,4.97,415276.49,6393648.05,115,125,140.47,2.71,-25,
29843,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:44 AM,37004,415274.58,6393669.56,146.7,1.9,4.53,415276.49,6393648.05,115,125,140.47,2.68,-25,
29844,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:45 AM,37005,415275.27,6393669.36,146.1,-0.73,2.74,415276.49,6393648.05,115,126,140.47,2.74,-24,
29845,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:46 AM,37006,415276.25,6393668.78,146.4,-5.25,1.49,415276.22,6393647.17,112.4,126,143.12,2.74,-24,
29846,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:47 AM,37007,415276.74,6393668.22,147,-1.77,2.78,415276.22,6393647.17,115,127,143.12,2.79,-24,
29847,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:48 AM,37008,415276.73,6393667.85,147.1,3.88,5.35,415277.39,6393646.44,112.1,127,152.36,2.79,-23,
29848,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:49 AM,37009,415277.32,6393667.28,147.6,0.7,5.93,415277.39,6393646.44,115,127,152.36,2.85,-24,
29849,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:50 AM,37010,415278.1,6393666.7,147.9,-3.96,4.35,415277.39,6393646.44,115,127,152.36,2.85,-25,
29850,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:51 AM,37011,415278.99,6393666.31,148.2,-2.78,1.73,415277.39,6393646.44,115,126,152.36,2.85,-24,
29851,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:52 AM,37012,415279.78,6393666.11,149.3,0.65,0.84,415277.39,6393646.44,115,126,152.36,2.82,-26,
29852,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:53 AM,37013,415280.16,6393665.36,149.6,1.24,3.13,415277.39,6393646.44,115,126,152.36,2.82,-26,
29853,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:54 AM,37014,415280.54,6393664.42,150.3,-1.28,6.22,415277.39,6393646.44,115,125,152.36,2.85,-25,
29854,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:55 AM,37015,415280.92,6393663.67,150.1,-1.04,6.47,415277.39,6393646.44,115,126,152.36,2.88,-27,
29855,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:56 AM,37016,415281.71,6393663.29,149.8,0.87,3.84,415279.27,6393641.79,115,126,149.43,2.85,-26,
29856,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:57 AM,37017,415282.59,6393662.9,150.9,0.32,0.82,415279.27,6393641.79,115,126,149.43,2.85,-26,
29857,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:58 AM,37018,415283.37,6393662.14,151.4,-2.89,0.53,415279.27,6393641.79,115,127,149.43,2.82,-26,
29858,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:16:59 AM,37019,415283.66,6393661.58,151.2,0.24,3.02,415279.08,6393642.53,115,127,147.8,2.76,-25,
29859,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:00 AM,37020,415283.85,6393661.2,151,2.54,5.18,415279.08,6393642.53,115,127,147.8,2.79,-25,
29860,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:01 AM,37021,415284.63,6393660.44,151.3,-2.73,5.64,415278.48,6393640.91,112.2,125,169,3.05,-25,
29861,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:02 AM,37022,415285.41,6393659.68,152.3,-4.05,4.81,415278.48,6393640.91,115,124,169,3.1,-25,
29862,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:03 AM,37023,415285.81,6393659.67,153,3.23,3.19,415278.48,6393640.91,115,125,169,3.13,-25,
29863,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:04 AM,37024,415286.2,6393659.48,152.4,3.6,2.17,415278.48,6393640.91,115,125,169,2.93,-25,
29864,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:05 AM,37025,415287.08,6393658.72,152,-3.73,1.8,415278.48,6393640.91,115,125,169,2.79,-25,
29865,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:06 AM,37026,415287.67,6393658.52,153.6,-3.72,3.09,415278.48,6393640.91,115,125,169,2.74,-26,
29866,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:07 AM,37027,415287.76,6393658.15,155.4,-0.41,6.14,415278.48,6393640.91,115,124,169,2.79,-26,
29867,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:08 AM,37028,415287.94,6393657.22,155.6,0.6,8.07,415278.48,6393640.91,115,124,169,2.79,-26,
29868,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:09 AM,37029,415288.34,6393657.21,155.3,4.07,4.89,415282.55,6393636.85,112.1,124,150.43,2.82,-26,
29869,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:10 AM,37030,415289.24,6393657.19,154.9,0.69,0.08,415282.55,6393636.85,115,124,150.43,2.88,-25,
29870,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:11 AM,37031,415290.31,6393656.24,156.1,-7.55,-1.42,415282.05,6393635.81,112.1,124,156.27,2.93,-25,
29871,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:12 AM,37032,415290.31,6393656.05,156.5,-0.05,1.94,415282.05,6393635.81,115,124,156.27,2.85,-25,
29872,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:13 AM,37033,415289.81,6393656.06,155.2,8.25,6.59,415282.05,6393635.81,115,124,156.27,2.76,-24,
29873,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:14 AM,37034,415290.19,6393655.31,154.6,-1.09,8.32,415281.76,6393635.71,111.5,125,155.23,2.71,-26,
29874,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:15 AM,37035,415290.97,6393654.55,154.6,-8.72,6.84,415281.76,6393635.71,115,126,155.23,2.59,-27,
29875,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:16 AM,37036,415291.38,6393654.92,156.7,0.69,3.88,415281.76,6393635.71,115,126,155.23,2.54,-26,
29876,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:17 AM,37037,415291.68,6393655.28,156.7,7.63,1.7,415285.96,6393635.73,115,127,142.43,2.68,-25,
29877,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:18 AM,37038,415292.17,6393654.72,156.8,-0.08,2.17,415285.96,6393635.73,115,126,142.43,2.82,-25,
29878,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:19 AM,37039,415292.55,6393653.96,156.8,-7.09,3.63,415285.96,6393635.73,115,126,142.43,2.82,-25,
29879,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:20 AM,37040,415292.74,6393653.78,158,-2.01,5.61,415286.68,6393635.59,113.3,127,137.91,2.82,-25,
29880,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:21 AM,37041,415292.84,6393653.77,158.6,5.6,6.88,415286.68,6393635.59,115,127,137.91,2.85,-24,
29881,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:22 AM,37042,415293.23,6393653.39,157.9,2.44,5.48,415285.4,6393633.31,112.3,128,148.63,2.93,-25,
29882,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:23 AM,37043,415294.12,6393652.82,159.4,-4.7,3.11,415285.4,6393633.31,115,128,148.63,3.02,-26,
29883,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:24 AM,37044,415294.61,6393652.81,160.2,-2.82,1.77,415285.4,6393633.31,115,128,148.63,3.07,-24,
29884,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:25 AM,37045,415294.9,6393652.43,161.3,0.25,3.31,415287.69,6393633.39,112.6,128,134.92,3.02,-25,
29885,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:26 AM,37046,415294.88,6393651.5,161.5,0.62,6.43,415287.69,6393633.39,115,127,134.92,2.93,-26,
29886,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:27 AM,37047,415294.87,6393650.95,160.7,2.39,7.36,415287.69,6393633.39,115,127,134.92,3.02,-26,
29887,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:28 AM,37048,415295.46,6393650.56,161.3,0.52,4.64,415286.88,6393630.33,115,128,147.41,2.96,-27,
29888,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:29 AM,37049,415296.14,6393649.81,161.7,-4.33,2.24,415286.88,6393630.33,115,128,147.41,2.76,-26,
29889,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:30 AM,37050,415296.53,6393649.43,162,-1.48,1.69,415286.88,6393630.33,115,128,147.41,2.76,-26,
29890,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:31 AM,37051,415296.63,6393649.42,163.1,4.85,3.28,415288.55,6393630.93,112.4,129,134.73,2.65,-27,
29891,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:32 AM,37052,415296.62,6393648.87,162.5,1.46,5.88,415288.55,6393630.93,115,129,134.73,2.71,-26,
29892,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:33 AM,37053,415297.1,6393647.93,162.7,-6.01,7.08,415288.64,6393629.35,112.8,129,140.92,2.82,-25,
29893,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:34 AM,37054,415297.29,6393647.56,163.4,-0.97,6.15,415288.64,6393629.35,115,128,140.92,2.93,-26,
29894,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:35 AM,37055,415297.59,6393647.73,163.4,5.53,3.45,415288.64,6393629.35,115,129,140.92,2.9,-26,
29895,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:36 AM,37056,415298.37,6393647.16,163.3,0.59,1.4,415287.8,6393628.68,112,129,141.12,2.88,-25,
29896,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:37 AM,37057,415298.76,6393646.6,163.3,-4.34,1.95,415287.8,6393628.68,115,130,141.12,2.93,-24,
29897,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:38 AM,37058,415298.85,6393646.22,164,-2.43,4.89,415287.8,6393628.68,115,129,141.12,2.88,-24,
29898,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:39 AM,37059,415298.83,6393645.48,164.7,-0.97,7.73,415289.92,6393628.28,115,128,132.31,2.74,-25,
29899,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:40 AM,37060,415298.92,6393644.74,163.9,1.82,7.62,415289.92,6393628.28,115,129,132.31,2.76,-25,
29900,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:41 AM,37061,415299.32,6393644.73,165,4.12,3.92,415289.92,6393628.28,115,129,132.31,2.76,-25,
29901,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:42 AM,37062,415299.8,6393643.98,165.8,-3.03,0.92,415288.73,6393626.61,111.9,130,163.11,2.79,-25,
29902,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:43 AM,37063,415300.07,6393642.86,165.9,-7.8,0.61,415288.73,6393626.61,115,131,163.11,2.74,-24,
29903,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:44 AM,37064,415299.77,6393642.86,164.8,2.4,2.54,415291.97,6393626.53,112.5,130,149.76,2.79,-25,
29904,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:45 AM,37065,415299.48,6393642.87,163.7,8.48,4.94,415291.97,6393626.53,115,129,149.76,2.9,-24,
29905,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:46 AM,37066,415299.56,6393642.13,163,-2.25,6.52,415291.97,6393626.53,115,129,149.76,2.96,-24,
29906,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:47 AM,37067,415300.04,6393641.19,161.9,-9.85,6.08,415290.6,6393625.52,113.1,128,146.25,3.1,-25,
29907,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:48 AM,37068,415300.04,6393641.56,162.4,1.76,4.41,415290.6,6393625.52,115,130,146.25,2.99,-24,
29908,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:49 AM,37069,415300.05,6393641.74,162.9,6.34,3.07,415290.6,6393625.52,115,131,146.25,2.93,-23,
29909,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:50 AM,37070,415300.13,6393640.81,161.3,-4.26,3.08,415288.29,6393625.75,115,132,175.51,2.82,-25,
29910,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:51 AM,37071,415300.22,6393640.44,159.4,-5.53,2.95,415288.29,6393625.75,115,132,175.51,2.79,-26,
29911,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:52 AM,37072,415300.23,6393641,159.2,2.16,3.02,415288.29,6393625.75,115,132,175.51,2.79,-26,
29912,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:53 AM,37073,415300.22,6393640.63,159.5,-0.43,4.69,415290.71,6393625.33,112.3,132,142.55,2.79,-26,
29913,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:54 AM,37074,415300.01,6393639.89,157.3,-4.43,6.23,415290.71,6393625.33,115,132,142.55,2.79,-26,
29914,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:55 AM,37075,415299.91,6393639.89,156.5,-1.51,4.65,415291.41,6393623.38,112.3,131,159.3,2.76,-24,
29915,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:56 AM,37076,415300.21,6393639.88,155.9,-0.79,1.55,415291.41,6393623.38,115,131,159.3,2.76,-26,
29916,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:57 AM,37077,415300.3,6393639.7,155,-1.14,0.74,415291.41,6393623.38,115,130,159.3,2.96,-26,
29917,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:58 AM,37078,415300.01,6393639.7,153.7,-1,2.76,415291.2,6393624.25,112.1,128,153.39,3.19,-25,
29918,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:17:59 AM,37079,415299.7,6393639.34,152.1,-3.47,4.87,415291.2,6393624.25,115,128,153.39,3.36,-24,
29919,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:00 AM,37080,415299.8,6393639.15,151.7,-4.17,4.98,415291.2,6393624.25,115,127,153.39,3.39,-24,
29920,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:01 AM,37081,415299.9,6393639.33,151.3,-0.57,3.42,415291.83,6393622.54,115,127,146.74,3.13,-25,
29921,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:02 AM,37082,415299.7,6393639.52,150.1,1.46,2.25,415291.83,6393622.54,115,128,146.74,2.88,-25,
29922,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:03 AM,37083,415299.81,6393639.71,148.5,-1.78,1.49,415291.83,6393622.54,115,128,146.74,2.88,-25,
29923,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:04 AM,37084,415300.1,6393639.52,147.2,-6.55,1.37,415291.53,6393622.57,112.2,128,164.26,2.65,-26,
29924,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:05 AM,37085,415300.1,6393639.52,147,-3.07,2.83,415291.53,6393622.57,115,128,164.26,2.57,-26,
29925,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:06 AM,37086,415299.71,6393639.89,146.1,3.7,5.1,415292.78,6393620.61,112,128,146.04,2.42,-26,
29926,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:07 AM,37087,415299.81,6393639.71,144.9,-1.61,5.61,415292.78,6393620.61,115,129,146.04,2.54,-25,
29927,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:08 AM,37088,415300.49,6393639.14,144.8,-8.64,3.53,415292.78,6393620.61,115,129,146.04,2.48,-25,
29928,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:09 AM,37089,415300.5,6393639.69,144.1,-1.03,1.01,415295.93,6393621.59,112.9,130,141.23,2.54,-25,
29929,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:10 AM,37090,415300.51,6393640.06,143.2,4.77,0.73,415295.93,6393621.59,115,130,141.23,2.42,-24,
29930,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:11 AM,37091,415300.71,6393639.87,142.2,-2.35,3.02,415295.93,6393621.59,115,130,141.23,2.45,-24,
29931,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:12 AM,37092,415300.79,6393639.13,141.3,-8.25,5.37,415294.08,6393620.51,115,130,145.25,2.57,-26,
29932,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:13 AM,37093,415300.79,6393639.32,139.8,-3.13,5.17,415294.08,6393620.51,115,130,145.25,2.79,-25,
29933,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:14 AM,37094,415301.1,6393639.49,139.3,1.48,2.77,415295.21,6393618.49,112.1,130,136.38,2.79,-25,
29934,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:15 AM,37095,415301.69,6393639.3,138.6,0.13,0.78,415295.21,6393618.49,115,130,136.38,2.71,-25,
29935,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:16 AM,37096,415302.09,6393639.29,138.4,-3.2,0.7,415295.21,6393618.49,115,130,136.38,2.71,-23,
29936,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:17 AM,37097,415302.18,6393639.29,137.8,-4.01,2.01,415295.7,6393619.3,112.8,129,140.41,2.62,-24,
29937,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:18 AM,37098,415302.48,6393639.28,137,-2.9,3.39,415295.7,6393619.3,115,128,140.41,2.57,-25,
29938,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:19 AM,37099,415302.98,6393639.27,136.5,-0.8,3.63,415295.7,6393619.3,115,128,140.41,2.65,-25,
29939,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:20 AM,37100,415303.58,6393639.44,136.3,-0.58,2.56,415298.01,6393617.11,115,128,133.54,2.62,-24,
29940,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:21 AM,37101,415304.38,6393639.43,136.8,-2.95,1.56,415298.01,6393617.11,115,129,133.54,2.54,-23,
29941,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:22 AM,37102,415305.17,6393639.41,137.7,-4.57,1.96,415298.01,6393617.11,115,131,133.54,2.65,-24,
29942,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:23 AM,37103,415305.56,6393639.22,137.9,-1.18,3.77,415298.7,6393617.42,115,131,132.31,2.59,-23,
29943,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:24 AM,37104,415305.96,6393639.21,137.6,0.95,4.12,415298.7,6393617.42,115,130,132.31,2.79,-24,
29944,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:25 AM,37105,415307.05,6393639.18,138.2,-2.14,2.35,415299.1,6393615.11,111.8,130,135.65,2.79,-24,
29945,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:26 AM,37106,415307.95,6393639.17,139.8,-2.86,1.45,415299.1,6393615.11,115,130,135.65,2.76,-24,
29946,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:27 AM,37107,415308.35,6393639.16,141.1,-0.4,2.67,415299.1,6393615.11,115,128,135.65,2.74,-23,
29947,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:28 AM,37108,415308.84,6393638.78,142.2,-1.06,3.82,415300.46,6393614.36,112,129,132.61,2.62,-24,
29948,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:29 AM,37109,415309.63,6393638.76,143.7,-1.4,3.28,415300.46,6393614.36,115,129,132.61,2.65,-24,
29949,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:30 AM,37110,415310.43,6393638.93,145.7,0.19,2.35,415300.46,6393614.36,115,128,132.61,2.65,-25,
29950,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:31 AM,37111,415311.23,6393638.91,146.9,-0.77,2.17,415302.32,6393612.54,115,127,130.2,2.74,-25,
29951,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:32 AM,37112,415311.91,6393638.53,148.7,-3.2,2.96,415302.32,6393612.54,115,127,130.2,2.82,-25,
29952,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:33 AM,37113,415312.51,6393638.33,151.3,-1.3,3.94,415302.32,6393612.54,115,125,130.2,2.85,-25,
29953,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:34 AM,37114,415312.81,6393638.51,151.1,4.13,3.63,415303.76,6393611.81,115,125,141.32,2.71,-25,
29954,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:35 AM,37115,415313.61,6393638.68,151.6,1.05,2.48,415303.76,6393611.81,115,125,141.32,2.62,-24,
29955,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:36 AM,37116,415314.69,6393638.1,153.8,-5.46,1.91,415303.82,6393610.44,112.1,125,135.98,2.62,-24,
29956,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:37 AM,37117,415314.89,6393638.28,154.8,-0.23,3.13,415303.82,6393610.44,115,126,135.98,2.59,-25,
29957,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:38 AM,37118,415314.99,6393638.46,154.3,4.59,4.05,415303.82,6393610.44,115,126,135.98,2.65,-24,
29958,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:39 AM,37119,415315.69,6393638.26,154.1,-0.42,3.98,415305.21,6393609.45,111.7,126,132.1,2.65,-24,
29959,2022_NSEO_Dive_12,14_135,14,135,6/4/2022,155,10:18:40 AM,37120,415316.29,6393638.43,155.6,-2.19,3.93,415305.21,6393609.45,115,127,132.1,2.68,-25,
