"","FILENAME","FRAME","TIME_MINS","PERIOD","PERIOD_TIME_MINS","LENGTH_MM","PRECISION","RMS_1_MM","RMS_2_MM","RANGE_MM","DIRECTION_DEG","HORZ_DIR_DEG","VERT_DIR_DEG","MID_X_MM","MID_Y_MM","MID_Z_MM","OPCODE","TAPE_READER","DEPTH_NOT_USED","TRIP_COMMENT","YEAR","DIVE_NO","TRANSECT_NO","USER_DEF_4","USER_DEF_5","USER_DEF_6","USER_DEF_7","USER_DEF_8","FAMILY","GENUS","SPECIES","CODE","SPECIMEN_NUMBER","STAGE","ACTIVITY","CHECK_ID","SPECIES_COMMENT","USER_DEF_ATTR"
"88","2012_6738_1_SL.avi",45974,42.0163,NA,NA,NA,30,4.277,NA,4229.533,10.839,NA,NA,654.49,361.763,-4162.898,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,47,NA,NA,NA,NA,NA
"89","2012_6738_1_SL.avi",45974,42.0163,NA,NA,NA,60,7.205,NA,5613.651,18.319,NA,NA,1450.377,888.987,-5349.69,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"rockfish","dusky",172,172,48,NA,NA,NA,NA,NA
"90","2012_6738_1_SL.avi",47871,43.0713,NA,NA,339.035,33,5.469,4.768,2817.514,17.728,49.057,10.664,561.648,-706.552,-2669.03,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,49,"JV","Fish milling",NA,NA,NA
"91","2012_6738_1_SL.avi",47879,43.0757,NA,NA,NA,15,2.222,NA,2806.27,17.374,NA,NA,469.324,-752.104,-2662.56,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,49,"JV","Fish milling",NA,NA,NA
"92","2012_6738_1_SL.avi",49193,43.8065,NA,NA,NA,22,4.376,NA,3211.201,21.64,NA,NA,1045.237,-621.136,-2972.117,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,50,NA,NA,NA,NA,NA
"93","2012_6738_1_SL.avi",51980,45.3563,NA,NA,NA,59,5.29,NA,5536.672,18.591,NA,NA,-1184.867,1194.361,-5274.877,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"rockfish",NA,NA,NA,51,NA,NA,NA,NA,NA
"94","2012_6738_1_SL.avi",54968,47.018,NA,NA,NA,43,2.642,NA,4643.092,19.769,NA,NA,-1415.392,585.484,-4383.17,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,52,NA,NA,NA,NA,NA
"95","2012_6738_1_SL.avi",59070,49.2992,NA,NA,NA,5,3.164,NA,1585.263,9.91,NA,NA,237.62,-167.87,-1558.338,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,53,NA,NA,NA,NA,NA
"96","2012_6738_1_SL.avi",59070,49.2992,NA,NA,446.559,10,5.207,0.167,1734.288,12.355,36.182,36.483,371.066,-32.585,-1693.813,1,"Jenny Stahl",0,NA,2012,6738,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,53,NA,NA,NA,NA,NA
"97","2012_6738_2_SL.avi",4525,18.9661,NA,NA,NA,23,1.403,NA,3210.689,24.118,NA,NA,1207.978,-575.178,-2918.644,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,1,NA,NA,NA,NA,NA
"98","2012_6738_2_SL.avi",4857,19.1508,NA,NA,NA,25,7.311,NA,3787.963,15.781,NA,NA,161.058,938.273,-3666.384,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,2,NA,NA,NA,NA,NA
"99","2012_6738_2_SL.avi",4857,19.1508,NA,NA,NA,29,1.755,NA,4013.206,21.468,NA,NA,249.065,1366.249,-3765.256,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,3,NA,NA,NA,NA,NA
"100","2012_6738_2_SL.avi",4762,19.0979,NA,NA,NA,44,37.575,NA,3900.655,34.36,NA,NA,-1696.586,1332.785,-3249.675,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,4,NA,NA,NA,NA,NA
"101","2012_6738_2_SL.avi",5912,19.7375,NA,NA,NA,11,0.622,NA,2488.346,10.572,NA,NA,210.887,351.808,-2454.307,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,5,NA,NA,NA,NA,NA
"102","2012_6738_2_SL.avi",6027,19.8014,NA,NA,NA,143,76.931,NA,7253.355,31.791,NA,NA,-2958.302,2284.641,-6216.11,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,6,NA,NA,NA,NA,NA
"103","2012_6738_2_SL.avi",6156,19.8731,NA,NA,NA,28,3.491,NA,3682.581,23.223,NA,NA,-881.115,1080.628,-3408.414,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,7,NA,NA,NA,NA,NA
"104","2012_6738_2_SL.avi",6379,19.9972,NA,NA,NA,14,1.384,NA,2803.165,15.718,NA,NA,117.658,691.552,-2713.973,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","canary",146,146,8,NA,NA,NA,NA,NA
"105","2012_6738_2_SL.avi",7306,20.5127,NA,NA,NA,20,10.017,NA,3286.501,16.197,NA,NA,916.724,-62.803,-3155.433,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,NA,NA,NA,NA,NA
"106","2012_6738_2_SL.avi",7796,20.7852,NA,NA,NA,17,2.352,NA,2692.203,26.919,NA,NA,-999.951,-748.728,-2384.841,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,NA,NA,NA,NA,NA
"107","2012_6738_2_SL.avi",12927,23.6386,NA,NA,467.476,27,1.818,6.044,2539.767,21.844,51.393,35.269,-942.737,14.179,-2358.275,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"halibut","halibut",200,200,11,NA,NA,NA,NA,NA
"108","2012_6738_2_SL.avi",12989,23.673,NA,NA,NA,8,6.793,NA,1880.96,22.614,NA,NA,-643.948,-366.856,-1728.802,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"halibut","halibut",200,200,11,NA,NA,NA,NA,NA
"109","2012_6738_2_SL.avi",18521,26.7494,NA,NA,NA,19,7.606,NA,2827.885,26.049,NA,NA,-1236.059,-174.551,-2537.444,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,12,NA,NA,NA,NA,NA
"110","2012_6738_2_SL.avi",20152,27.6565,NA,NA,NA,42,1.981,NA,4443.264,25.106,NA,NA,1797.362,481.701,-4034.854,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,NA,NA,NA,NA,NA
"111","2012_6738_2_SL.avi",22125,28.7537,NA,NA,NA,49,3.804,NA,4551.704,27.08,NA,NA,-1802.872,933.355,-4073.881,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,NA,NA,NA,NA,NA
"112","2012_6738_2_SL.avi",26557,31.2183,NA,NA,NA,27,10.84,NA,3836.297,15.402,NA,NA,852.329,478.031,-3709.744,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,15,NA,NA,NA,NA,NA
"113","2012_6738_2_SL.avi",26979,31.453,NA,NA,NA,12,4.526,NA,2555.209,13.046,NA,NA,-94.026,-622.865,-2476.346,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,NA,NA,NA,NA,NA
"114","2012_6738_2_SL.avi",26964,31.4447,NA,NA,NA,26,7.805,NA,3525.948,23.852,NA,NA,1425.469,-99.707,-3223.415,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,17,NA,NA,NA,NA,NA
"115","2012_6738_2_SL.avi",27736,31.874,NA,NA,NA,46,7.79,NA,4944.34,18.928,NA,NA,-864.261,1249.427,-4705.155,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,18,NA,NA,NA,NA,NA
"116","2012_6738_2_SL.avi",36692,36.8545,NA,NA,NA,41,3.601,NA,4337.862,25.978,NA,NA,1685.565,792.343,-3917.666,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,19,NA,NA,NA,NA,NA
"117","2012_6738_2_SL.avi",37620,37.3706,NA,NA,NA,41,1.799,NA,4811.067,13.949,NA,NA,-863.266,673.147,-4684.87,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,NA,NA,NA,NA,NA
"118","2012_6738_2_SL.avi",37695,37.4123,NA,NA,541.333,65,0.713,0.331,3607.206,15.57,69.348,26.1,921.682,221.253,-3480.443,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","Fish resting on bottom",NA,NA,NA
"119","2012_6738_2_SL.avi",37623,37.3723,NA,NA,NA,37,7.38,NA,4564.819,14.41,NA,NA,610.946,861.668,-4440.928,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","Fish resting on bottom",NA,NA,NA
"120","2012_6738_2_SL.avi",38662,37.9501,NA,NA,NA,24,1.568,NA,3710.892,11.029,NA,NA,-672.258,149.098,-3646.445,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,NA,NA,NA,NA,NA
"121","2012_6738_2_SL.avi",38920,38.0935,NA,NA,NA,23,2.551,NA,3193.809,23.978,NA,NA,-1180.998,-601.521,-2905.827,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,NA,NA,NA,NA,NA
"122","2012_6738_2_SL.avi",39702,38.5284,NA,NA,NA,32,0.053,NA,3717.394,28.187,NA,NA,1566.917,721.288,-3292.952,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,NA,NA,NA,NA,NA
"123","2012_6738_2_SL.avi",39974,38.6797,NA,NA,NA,13,1.157,NA,2418.476,21.397,NA,NA,-878.005,-135.813,-2249.375,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,NA,NA,NA,NA,NA
"124","2012_6738_2_SL.avi",51462,45.0683,NA,NA,NA,10,2.36,NA,2189.232,22.485,NA,NA,828.024,-167.727,-2019.649,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"halibut","halibut",200,200,26,NA,NA,NA,NA,NA
"125","2012_6738_2_SL.avi",51463,45.0688,NA,NA,571.632,16,3.293,3.168,2211.348,15.5,29.283,15.221,587.565,-109.471,-2129.048,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"halibut","halibut",200,200,26,NA,NA,NA,NA,NA
"126","2012_6738_2_SL.avi",54903,46.9818,NA,NA,NA,27,2.112,NA,3472.072,26.241,NA,NA,1451.543,432.23,-3124.337,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,27,NA,NA,NA,NA,NA
"127","2012_6738_2_SL.avi",59409,49.4877,NA,NA,NA,22,3.483,NA,3373.482,14.749,NA,NA,-841.396,-242.921,-3257.824,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,NA,NA,NA,NA,NA
"128","2012_6738_2_SL.avi",59386,49.4749,NA,NA,NA,53,8.998,NA,4988.496,22.505,NA,NA,-1767.342,622.78,-4623.174,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,29,"SU","Fish milling",NA,NA,NA
"129","2012_6738_2_SL.avi",59469,49.521,NA,NA,380.125,62,2.263,1.841,4353.88,26.391,2.557,14.866,-1935.162,-106.53,-3898.726,1,"Jenny Stahl",0,NA,2012,6738,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,29,"SU","Fish milling",NA,NA,NA
"130","2012_6739_1_SL.avi",1774,17.4363,NA,NA,NA,21,3.246,NA,3636.891,6.413,NA,NA,-135.867,304.443,-3621.578,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,NA,NA,NA,NA,NA
"131","2012_6739_1_SL.avi",2561,17.8739,NA,NA,NA,12,3.162,NA,2257.852,24.859,NA,NA,-861.621,-442.428,-2039.549,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,NA,NA,NA,NA,NA
"132","2012_6739_1_SL.avi",3125,18.1876,NA,NA,NA,29,4.295,NA,3566.505,25.681,NA,NA,-1481.462,370.815,-3223,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish",NA,NA,NA,3,NA,NA,NA,NA,NA
"133","2012_6739_1_SL.avi",14768,24.6624,NA,NA,NA,25,7.47,NA,3782.136,14.898,NA,NA,167.913,878.381,-3674.888,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,4,"AD","Fish milling",NA,NA,NA
"134","2012_6739_1_SL.avi",14769,24.6629,NA,NA,446.817,8,7.522,3.915,3710.913,14.836,0.832,3.737,-63.546,870.102,-3606.904,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,4,"AD","Fish milling",NA,NA,NA
"135","2012_6739_1_SL.avi",16800,25.7924,NA,NA,NA,8,2.613,NA,1915.907,23.084,NA,NA,-596.719,-494.402,-1752.196,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,NA,NA,NA,NA,NA
"136","2012_6739_1_SL.avi",21545,28.4311,NA,NA,NA,13,4.947,NA,2779.176,3,NA,NA,80.774,-181.073,-2772.095,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,NA,NA,NA,NA,NA
"137","2012_6739_1_SL.avi",29748,32.9929,NA,NA,NA,35,9.772,NA,3980.21,24.524,NA,NA,-1406.966,787.218,-3639.066,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"cod",NA,NA,NA,7,NA,"Fish being chased",NA,"chased by lingcod",NA
"138","2012_6739_1_SL.avi",29840,33.0441,NA,NA,NA,15,3.376,NA,2496.521,27.562,NA,NA,-1041.921,450.762,-2223.473,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,8,NA,NA,NA,NA,NA
"139","2012_6739_1_SL.avi",29887,33.0702,NA,NA,885.514,13,3.437,3.589,1868.237,13.041,33.549,11.372,-284.937,271.173,-1826.359,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,8,NA,NA,NA,NA,NA
"140","2012_6739_1_SL.avi",31082,33.7347,NA,NA,NA,8,4.774,NA,2170.887,7.377,NA,NA,-46.373,-321.443,-2146.456,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"cod",NA,NA,NA,9,NA,NA,NA,"cod with barbel",NA
"141","2012_6739_1_SL.avi",35373,36.121,NA,NA,NA,8,1.557,NA,2052.164,11.044,NA,NA,-85.093,-427.358,-2005.368,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,NA,NA,NA,NA,NA
"142","2012_6739_1_SL.avi",36235,36.6004,NA,NA,NA,21,6.853,NA,3203.545,19.482,NA,NA,-890.09,525.426,-3032.222,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,NA,NA,NA,NA,NA
"143","2012_6739_1_SL.avi",36936,36.9902,NA,NA,NA,42,9.57,NA,4524.357,22.83,NA,NA,1239.898,1152.02,-4195.868,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Fish moving slowly into frame",NA,NA,NA
"144","2012_6739_1_SL.avi",37017,37.0353,NA,NA,607.086,26,4.49,0.942,3470.903,20.785,0.969,13.407,1144.543,384.681,-3254.106,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Fish moving slowly into frame",NA,NA,NA
"145","2012_6739_1_SL.avi",39329,38.321,NA,NA,NA,7,9.535,NA,2047.462,0.81,NA,NA,-23.846,-60.772,-2046.421,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,13,NA,NA,NA,NA,NA
"146","2012_6739_1_SL.avi",43254,40.5037,NA,NA,NA,16,2.202,NA,3148.519,6.575,NA,NA,-344.456,38.602,-3129.382,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish",NA,NA,NA,14,NA,NA,NA,"greenstriped?",NA
"147","2012_6739_1_SL.avi",50329,44.4382,NA,NA,NA,16,1.91,NA,3183.796,1.868,NA,NA,-81.107,-133.714,-3179.953,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,NA,NA,NA,NA,NA
"148","2012_6739_1_SL.avi",52039,45.3891,NA,NA,NA,12,5.665,NA,2743.052,2.393,NA,NA,-113.354,-42.987,-2740.372,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,NA,NA,NA,NA,NA
"149","2012_6739_1_SL.avi",54024,46.493,NA,NA,NA,4,0.524,NA,1300.956,31.182,NA,NA,-493.016,434.74,-1122.685,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish",NA,NA,NA,17,NA,NA,NA,NA,NA
"150","2012_6739_1_SL.avi",54147,46.5614,NA,NA,NA,1,0.354,NA,664.855,21.046,NA,NA,-60.89,217.37,-625.36,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish",NA,NA,NA,18,NA,NA,NA,NA,NA
"151","2012_6739_1_SL.avi",60953,50.3463,NA,NA,NA,14,4.253,NA,2455.47,24.234,NA,NA,-949.233,-387.256,-2231.215,1,"Jenny Stahl",0,NA,2012,6739,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,19,"AD","Fish seeking cover",NA,"No length-can't see head",NA
"152","2012_6739_2_SL.avi",1171,17.1009,NA,NA,NA,13,8.387,NA,2706.077,10.275,NA,NA,463.855,75.826,-2664.947,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,NA,NA,NA,NA,NA
"153","2012_6739_2_SL.avi",3889,18.6124,NA,NA,NA,25,3.06,NA,3798.611,12.264,NA,NA,797.136,44.719,-3713.761,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"AD","Fish milling",NA,NA,NA
"154","2012_6739_2_SL.avi",3968,18.6564,NA,NA,401.762,13,8.106,1.951,3594.397,12.622,0.635,10.886,549.53,-637.08,-3494.544,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"AD","Fish milling",NA,NA,NA
"155","2012_6739_2_SL.avi",17684,26.284,NA,NA,NA,30,3.213,NA,4122.038,10.322,NA,NA,-343.542,-741.581,-4040.202,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,3,"AD","Fish milling",NA,NA,NA
"156","2012_6739_2_SL.avi",17705,26.2957,NA,NA,366.459,37,4.378,5.933,3729.451,11.803,28.955,21.237,-377.009,-742.134,-3635.368,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,3,"AD","Fish milling",NA,NA,NA
"157","2012_6739_2_SL.avi",19754,27.4351,NA,NA,325.528,33,4.925,3.454,3690.387,10.837,24.195,0.034,-321.831,536.027,-3637.039,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,4,"SU","Fish milling",NA,NA,NA
"158","2012_6739_2_SL.avi",19740,27.4273,NA,NA,NA,29,2.017,NA,4081.767,14.407,NA,NA,-535.133,777.287,-3971.181,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,4,"SU","Fish milling",NA,NA,NA
"159","2012_6739_2_SL.avi",19902,27.5174,NA,NA,NA,15,6.241,NA,2714.831,21.166,NA,NA,577.128,-847.026,-2513.917,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish",NA,NA,NA,5,NA,NA,NA,"dusky?",NA
"160","2012_6739_2_SL.avi",20233,27.7015,NA,NA,NA,22,3.632,NA,3513.683,12.472,NA,NA,65.945,-830.103,-3413.583,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,NA,NA,NA,NA,NA
"161","2012_6739_2_SL.avi",25205,30.4665,NA,NA,NA,8,1.662,NA,1996.544,13.561,NA,NA,-120.203,-494.421,-1930.619,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,7,NA,NA,NA,NA,NA
"162","2012_6739_2_SL.avi",31436,33.9316,NA,NA,NA,7,3.276,NA,1926.737,17.506,NA,NA,263.865,-555.722,-1825.888,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,8,NA,NA,NA,NA,NA
"163","2012_6739_2_SL.avi",35864,36.3941,NA,NA,NA,8,3.664,NA,2185.861,2.467,NA,NA,-76.593,7.281,-2184.506,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,9,NA,NA,NA,NA,NA
"164","2012_6739_2_SL.avi",38775,38.0129,NA,NA,NA,46,7.062,NA,4693.249,26.606,NA,NA,1264.226,1587.821,-4231.683,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,10,"AD","Fish milling",NA,NA,NA
"165","2012_6739_2_SL.avi",38792,38.0224,NA,NA,613.623,50,1.149,2.531,4357.861,24.748,24.102,16.411,1080.025,1384.187,-3988.549,1,"Jenny Stahl",0,NA,2012,6739,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,10,"AD","Fish milling",NA,NA,NA
"166","2012_6740_1_SL.avi",596,16.7812,NA,NA,NA,7,1.987,NA,1861.141,14.723,NA,NA,-29.382,-510.979,-1789.381,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"SU","Fish milling",NA,NA,NA
"167","2012_6740_1_SL.avi",597,16.7817,NA,NA,306.644,5,3.544,4.92,1892.672,15.814,10.6,8.548,125.68,-539.59,-1809.767,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"SU","Fish milling",NA,NA,NA
"168","2012_6740_1_SL.avi",6999,20.3419,NA,NA,NA,15,3.173,NA,2924.951,9.357,NA,NA,-443.327,109.557,-2889.083,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,NA,NA,NA,NA,NA
"169","2012_6740_1_SL.avi",12998,23.6781,NA,NA,NA,13,8.334,NA,2389.758,22.399,NA,NA,854.107,-363.612,-2202.097,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,3,NA,NA,NA,NA,NA
"170","2012_6740_1_SL.avi",19750,27.4329,NA,NA,NA,30,6.267,NA,3984.728,16.858,NA,NA,830.025,721.147,-3830.021,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,4,NA,NA,NA,NA,NA
"171","2012_6740_1_SL.avi",22806,29.1324,NA,NA,NA,15,4.173,NA,3040.664,7.039,NA,NA,-119.525,287.449,-3024.686,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,NA,NA,NA,NA,NA
"172","2012_6740_1_SL.avi",24269,29.946,NA,NA,NA,48,4.166,NA,4693.689,25.525,NA,NA,-1425.513,1342.601,-4265.684,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,NA,NA,NA,NA,NA
"173","2012_6740_1_SL.avi",24497,30.0728,NA,NA,NA,17,6.644,NA,3017.417,14.601,NA,NA,-750.035,63.303,-2922.028,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,7,NA,NA,NA,NA,NA
"174","2012_6740_1_SL.avi",25143,30.432,NA,NA,NA,58,27.098,NA,4647.582,31.509,NA,NA,-1969.308,1335.71,-3992.207,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,8,NA,NA,NA,NA,NA
"175","2012_6740_1_SL.avi",26183,31.0104,NA,NA,NA,16,0.414,NA,2961.845,12.685,NA,NA,572.389,246.157,-2895.566,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,NA,NA,NA,NA,NA
"176","2012_6740_1_SL.avi",26993,31.4608,NA,NA,NA,31,4.555,NA,4178.467,13.7,NA,NA,-818.231,468.489,-4070.701,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,10,"AD","Fish seeking cover",NA,NA,NA
"177","2012_6740_1_SL.avi",27060,31.4981,NA,NA,523.886,23,3.341,7.305,3789.771,15.339,0.231,21.804,-981.118,126.879,-3658.371,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,10,"AD","Fish seeking cover",NA,NA,NA
"178","2012_6740_1_SL.avi",27938,31.9863,NA,NA,NA,18,1.373,NA,2822.458,25.736,NA,NA,1169.551,311.148,-2549.825,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,11,NA,NA,NA,NA,NA
"179","2012_6740_1_SL.avi",28301,32.1882,NA,NA,NA,28,1.745,NA,3612.067,24.953,NA,NA,1429.356,457.108,-3285.578,1,"Jenny Stahl",0,NA,2012,6740,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,NA,NA,NA,NA,NA
