"","filename","frame","time_hms","period","period_time_hms","length_mm","precision_mm","rms_mm","range_mm","direction_deg","horz_dir_deg","vert_dir_deg","mid_x_mm","mid_y_mm","mid_z_mm","op_code","tape_reader","depth","comment","year","dive","transect_number","dive_type","family","genus","species","code","number","stage","activity","check_id","comment_1","event_time_hh_mm_ss","mgmt_area","time_mins","period_time_mins","rms_2_mm","time_akdt","dive_no","transect_no"
"18066","SL_2020_SSEO_Dive_33_15-37-46.000.avi","8962","17:56:28",NA,NA,NA,140.668,0.791,"7708.415","26.643",NA,NA,"2816.269","1976.764","-6897.877","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","10","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18067","SL_2020_SSEO_Dive_33_15-37-46.000.avi","10111","17:57:06",NA,NA,NA,75.315,5.01,"5796.423","29.431",NA,NA,"2674.665","958.75","-5052.275","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","11","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18068","SL_2020_SSEO_Dive_33_15-37-46.000.avi","11199","17:57:42",NA,NA,NA,101.64,0.539,"6636.327","19.125",NA,NA,"-1904.65","1023.596","-6274.185","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","kelp greenling","194","194","12","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18069","SL_2020_SSEO_Dive_33_15-37-46.000.avi","11291","17:57:45",NA,NA,NA,41.006,0.922,"4624.48","4.967",NA,NA,"-194.178","331.676","-4608.482","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","13","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18070","SL_2020_SSEO_Dive_33_15-37-46.000.avi","18044","18:01:30",NA,NA,259.254,73.365,0.578,"4858.935","29.47","7.539",1.088,"-2312.46","605.611","-4230.249","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","14","SU","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18071","SL_2020_SSEO_Dive_33_15-37-46.000.avi","18044","18:01:30",NA,NA,251.853,140.702,1.555,"5859.895","22.992","36.732",18.983,"-2153.97","774.143","-5394.394","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","15","JV","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18072","SL_2020_SSEO_Dive_33_15-37-46.000.avi","20627","18:02:57",NA,NA,NA,78.715,1.911,"5879.97","27.001",NA,NA,"-787.464","2529.719","-5249.236","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","16","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18073","SL_2020_SSEO_Dive_33_15-37-46.000.avi","21084","18:03:12",NA,NA,NA,93.044,2.256,"6548.646","21.43",NA,NA,"-277.651","2352.098","-6105.35","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","17","AD","Attracted",NA,"NO LENGTH - facing ROV",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18074","SL_2020_SSEO_Dive_33_15-37-46.000.avi","21530","18:03:27",NA,NA,NA,44.255,0.649,"4380.277","32.622",NA,NA,"-1740.502","1581.067","-3695.633","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","18","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18075","SL_2020_SSEO_Dive_33_15-37-46.000.avi","22022","18:03:43",NA,NA,NA,36.463,2.354,"3987.814","24.858",NA,NA,"-1606.719","463.758","-3620.227","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","19","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18076","SL_2020_SSEO_Dive_33_15-37-46.000.avi","24340","18:05:00",NA,NA,NA,67.821,0.378,"5561.798","17.448",NA,NA,"1628.525","337.817","-5307.295","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","20","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18077","SL_2020_SSEO_Dive_33_15-37-46.000.avi","25276","18:05:32",NA,NA,NA,71.541,0.961,"5746.241","19.937",NA,NA,"-1958.57","34.882","-5402.043","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","21","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18078","SL_2020_SSEO_Dive_33_15-37-46.000.avi","26105","18:05:59",NA,NA,NA,61.722,1.568,"5282.275","21.274",NA,NA,"1891.25","290.859","-4923.515","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","22","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18079","SL_2020_SSEO_Dive_33_15-37-46.000.avi","26163","18:06:01",NA,NA,NA,62.807,0.45,"5318.051","15.677",NA,NA,"1299.621","592.697","-5122.632","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","23","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18080","SL_2020_SSEO_Dive_33_15-37-46.000.avi","28100","18:07:06",NA,NA,NA,70.258,0.767,"5570.308","26.202",NA,NA,"-2383.294","587.534","-5000.305","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","24","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18081","SL_2020_SSEO_Dive_33_15-37-46.000.avi","28614","18:07:23",NA,NA,NA,68.952,0.703,"5385.395","24.325",NA,NA,"1423.934","1681.288","-4914.078","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","25","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18082","SL_2020_SSEO_Dive_33_15-37-46.000.avi","28788","18:07:29",NA,NA,554.768,26.285,1.463,"2788.947","20.094","36",38.428,"107.937","952.09","-2619.179","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","26","AD","Attracted",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18083","SL_2020_SSEO_Dive_33_15-37-46.000.avi","28788","18:07:29",NA,NA,NA,22.67,0.271,"3275.907","11.965",NA,NA,"-221.795","629.055","-3207.283","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","27","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18084","SL_2020_SSEO_Dive_33_15-37-46.000.avi","28788","18:07:29",NA,NA,NA,41.989,9.819,"4347.077","19.206",NA,NA,"1409.131","-259.89","-4104.13","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","28","JV","Fish actively swimming in frame",NA,"NO LENGTH - facing away fro  ROV",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18085","SL_2020_SSEO_Dive_33_15-37-46.000.avi","29008","18:07:36",NA,NA,NA,33.585,2.555,"3796.493","23.857",NA,NA,"680.752","1362.429","-3477.603","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","29","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18086","SL_2020_SSEO_Dive_33_15-37-46.000.avi","29839","18:08:04",NA,NA,NA,30.607,1.348,"3604.809","20.235",NA,NA,"946.524","-825.071","-3379.052","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","71","","",NA,"FROM BELLY CAM REVIEW",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18087","SL_2020_SSEO_Dive_33_15-37-46.000.avi","31234","18:08:50",NA,NA,649.901,185.856,1.238,"5579.737","24.522","74.93",9.223,"1866.886","1370.348","-5076.45","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","30","AD","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18088","SL_2020_SSEO_Dive_33_15-37-46.000.avi","31260","18:08:51",NA,NA,161.61,29.13,0.773,"3262.527","21.028","19.361",27.84,"1057.002","-503.262","-3045.252","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","31","JV","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18089","SL_2020_SSEO_Dive_33_15-37-46.000.avi","32570","18:09:35",NA,NA,NA,30.947,0.762,"3744.652","20.314",NA,NA,"-1291.267","136.487","-3512.324","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","lingcod","130","130","32","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18090","SL_2020_SSEO_Dive_33_15-37-46.000.avi","33129","18:09:53",NA,NA,NA,30.475,1.25,"3640.53","18.625",NA,NA,"-1033.817","518.175","-3451.982","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","33","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18091","SL_2020_SSEO_Dive_33_15-37-46.000.avi","37410","18:12:16",NA,NA,NA,34.133,0.897,"4293.844","2.509",NA,NA,"187.708","-7.387","-4289.733","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","34","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18092","SL_2020_SSEO_Dive_33_15-37-46.000.avi","37764","18:12:28",NA,NA,NA,65.152,0.639,"5531.566","12.817",NA,NA,"458.712","1116.585","-5398.245","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","35","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18093","SL_2020_SSEO_Dive_33_15-37-46.000.avi","41911","18:14:46",NA,NA,NA,12.547,0.193,"2479.342","7.92",NA,NA,"-334.916","-77.221","-2455.403","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","black","142","142","36","","Fish resting on bottom",NA,"NO LENGTH - partial view",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18094","SL_2020_SSEO_Dive_33_15-37-46.000.avi","43154","18:15:27",NA,NA,NA,15.344,0.194,"2605.271","16.033",NA,NA,"-663.231","-289.067","-2502.799","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","dusky","172","172","37","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18095","SL_2020_SSEO_Dive_33_15-37-46.000.avi","43710","18:15:46",NA,NA,463.96,13.171,1.442,"2132.403","14.64","23.41",21.908,"399.514","-361.747","-2063.17","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","lingcod","130","130","38","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18096","SL_2020_SSEO_Dive_33_15-37-46.000.avi","46844","18:17:30",NA,NA,NA,19.127,0.492,"3051.656","9.665",NA,NA,"154.218","476.529","-3010.273","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","39","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18097","SL_2020_SSEO_Dive_33_15-37-46.000.avi","46947","18:17:34",NA,NA,647.823,39.79,1.368,"3060.812","22.224","37.617",17.083,"-1131.047","246.971","-2833.426","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","40","AD","Attracted",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18098","SL_2020_SSEO_Dive_33_15-37-46.000.avi","47279","18:17:45",NA,NA,NA,47.707,0.776,"4683.299","13.009",NA,NA,"882.171","558.951","-4565.374","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","41","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18099","SL_2020_SSEO_Dive_33_15-37-46.000.avi","49483","18:18:58",NA,NA,NA,130.531,1.574,"7515.194","25.454",NA,NA,"-1207.087","2968.708","-6797.636","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","42","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18100","SL_2020_SSEO_Dive_33_15-37-46.000.avi","49594","18:19:02",NA,NA,NA,61.793,0.683,"5233.728","15.728",NA,NA,"-956.646","1027.474","-5041.928","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","43","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18101","SL_2020_SSEO_Dive_33_15-37-46.000.avi","50827","18:19:43",NA,NA,NA,100.345,2.878,"6843.974","14.174",NA,NA,"-511.487","1569.389","-6641.941","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","44","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18102","SL_2020_SSEO_Dive_33_15-37-46.000.avi","53647","18:21:17",NA,NA,NA,157.24,2.236,"8457.548","20.447",NA,NA,"-583.682","2864.616","-7936.209","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","45","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18103","SL_2020_SSEO_Dive_33_15-37-46.000.avi","61267","18:25:31",NA,NA,549.414,97.102,1.182,"4469.916","11.611","44.576",18.461,"-884.978","161.808","-4378.445","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yelloweye","145","145","46","AD","Fish resting on bottom",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18104","SL_2020_SSEO_Dive_33_15-37-46.000.avi","62366","18:26:08",NA,NA,582.53,100.924,2.079,"7441.235","12.65","15.044",16.399,"208.616","1616.227","-7260.597","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","lingcod","130","130","47","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18105","SL_2020_SSEO_Dive_33_15-37-46.000.avi","62534","18:26:13",NA,NA,488.835,64.184,2.789,"6683.357","12.136","9.201",22.766,"866.282","1106.205","-6533.998","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","lingcod","130","130","48","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18106","SL_2020_SSEO_Dive_33_15-37-46.000.avi","63191","18:26:35",NA,NA,NA,43.984,1.131,"4301.069","27.628",NA,NA,"1474.305","1328.086","-3815.994","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","kelp greenling","194","194","49","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18107","SL_2020_SSEO_Dive_33_15-37-46.000.avi","64199","18:27:09",NA,NA,NA,92.441,0.078,"6326.669","26.175",NA,NA,"1060.358","2558.793","-5688.142","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","50","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18108","SL_2020_SSEO_Dive_33_15-37-46.000.avi","64307","18:27:13",NA,NA,NA,33.588,0.791,"3969.076","33.778",NA,NA,"1999.162","921.133","-3302.791","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","dusky","172","172","51","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18109","SL_2020_SSEO_Dive_33_15-37-46.000.avi","64665","18:27:24",NA,NA,NA,64.261,0.291,"5213.149","21.337",NA,NA,"-1307.575","1354.606","-4861.297","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","52","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18110","SL_2020_SSEO_Dive_33_15-37-46.000.avi","65609","18:27:56",NA,NA,NA,20.367,0.367,"3247.345","4.012",NA,NA,"-176.688","-155.807","-3238.789","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","dusky","172","172","53","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18111","SL_2020_SSEO_Dive_33_15-37-46.000.avi","65609","18:27:56",NA,NA,NA,29.108,1.514,"3776.302","10.22",NA,NA,"670.008","-21.614","-3716.326","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","dusky","172","172","54","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18112","SL_2020_SSEO_Dive_33_15-37-46.000.avi","68921","18:29:46",NA,NA,NA,38.256,1.112,"4077.792","25.372",NA,NA,"-593.01","1628.834","-3691.02","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","55","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18113","SL_2020_SSEO_Dive_33_15-37-46.000.avi","69214","18:29:56",NA,NA,275.72,22.602,1.665,"3188.102","28.66","18.277",49.951,"1506.239","263.062","-2797.506","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","black","142","142","56","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18114","SL_2020_SSEO_Dive_33_15-37-46.000.avi","69764","18:30:14",NA,NA,NA,50.632,1.181,"4850.679","35.598",NA,NA,"-2299.658","1622.522","-3950.707","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","kelp greenling","194","194","57","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18115","SL_2020_SSEO_Dive_33_15-37-46.000.avi","70594","18:30:42",NA,NA,NA,15.025,0.644,"2546.488","26.538",NA,NA,"1045.097","440.64","-2279.958","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","dusky","172","172","58","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18116","SL_2020_SSEO_Dive_33_15-37-46.000.avi","73564","18:32:21",NA,NA,832.438,211.807,1.149,"5943.062","9.939","65.288",24.056,"918.751","456.26","-5853.863","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","lingcod","130","130","59","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18117","SL_2020_SSEO_Dive_33_15-37-46.000.avi","73564","18:32:21",NA,NA,NA,82.166,3.578,"5913.872","27.363",NA,NA,"-2404.219","1247.109","-5257.218","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","kelp greenling","194","194","60","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18118","SL_2020_SSEO_Dive_33_15-37-46.000.avi","75018","18:33:10",NA,NA,NA,31.134,0.785,"3648.565","25.63",NA,NA,"-1465.362","-599.155","-3287.21","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","61","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18119","SL_2020_SSEO_Dive_33_15-37-46.000.avi","76011","18:33:43",NA,NA,902.1,287.162,1.433,"7143.929","17.667","59.798",17.141,"-482.977","2113.578","-6807","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","lingcod","130","130","62","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18120","SL_2020_SSEO_Dive_33_15-37-46.000.avi","76232","18:33:50",NA,NA,NA,30.235,0.279,"3755.972","13.546",NA,NA,"846.278","225.796","-3652.418","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","dusky","172","172","63","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18121","SL_2020_SSEO_Dive_33_15-37-46.000.avi","76541","18:34:00",NA,NA,NA,65.653,0.901,"5384.211","16.61",NA,NA,"-896.431","1230.443","-5164.509","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","quillback","147","147","64","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18122","SL_2020_SSEO_Dive_33_15-37-46.000.avi","76689","18:34:05",NA,NA,NA,41.48,1.998,"4255.093","30.181",NA,NA,"1865.012","1033.071","-3682.433","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","65","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18123","SL_2020_SSEO_Dive_33_15-37-46.000.avi","77346","18:34:27",NA,NA,965.744,248.011,1.064,"6270.489","8.465","60.696",5.316,"357.876","850.843","-6202.179","1","KelliiWood","70","N/A","2020","33","31","Line","greenling","lingcod","130","130","68","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18124","SL_2020_SSEO_Dive_33_15-37-46.000.avi","77346","18:34:27",NA,NA,NA,52.067,0.565,"5072.728","9.305",NA,NA,"-229.77","767.309","-5009.093","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","dusky","172","172","66","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18125","SL_2020_SSEO_Dive_33_15-37-46.000.avi","77346","18:34:27",NA,NA,NA,38.259,0.076,"4442.119","5.381",NA,NA,"276.448","293.901","-4423.756","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","67","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18126","SL_2020_SSEO_Dive_33_15-37-46.000.avi","77421","18:34:30",NA,NA,NA,47.923,0.364,"4721.045","13.546",NA,NA,"-1054.42","314.782","-4591.01","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","69","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18127","SL_2020_SSEO_Dive_33_15-37-46.000.avi","77520","18:34:33",NA,NA,NA,39.5,1.01,"4328.046","12.7",NA,NA,"-260.128","898.319","-4225.794","1","KelliiWood","70","N/A","2020","33","31","Line","rockfish","yellowtail","155","155","70","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"33","31"
"18128","SL_2020_SSEO_Dive_4_08-25-40.684.avi","11707","8:32:10",NA,NA,NA,43.084,0.328,"4806.896","3.08",NA,NA,"-256.112","-52.602","-4799.78","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","quillback","147","147","1","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18129","SL_2020_SSEO_Dive_4_08-25-40.684.avi","12871","8:32:49",NA,NA,NA,66.471,0.53,"5455.493","21.611",NA,NA,"1966.173","393.617","-5073.622","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","quillback","147","147","2","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18130","SL_2020_SSEO_Dive_4_08-25-40.684.avi","13826","8:33:21",NA,NA,72.264,52.184,0.568,"3405.504","30.883","71.165",29.201,"-1719.567","-314.111","-2922.649","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","yelloweye","145","145","3","JV","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18131","SL_2020_SSEO_Dive_4_08-25-40.684.avi","14850","8:33:55",NA,NA,NA,49.843,1.058,"4716.175","15.583",NA,NA,"1060.979","674.191","-4545.558","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","rosethorn","150","150","4","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18132","SL_2020_SSEO_Dive_4_08-25-40.684.avi","15610","8:34:20",NA,NA,90.389,34.629,0.487,"3512.915","23.345","47.395",69.117,"603.67","1254.334","-3225.337","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","yelloweye","145","145","5","JV","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18133","SL_2020_SSEO_Dive_4_08-25-40.684.avi","15827","8:34:28",NA,NA,NA,36.351,0.608,"4038.822","23.968",NA,NA,"1613.814","280.851","-3691.722","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","quillback","147","147","6","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18134","SL_2020_SSEO_Dive_4_08-25-40.684.avi","17417","8:35:21",NA,NA,NA,41.673,0.926,"4496.87","9.078",NA,NA,"576.181","396.281","-4442.164","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","rosethorn","150","150","7","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18135","SL_2020_SSEO_Dive_4_08-25-40.684.avi","18190","8:35:46",NA,NA,NA,52.832,0.811,"4903.654","12.722",NA,NA,"-784.775","-760.91","-4780.269","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","quillback","147","147","8","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18136","SL_2020_SSEO_Dive_4_08-25-40.684.avi","18303","8:35:50",NA,NA,NA,34.841,0.139,"3928.153","20.877",NA,NA,"417.552","-1350.794","-3664.887","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","quillback","147","147","9","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18137","SL_2020_SSEO_Dive_4_08-25-40.684.avi","18979","8:36:13",NA,NA,202.507,12.136,2.179,"5463.474","4.009","0.466",22.131,"-268.376","271.781","-5450.106","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","yelloweye","145","145","10","JV","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18138","SL_2020_SSEO_Dive_4_08-25-40.684.avi","20354","8:36:58",NA,NA,NA,106.904,0.201,"6826.195","22.371",NA,NA,"2438.31","871.739","-6315.983","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","quillback","147","147","11","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18139","SL_2020_SSEO_Dive_4_08-25-40.684.avi","22617","8:38:14",NA,NA,NA,120.352,0.192,"7548.25","16.845",NA,NA,"-197.176","2149.524","-7233.032","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","quillback","147","147","12","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18140","SL_2020_SSEO_Dive_4_08-25-40.684.avi","23479","8:38:43",NA,NA,NA,163.835,2.33,"8396.293","23.282",NA,NA,"-1446.967","2955.776","-7724.468","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","yelloweye","145","145","13","AD","Fish milling/hovering",NA,"NO LENGTH - too far away",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18141","SL_2020_SSEO_Dive_4_08-25-40.684.avi","23479","8:38:43",NA,NA,NA,33.862,0.083,"4129.632","6.756",NA,NA,"289.09","373.981","-4102.49","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","rosethorn","150","150","14","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18142","SL_2020_SSEO_Dive_4_08-25-40.684.avi","23708","8:38:50",NA,NA,502.382,82.612,2.432,"6995.42","20.087","8.189",1.813,"-1398.752","1953.375","-6569.911","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","yelloweye","145","145","15","AD","Fish milling/hovering",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18143","SL_2020_SSEO_Dive_4_08-25-40.684.avi","26963","8:40:39",NA,NA,NA,29.004,2.144,"3630.611","27.174",NA,NA,"-1641.831","218.629","-3230.778","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","rosethorn","150","150","16","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18144","SL_2020_SSEO_Dive_4_08-25-40.684.avi","29784","8:42:13",NA,NA,NA,54.174,1.432,"4793.076","24.715",NA,NA,"-1780.776","901.75","-4357.667","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","dusky","172","172","17","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18145","SL_2020_SSEO_Dive_4_08-25-40.684.avi","29949","8:42:18",NA,NA,NA,63.279,0.237,"5664.241","6.67",NA,NA,"560.071","322.68","-5627.24","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","rosethorn","150","150","18","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
"18146","SL_2020_SSEO_Dive_4_08-25-40.684.avi","30680","8:42:43",NA,NA,NA,25.279,0.792,"3549.208","6.733",NA,NA,"-373.979","-196.64","-3523.968","1","KelliiWood","80","N/A","2020","4","32","Line","rockfish","rosethorn","150","150","19","","",NA,"",NA,"SSEO",NA,NA,NA,NA,"4","32"
