FILENAME,FRAME,TIME (HMS),PERIOD,PERIOD TIME (HMS),LENGTH (mm),PRECISION (mm),RMS (mm),RANGE (mm),DIRECTION (deg),HORZ. DIR. (deg),VERT. DIR. (deg),MID_X (mm),MID_Y (mm),MID_Z (mm),OPCODE,TAPEREADER,DEPTH,COMMENT,YEAR,DIVE,TRANSECT_NUMBER,,DIVE_NO,,,,FAMILY,GENUS,SPECIES,CODE,NUMBER,STAGE,ACTIVITY,CHECK_ID,COMMENT,EVENT TIME HH:MM:SS
SL_2018SSEO_Dive_28_09-51-08.000.avi,61408,10:25:17,,,,8.914,0.317,2068.117,20.006,,,-630.421,-331.016,-1941.676,1,KelliiWood,0,N/A,2018,SSEO_28,53,,28,,,,,,,,20,,,,Pyrosome - for Aaron,
SL_2018SSEO_Dive_29_13-39-34.000.avi,37906,14:00:39,,,430.205,29.3,0.566,3607.088,20.99,2.226,3.344,1273.758,-216.632,-3367.743,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,greenling,lingcod,130,130,22,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,20229,13:50:49,,,497.799,15.458,0.932,1828.084,21.193,66.161,35.736,-166.747,639.499,-1704.443,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,yelloweye,145,145,13,AD,Attracted,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,26649,13:54:23,,,,33.611,0.938,4093.278,14.325,,,741.602,-709.706,-3962.482,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,yelloweye,145,145,17,AD,Fish resting on bottom,,"NO LENGTH, hiding body",
SL_2018SSEO_Dive_29_13-39-34.000.avi,56897,14:11:12,,,591.27,42.259,1.843,4197.418,21.933,11.299,11.227,-1480.666,-515.452,-3893.618,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,yelloweye,145,145,32,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,60690,14:13:18,,,414.064,93.077,0.777,4235.488,11.523,55.793,7.034,31.551,845.532,-4150.113,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,yelloweye,145,145,33,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,62684,14:14:24,,,421.305,107.251,1.46,5185.337,28.469,45.727,1.672,-2376.885,678.239,-4558.303,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,yelloweye,145,145,34,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,72022,14:19:36,,,,52.66,0.646,5156.229,26.557,,,-2243.258,-554.367,-4609.466,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,yelloweye,145,145,41,AD,Fish milling/hovering,,"NO LENGTH, poor visibility",
SL_2018SSEO_Dive_29_13-39-34.000.avi,747,13:40:00,,,,67.955,2.029,5696.187,20.511,,,1642.732,1106.688,-5340.714,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,1311,13:40:19,,,,52.636,0.632,5217.144,30.778,,,2580.791,660.517,-4485.736,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,2,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,1349,13:40:20,,,,61.315,0.206,5631.267,13.05,,,-723,1018.387,-5491.022,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,3,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,10049,13:45:10,,,,34.003,0.493,4196.294,22.157,,,-1582.057,22.435,-3886.576,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,6,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,13281,13:46:58,,,,41.214,0.516,4519.462,26.985,,,1977.009,524.784,-4030.084,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,7,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,14050,13:47:23,,,,10.158,1.231,2348.245,7.325,,,-176.08,-253.887,-2327.829,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,18675,13:49:58,,,,54.079,0.494,5244.797,14.24,,,-778.841,1002.915,-5088.759,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,11,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,19309,13:50:19,,,,17.872,0.866,3030.368,16.975,,,884.033,20.763,-2898.48,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,12,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,23613,13:52:42,,,,21.359,3.406,3604.834,0.553,,,-28.903,1.21,-3604.718,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,14,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,29573,13:56:01,,,,20.182,1.071,3094.309,27.214,,,1229.576,-714.216,-2748.234,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,18,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,33387,13:58:08,,,,17.837,1.701,2930.805,20.076,,,-890.409,-482.114,-2750.338,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,20,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,37571,14:00:27,,,,28.428,1.611,3846.916,15.666,,,1038.654,-35.419,-3703.878,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,21,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,38966,14:01:14,,,,52.271,1.741,5266.954,10.632,,,640.61,704.567,-5180.155,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,23,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,39455,14:01:30,,,,23.168,0.506,3431.066,26.561,,,-1506.126,-307.655,-3067.433,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,24,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,39677,14:01:38,,,,55.128,1.79,5180.354,24.17,,,2041.656,-598.856,-4723.249,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,25,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,43629,14:03:49,,,,24.826,0.977,3594.204,13.031,,,792.027,-189.33,-3500.736,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,26,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,47044,14:05:43,,,,37.72,0.187,4492.323,30.772,,,-2230.416,535.426,-3862.581,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,27,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,55826,14:10:36,,,,22.072,0.206,3388.355,28.089,,,-1575.381,-266.962,-2987.952,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,28,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,56380,14:10:54,,,,17,0.268,2854.034,25.505,,,1142.878,-464.718,-2573.592,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,29,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,56760,14:11:07,,,,29.665,4.332,3951.652,10.462,,,405.332,-611.673,-3882.926,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,31,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,66411,14:16:29,,,,21.159,1.981,3205.268,27.263,,,1379.446,-517.182,-2846.646,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,35,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,66854,14:16:43,,,,49.128,0.284,4913.391,18.061,,,-845.493,1243.59,-4677.61,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,37,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,66854,14:16:43,,,,27.579,0.988,3888.372,8.534,,,314.109,464.632,-3847.713,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,38,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,67287,14:16:58,,,,18.458,1.771,3108.506,14.183,,,759.842,37.551,-3013.974,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,39,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,68057,14:17:24,,,,40.005,1.1,4441.552,16.53,,,672.915,-1091.1,-4252.537,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,40,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,74556,14:21:00,,,,16.368,0.153,2834.103,16.33,,,-668.399,-447.581,-2717.546,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,42,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,75494,14:21:31,,,,25.821,1.64,3613.804,17.173,,,-1020.394,294.605,-3454.212,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,rosethorn,150,150,43,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,24997,13:53:28,,,,51.085,0.417,5081.209,15.655,,,622.546,1197.015,-4898.803,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,silvergray,157,157,15,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,24997,13:53:28,,,,72.04,1.033,5842.07,22.638,,,1902.365,1171.796,-5397.934,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,silvergray,157,157,16,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,32374,13:57:34,,,,48.544,1.247,4796.024,29.834,,,1669.78,1683.337,-4168.939,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,silvergray,157,157,19,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,66641,14:16:36,,,,34.475,0.406,4125.407,28.383,,,-1766.8,832.746,-3633.722,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,silvergray,157,157,36,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,17435,13:49:16,,,,23.471,0.73,3433.406,22.781,,,-1312.046,-230.5,-3164.44,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,dusky,172,172,10,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,56436,14:10:56,,,,28.12,0.883,3827.619,27.881,,,-1761.988,297.944,-3384.863,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,rockfish,dusky,172,172,30,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,9034,13:44:36,,,,6.43,0.249,1764.527,26.989,,,758.14,-265.693,-1571.046,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,greenling,kelp greenling,194,194,5,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,14533,13:47:39,,,490.775,12.259,0.389,2127.776,16.534,21.275,4.681,473.73,-377.172,-2039.792,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,halibut,halibut,200,200,9,,,,,
SL_2018SSEO_Dive_29_13-39-34.000.avi,7059,13:43:30,,,,24.681,0.653,3597.527,11.338,,,421.992,549.787,-3530.135,1,KelliiWood,0,N/A,2018,SSEO_29,43,,29,,,,skate,skate,700,700,4,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,12431,15:04:55,,,502.614,40.556,3.338,3108.441,17.896,44.954,21.165,-913.598,278.875,-2958.035,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,cod,Pacific cod,110,110,2,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,36471,15:18:17,,,547.394,88.728,0.864,4873.853,9.375,36.49,12.206,-288.225,739.739,-4808.758,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,cod,Pacific cod,110,110,7,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,57356,15:29:53,,,335.279,49.039,0.803,4201.806,23.997,14.659,5.106,1700.81,165.437,-3838.626,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,cod,Pacific cod,110,110,22,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,63011,15:33:01,,,,34.294,1.025,4096.81,22.665,,,-560.637,-1494.821,-3772.937,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,greenling,lingcod,130,130,31,,,,"NO LENGTH, too dark",
SL_2018SSEO_Dive_30_14-57-58.000.avi,23446,15:11:03,,,,43.331,0.653,4687.976,20.068,,,-363.085,1544.91,-4411.184,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,yelloweye,145,145,5,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,53722,15:27:52,,,508.91,46.342,0.586,6709.383,14.599,5.214,1.882,-872.653,1448.623,-6492.749,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,yelloweye,145,145,20,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,63354,15:33:13,,,458.352,2.994,0.502,1071.058,19.504,11.608,19.565,349.49,-75.689,-1009.601,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,yelloweye,145,145,32,AD,Attracted,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,64450,15:33:49,,,651.98,70.667,3.046,6674.563,31.165,85.768,72.975,3314.958,970.58,-5711.289,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,yelloweye,145,145,35,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,69082,15:36:24,,,472.255,51.865,1.257,4674.911,25.18,15.589,12.742,1516.33,-1287.158,-4230.693,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,yelloweye,145,145,45,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,62100,15:32:31,,,,30.37,2.438,3805.331,27.967,,,-1170.324,-1364.118,-3354.112,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,canary,146,146,27,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,62110,15:32:31,,,,40.225,1.32,4436.072,21.648,,,-618.898,-1535.678,-4115.507,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,canary,146,146,28,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,63991,15:33:34,,,,8.069,0.653,2050.023,33.162,,,-938.832,-621.911,-1713.013,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,tiger,148,148,33,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,1979,14:59:07,,,,31.157,0.074,4008.495,20.234,,,-1386.111,-46.586,-3760.926,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,21986,15:10:14,,,,53.914,1.007,5234.556,14.695,,,-713.776,1094.202,-5068.907,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,3,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,22915,15:10:45,,,,30.05,0.235,3911.303,16.996,,,-1103.559,279.95,-3741.935,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,4,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,39983,15:20:14,,,,18.699,1.881,3107.251,13.853,,,-698.321,241.468,-3018.12,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,40671,15:20:37,,,,36.194,1.048,4306.131,16.867,,,1242.689,-150.566,-4120.172,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,9,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,44012,15:22:28,,,,43.419,9.248,4959.078,7.647,,,659.739,-9.757,-4914.988,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,14,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,44640,15:22:49,,,,30.529,0.437,4003.603,18.671,,,-19.893,1262.404,-3799.313,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,15,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,45029,15:23:02,,,,13.533,1.014,2521.364,25.747,,,930.648,-588.945,-2268.108,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,16,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,53389,15:27:41,,,,14.18,0.332,2691.487,13.254,,,-571.593,-245.681,-2618.592,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,19,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,54262,15:28:10,,,,46.272,2.265,5231.303,5.247,,,0.475,452.179,-5211.723,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,21,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,59594,15:31:07,,,,39.384,1.792,4633.175,10.589,,,226.959,797.626,-4558.354,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,23,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,64520,15:33:52,,,,28.921,2.843,3714.349,20.039,,,867.96,913.317,-3494.122,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,36,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,64599,15:33:54,,,,30.347,1.625,3928.229,15.293,,,977.474,324.47,-3790.81,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,rosethorn,150,150,37,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,61710,15:32:18,,,,49.579,1.224,4869.586,20.793,,,1011.046,1379.243,-4559.424,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,yellowtail,155,155,26,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,52587,15:27:14,,,,25.81,0.227,3509.514,21.139,,,-854.065,917.552,-3278.012,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,silvergray,157,157,18,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,62458,15:32:43,,,,40.218,0.774,4375.14,26.314,,,-1544.057,1153.843,-3927.643,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,silvergray,157,157,29,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,25382,15:12:07,,,,44.817,0.492,4845.216,17.023,,,-1415.135,74.181,-4633.358,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,6,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,43181,15:22:00,,,,32.5,0.736,4275.481,6.989,,,-324.872,384.994,-4245.701,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,10,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,43181,15:22:00,,,,37.472,0.33,4361.97,16.186,,,-1143.861,391.358,-4191.086,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,11,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,43181,15:22:00,,,,25.417,1.933,3620.841,24.963,,,-1524.188,-126.248,-3281.981,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,12,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,43355,15:22:06,,,,20.515,1.092,3272.829,10.773,,,530.628,-320.597,-3213.575,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,13,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,51900,15:26:51,,,,31.868,0.798,4246.908,6.315,,,155.503,-461.783,-4218.863,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,17,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,61311,15:32:05,,,,8.069,0.604,1939.29,24.428,,,519.677,601.955,-1768.737,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,24,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,61617,15:32:15,,,,27.554,0.352,3735.502,33.336,,,1742.239,1069.988,-3126.292,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,25,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,64199,15:33:41,,,,14.873,0.071,2909.482,5.765,,,120.366,251.736,-2896.071,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,34,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,64637,15:33:56,,,,43.492,0.399,4722.383,29.755,,,2279.338,524.798,-4102.451,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,38,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,64664,15:33:56,,,,24.538,0.812,3543.84,33.844,,,1677.51,1025.031,-2948.572,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,39,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,64843,15:34:02,,,,31.107,0.098,3854.751,22.486,,,745.136,1254.14,-3568.054,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,40,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,65120,15:34:12,,,,28.606,2.536,3933.283,28.672,,,-1886.142,-79.98,-3450.62,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,41,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,65120,15:34:12,,,,29.79,0.777,3980.661,12.991,,,-212.606,849.669,-3883.107,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,42,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,68146,15:35:53,,,,68.672,0.174,5935.917,17.379,,,1747.931,268.675,-5666.362,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,43,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,69082,15:36:24,,,,21.756,0.179,3309.802,17.261,,,-305.276,-949.354,-3155.998,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,dusky,172,172,44,,,,,
SL_2018SSEO_Dive_30_14-57-58.000.avi,62459,15:32:43,,,228.909,25.041,0.258,2877.521,32.227,51.925,42.43,1360.576,709.656,-2434.205,1,KelliiWood,0,N/A,2018,SSEO_30,42,,30,,,,rockfish,unknown,,,30,,,YES,"Not YE, too small",
SL_2018SSEO_Dive_31_16-12-26.000.avi,31156,16:29:54,,,519.17,28.381,1.386,3383.501,25.455,26.685,20.026,-65.814,1452.733,-3055.047,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,22,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,32054,16:30:23,,,,65.782,0.74,5777.632,30.756,,,2792.138,941.169,-4969.829,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,48,,Fish resting on bottom,,"NO LENGTH, partially visible",
SL_2018SSEO_Dive_31_16-12-26.000.avi,43892,16:36:58,,,379.348,114.199,1.892,5384.395,27.837,45.652,6.828,-2098.594,1384.69,-4761.328,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,54,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,44093,16:37:05,,,485.202,42.338,5.459,3845.608,32.559,35.86,31.328,-1887.398,848.999,-3241.239,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,56,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,44676,16:37:24,,,361.904,21.789,2.246,2366.54,28.617,72.387,36.894,-1092.373,302.45,-2077.44,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,58,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,44720,16:37:26,,,635.228,44.318,5.456,3532.665,28.797,65.457,45.143,-1276.225,1125.653,-3095.784,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,59,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,44764,16:37:27,,,380.823,6.355,2.409,2227.263,27.248,10.164,64.933,-1018.499,-50.561,-1980.101,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,60,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,44860,16:37:30,,,503.639,16.604,5.138,3486.361,30.143,7.122,72.889,-1594.553,722.764,-3014.917,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,61,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,45042,16:37:36,,,491.571,14.059,7.123,2438.942,9.871,48.763,63.752,-217.033,-357.363,-2402.837,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,62,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,45099,16:37:38,,,468.508,9.578,0.445,2463.454,23.094,0.202,36.121,-406.221,876.712,-2266.047,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,63,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,45221,16:37:42,,,,46.445,3.252,5065.384,32.831,,,-2629.631,-813.192,-4252.279,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,64,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,45337,16:37:46,,,520.339,3.129,2.112,1220.885,21.392,12.323,22.968,-296.415,-332.318,-1136.777,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,65,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,45362,16:37:47,,,,3.474,0.75,1294.628,28.978,,,-525.383,-348.295,-1130.807,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,66,,,,"NO LENGTH, 1/2 body only",
SL_2018SSEO_Dive_31_16-12-26.000.avi,45387,16:37:48,,,526.633,4.092,3.286,1546.488,24.325,4.418,20.873,296.991,563.543,-1409.199,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,67,,,,,
SL_2018SSEO_Dive_31_16-12-26.000.avi,45505,16:37:52,,,515.798,12.005,2.485,2014.687,11.963,32,34.831,253.504,-331.872,-1970.929,1,KelliiWood,0,N/A,2018,SSEO_31,41,,31,,,,rockfish,black,142,142,68,,,,,
