Filename,Frame,Time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2019_EYKT_Dive_02_08-45-18.000.avi,3549,8:47:22,,34.73,0.211,3922.825,22.597,,,-1474.357,299.149,-3622.891,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,5,AD,Fish milling/hovering,,NO LENGTH - facing cameras,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,3729,8:47:28,,66.669,0.391,5520.458,32.402,,,-2756.239,1055.541,-4665.237,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,silvergray,157,157,6,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,3729,8:47:28,,104.079,2.821,6594.318,24.555,,,-1903.522,1947.359,-6005.783,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,silvergray,157,157,7,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,3729,8:47:28,,149.225,1.623,7903.548,28.044,,,-2505.346,2716.338,-6986.474,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,silvergray,157,157,8,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,4594,8:47:57,,22.81,0.382,3375.919,6.919,,,270.888,289.927,-3352.52,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,9,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,4594,8:47:57,,40.109,0.148,4239.567,15.042,,,-941.375,553.247,-4096.542,1,KelliiWood,50,N/A,2019,2,6,Line,greenling,kelp greenling,194,194,10,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,4855,8:48:06,,65.281,2.183,5763.058,8.43,,,61.429,819.764,-5704.125,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,tiger,148,148,11,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,5404,8:48:24,,21.938,0.563,3301.771,6.739,,,334.642,-208.461,-3278.148,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,12,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,7517,8:49:35,,41.454,0.854,4554.397,7.446,,,292.411,494.623,-4518.006,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,13,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,8615,8:50:11,,26.403,0.503,3513.84,29.094,,,-1704.708,-126.97,-3070.004,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,14,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,8615,8:50:11,,38.159,0.491,4451.787,5.767,,,-103.829,417.411,-4430.958,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,15,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,8984,8:50:23,,19.251,2.898,2903.903,19.483,,,-367.582,-907.026,-2734.015,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,16,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,9741,8:50:49,,33.198,1.562,3991.828,8.857,,,-451.321,-432.968,-3942.53,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,17,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,10135,8:51:02,,62.575,0.591,5331.672,14.198,,,1119.605,654.973,-5171.482,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,18,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,11149,8:51:36,,22.709,0.479,3392.855,6.384,,,-352.503,120.827,-3372.329,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,19,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,18388,8:55:37,1015.112,124.332,1.447,5830.955,16.314,30.581,2.016,-883.82,1379.044,-5596.172,1,KelliiWood,50,N/A,2019,2,6,Line,greenling,lingcod,130,130,20,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,21331,8:57:15,747.852,243.2,2.207,6682.529,26.808,68.567,14.903,2902.864,810.371,-5964.299,1,KelliiWood,50,N/A,2019,2,6,Line,greenling,lingcod,130,130,21,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,21331,8:57:15,,80.126,1.366,6206.589,35.045,,,-3280.851,1371.707,-5086.864,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,tiger,148,148,22,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,21616,8:57:25,,45.35,0.421,4913.031,4.215,,,92.247,329.539,-4901.098,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,23,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,21999,8:57:37,,64.504,1.902,5397.819,14.199,,,985.021,863.847,-5236.406,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,24,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,22404,8:57:51,,107.187,0.347,7027.565,12.954,,,-910.273,1258.34,-6853.806,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,25,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,23035,8:58:12,,85.204,0.302,6257.559,14.272,,,667.54,1366.436,-6069.949,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,26,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,23392,8:58:24,,48.847,0.611,4644.45,19.151,,,-1446.525,461.137,-4389.287,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,27,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,24580,8:59:03,,71.467,0.448,5580.139,20.141,,,-854.416,1700.007,-5245.751,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,28,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,25159,8:59:23,,57.541,0.08,5339.188,8.52,,,-314.539,704.638,-5283.131,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,29,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,26152,8:59:56,,37.437,0.74,4010.956,20.189,,,-1261.156,-585.666,-3762.213,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,30,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,26469,9:00:06,,57.836,0.944,5475.968,6.129,,,584.557,-11.397,-5444.666,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,31,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,27973,9:00:56,,48.695,0.523,4638.513,17.84,,,615.389,-1298.594,-4410.3,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,32,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,28865,9:01:26,,37.739,1.925,4123.541,15.267,,,-987.26,436.12,-3979.787,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,33,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,28865,9:01:26,,49.158,0.4,4917.83,10.67,,,140.745,880.279,-4836.357,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,34,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,29026,9:01:32,,27.136,0.132,3636.549,9.034,,,185.463,-554.408,-3589.251,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,35,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,29643,9:01:52,,48.956,0.946,4651.833,31.978,,,-2157.024,1174.41,-3950.639,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,36,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,30391,9:02:17,,33.11,1.101,4103.686,5.608,,,-201.818,-362.874,-4082.626,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,37,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,30930,9:02:35,,42.701,0.219,4441.849,12.413,,,-796.049,509.851,-4340.089,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,38,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,31108,9:02:41,,22.365,1.369,3313.885,8.719,,,-495.754,-94.098,-3275.241,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,39,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,31582,9:02:57,,36.264,0.802,4042.724,23.359,,,1591.069,-209.084,-3710.58,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,40,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,32910,9:03:41,,55.419,2.294,4927.301,21.59,,,-1735.45,506.405,-4583.674,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,41,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,32985,9:03:43,,34.431,0.25,3849.039,25.306,,,1523.674,-634.643,-3477.175,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,tiger,148,148,42,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,33238,9:03:52,,30.697,0.369,3716.829,14.756,,,-875.153,-375.356,-3592.775,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,43,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,34294,9:04:27,,36.84,1.518,4090.793,17.62,,,-333.446,1176.932,-3903.618,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,44,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,34859,9:04:46,,52.024,2.87,4892.868,26.993,,,2208.775,-248.411,-4358.872,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,45,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,35155,9:04:56,,77.615,2.063,5738.702,21.536,,,1425.043,1530.068,-5344.235,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,46,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,35537,9:05:09,,105.015,1.625,6619.551,26.522,,,-2187.675,1964.064,-5930.85,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,47,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,35856,9:05:19,,91.066,1.055,6563.883,13.644,,,384.451,1474.342,-6384.596,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,48,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,36761,9:05:49,336.982,82.799,1.914,5578.6,23.178,15.955,14.091,1758.034,1315.452,-5128.322,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,49,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,37210,9:06:04,,73.13,0.451,5759.816,30.121,,,-2790.361,734.084,-4985.026,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,50,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,37314,9:06:08,,21.462,1.475,3027.574,28.61,,,1218.917,774.179,-2661.033,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,dusky,172,172,51,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,37386,9:06:10,,24.658,0.618,3259.063,18.737,,,791.225,673.131,-3089.07,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,dusky,172,172,52,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,37808,9:06:24,277.453,154.326,1.168,6736.303,29.504,31.569,10.261,2234.205,2452.352,-5862.77,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,53,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,38062,9:06:33,,62.673,1.401,5312.988,21.235,,,-1901.757,274.279,-4953.376,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,54,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,39296,9:07:14,572.631,30.187,0.177,3067.662,25.271,19.386,16.666,-1290.163,-224.744,-2774.08,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,55,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,41076,9:08:13,,60.913,1.158,5232.017,26.278,,,-2292.057,-353.392,-4689.946,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,56,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,41546,9:08:29,,75.473,2.803,5872.978,27.482,,,-2693.469,-321.57,-5209,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,57,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,41749,9:08:36,,36.991,0.455,4037.111,23.698,,,-1591.132,-332.679,-3695.388,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,58,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,41974,9:08:43,,66.59,0.494,5562.585,12.535,,,646.146,998.119,-5434.023,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,59,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,42192,9:08:50,,61.799,1.26,5210.781,30.313,,,2331.439,1199.111,-4503.195,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,60,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,45515,9:10:41,,54.503,1.016,5072.757,17.84,,,69.012,1533.242,-4835.005,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,61,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,45583,9:10:43,,56.888,0.19,5073.887,31.967,,,-2491.463,987.003,-4308.452,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,62,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,46685,9:11:20,,29.563,3.195,3539.235,30.007,,,-1003.488,1445.78,-3070.654,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,63,AD,Fish milling/hovering,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,47301,9:11:41,,56.911,0.983,4965.947,29.885,,,-2201.293,1112.657,-4310.097,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,64,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,47413,9:11:44,,50.56,0.825,4624.792,28.593,,,-1839.899,1214.026,-4065.662,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,65,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,47649,9:11:52,,56.01,1.261,5389.011,6.28,,,117.749,556.171,-5358.941,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,66,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,47738,9:11:55,368.592,206.123,0.843,6396.526,16.452,71.427,40.498,836.365,1606.894,-6134.65,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,67,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,47738,9:11:55,,79.158,2.166,6061.591,17.18,,,324.586,1737.584,-5798.132,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,68,AD,Fish milling/hovering,,NO LENGTH - facing cameras,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,48669,9:12:26,,44.74,2.068,4469.8,29.226,,,-2093.798,599.967,-3903.224,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,silvergray,157,157,69,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,49149,9:12:42,603.517,17.652,0.435,2376.088,23.885,16.888,9.612,957.771,-91.113,-2172.595,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,70,AD,Fish actively swimming in frame,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,49149,9:12:42,,15.243,3.635,2641.862,13.366,,,576.757,-211.074,-2569.482,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,71,AD,Fish actively swimming in frame,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,49265,9:12:46,,113.309,1.732,6910.406,23.45,,,1809.758,2045.119,-6347.911,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,72,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,49328,9:12:48,,73.001,2.274,5847.695,30.932,,,2924.991,672.243,-5018.77,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,73,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,49733,9:13:02,,17.934,0.37,3095.607,1.695,,,-29.275,-99.118,-3093.881,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,74,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,50427,9:13:25,,68.45,0.738,5558.532,27.034,,,2469.989,511.279,-4953.284,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,75,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,51959,9:14:16,,110.547,1.095,7179.311,15.252,,,-462.609,1803.308,-6933.728,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,76,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,52390,9:14:30,,11.75,0.835,2233.407,23.284,,,-812.903,-352.626,-2050.11,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,77,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,53311,9:15:01,,73.074,0.878,5557.571,21.463,,,-1403.262,1451.077,-5178.014,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,78,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,53803,9:15:17,,80.346,0.175,5901.933,17.93,,,-1285.645,1261.363,-5620.4,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,79,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,55045,9:15:59,332.041,97.67,1.567,4588.933,23.085,53.844,30.621,-1791.25,-169.893,-4221.477,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,80,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,55045,9:15:59,,59.926,0.005,5243.667,21.147,,,1884.206,148.395,-4891.196,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,81,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,55226,9:16:05,,101.779,1.599,6752.288,22.793,,,-2577.959,418.69,-6226.734,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,tiger,148,148,82,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,56661,9:16:53,,80.437,0.433,6097.24,13.865,,,613.245,1302.427,-5924.859,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,83,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,56661,9:16:53,,102.539,0.418,6680.722,18.903,,,1194.284,1779.657,-6327.602,1,KelliiWood,50,N/A,2019,2,6,Line,greenling,kelp greenling,194,194,84,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,57553,9:17:22,,67.437,0.167,5610.326,12.096,,,-1034.637,536.239,-5487.963,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,85,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,58276,9:17:47,,57.963,1.923,5142.851,30.825,,,2495.978,827.74,-4419.713,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,86,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,58742,9:18:02,,63.298,0.749,5311.651,15.36,,,1052.41,913.258,-5125.625,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,87,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,59844,9:18:39,,52.493,1.016,4919.417,16.307,,,1354.858,250.253,-4722.542,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,88,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,60424,9:18:58,,80.546,0.634,5894.216,28.466,,,-2549.224,1160.04,-5186.284,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,89,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,60927,9:19:15,,38.659,1.085,4149.674,15.116,,,-760.662,753.6,-4009.149,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,90,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,61407,9:19:31,,44.605,0.097,4405.103,22.633,,,1590.99,568.944,-4068.167,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,91,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,62697,9:20:14,643.169,142.122,2.305,7356.742,33.472,3.04,6.486,3300.804,2359.657,-6136.64,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,92,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,63243,9:20:32,,9.112,2.478,1950.914,24.107,,,580.516,538.695,-1782.939,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,93,AD,Attracted,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,63464,9:20:39,,48.797,2.215,4684.812,17.34,,,1354.16,-358.174,-4470.507,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,94,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,63715,9:20:48,,39.357,3.35,4264.641,21.938,,,108.701,-1605.364,-3949.45,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,tiger,148,148,95,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,67534,9:22:55,,101.641,1.383,6595.906,21.065,,,-2080.107,1112.75,-6159.62,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,96,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,67610,9:22:58,,104.76,1.368,7044.51,11.072,,,756.335,1093.993,-6917.822,1,KelliiWood,50,N/A,2019,2,6,Line,greenling,kelp greenling,194,194,97,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,67684,9:23:00,,88.139,3.141,6073.743,23.674,,,-1728.133,1698.578,-5569.447,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,tiger,148,148,98,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,69970,9:24:16,,30.235,0.849,3935.074,6.728,,,85.467,437.391,-3909.756,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,99,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,70301,9:24:27,162.377,25.681,0.267,2515.562,7.147,36.198,18.627,-86.907,-300.685,-2496.014,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,100,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,70727,9:24:42,567.141,14.533,1.481,1545.191,15.54,56.95,11.991,395.759,121.465,-1488.703,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,101,AD,Attracted,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,71099,9:24:54,401.275,67.071,2.12,6299.911,16.642,9.176,26.835,1206.161,1341.788,-6036.03,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,102,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,71509,9:25:08,,13.071,0.592,2481.16,10.782,,,-420.048,187.755,-2438.127,1,KelliiWood,50,N/A,2019,2,6,Line,greenling,lingcod,130,130,103,,,,NO LENGTH - facing cameras,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,73328,9:26:08,260.4,130.852,1.283,4821.107,6.235,52.351,10.628,230.85,-469.957,-4792.59,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,yelloweye,145,145,105,JV,Fish milling/hovering,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,73328,9:26:08,,73.248,0.277,5718.594,30.74,,,-2738.525,-1041.69,-4910.976,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,104,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,74315,9:26:41,,50.833,1.995,4993.062,10.428,,,195.148,862.751,-4914.087,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,106,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,74427,9:26:45,,25.642,0.651,3586.931,7.413,,,167.919,417.035,-3558.646,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,107,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,75234,9:27:12,,70.779,0.156,5596.028,16.334,,,1286.963,884.399,-5373.742,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,108,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,76112,9:27:41,,53.297,0.332,4832.966,29.255,,,2144.674,972.433,-4220.463,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,109,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,76289,9:27:47,,47.051,1.548,4512.873,19.457,,,-1338.124,667.956,-4257.85,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,tiger,148,148,110,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,77590,9:28:30,,70.066,0.544,5733.298,32.411,,,-2968.621,-813.354,-4836.988,1,KelliiWood,50,N/A,2019,2,6,Line,rockfish,rosethorn,150,150,111,,,,,
SL_2019_EYKT_Dive_02_08-45-18.000.avi,78226,9:28:52,941.231,266.044,2.473,7206.526,29.92,73.238,18.599,2981.143,2008.294,-6246.083,1,KelliiWood,50,N/A,2019,2,6,Line,greenling,lingcod,130,130,112,,,,,
SL_2019_EYKT_Dive_03_10-05-43.000.avi,421,10:05:59,,31.124,0.048,3820.146,11.4,,,443.903,595.84,-3747.191,1,KelliiWood,65,N/A,2019,3,7,Line,rockfish,rosethorn,150,150,1,,,,,
SL_2019_EYKT_Dive_03_10-05-43.000.avi,577,10:06:04,,38.838,0.708,4170.832,25.099,,,1733.442,338.832,-3778.387,1,KelliiWood,65,N/A,2019,3,7,Line,rockfish,rosethorn,150,150,2,,,,,
SL_2019_EYKT_Dive_03_10-05-43.000.avi,1079,10:06:21,,61.564,0.069,5418.792,12.905,,,-275.804,1157.185,-5286.602,1,KelliiWood,65,N/A,2019,3,7,Line,rockfish,rosethorn,150,150,3,,,,,
SL_2019_EYKT_Dive_03_10-05-43.000.avi,1944,10:06:50,,15.074,0.642,2772.426,4.912,,,-82.641,-233.609,-2761.33,1,KelliiWood,65,N/A,2019,3,7,Line,rockfish,rosethorn,150,150,4,,,,,
