Order,Event_ID,Trans,Tran,Dir,Date,J_day,ALDT,Sec,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z
26296,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:19 AM,38179,605635.77,6476800.71,3.3,-2.05,0.6,605663.69,6476804.71,90
26297,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:20 AM,38180,605636.04,6476801.27,3.3,-2.59,2.54,605663.69,6476804.71,90
26298,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:21 AM,38181,605636.03,6476801.83,4.2,-1.54,2.78,605663.69,6476804.71,90
26299,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:22 AM,38182,605635.81,6476802.57,5,-1.19,1.52,605663.69,6476804.71,90
26300,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:23 AM,38183,605635.4,6476803.3,5.5,-1.43,-0.4,605663.58,6476806.04,91.5
26301,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:24 AM,38184,605634.9,6476803.84,6.4,-1.11,-1.44,605663.58,6476806.04,91.5
26302,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:25 AM,38185,605634.79,6476804.39,7.1,-1.96,0.62,605663.58,6476806.04,91.5
26303,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:26 AM,38186,605635.15,6476805.33,6.6,-3.8,4.28,605663.58,6476806.04,91.5
26304,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:27 AM,38187,605635.52,6476806.08,6.2,-2.27,5.33,605663.58,6476806.04,91.5
26305,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:28 AM,38188,605635.6,6476806.83,7,1.32,3.34,605663.32,6476808.66,93
26306,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:29 AM,38189,605635.09,6476807.56,8.7,2.04,-1.14,605663.32,6476808.66,93
26307,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:30 AM,38190,605634.39,6476808.28,10.3,-1.89,-4.8,605663.32,6476808.66,93
26308,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:31 AM,38191,605634.57,6476809.03,9.9,-5.6,-1.12,605663.09,6476808.48,90.9
26309,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:32 AM,38192,605635.53,6476809.43,8.6,-4,6.08,605663.09,6476808.48,90.9
26310,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:33 AM,38193,605636,6476810,8.8,0.21,8.09,605663.09,6476808.48,90.9
26311,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:34 AM,38194,605635.59,6476810.73,11,2,4.07,605663.09,6476808.48,90.9
26312,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:35 AM,38195,605634.6,6476811.63,13.2,-0.11,-3.67,605663.09,6476808.48,90.9
26313,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:36 AM,38196,605634.08,6476812.54,14.2,-3.62,-6.27,605663.09,6476808.48,90.9
26314,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:37 AM,38197,605634.37,6476812.92,13.9,-4.04,-0.98,605663.09,6476808.48,90.9
26315,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:38 AM,38198,605635.14,6476813.13,14.4,-0.43,6.12,605663.09,6476808.48,90.9
26316,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:39 AM,38199,605635.61,6476813.7,15.1,0.93,8.58,605665.02,6476811.88,91.7
26317,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:40 AM,38200,605635.49,6476814.62,15.8,-2.1,3.9,605665.02,6476811.88,91.7
26318,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:41 AM,38201,605634.98,6476815.54,17.2,-3.22,-3.42,605665.02,6476811.88,91.7
26323,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:46 AM,38206,605635.29,6476818.33,21.2,-0.37,6.72,605665.18,6476813.64,91.4
26324,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:47 AM,38207,605635.18,6476818.89,22,0.23,3.79,605665.18,6476813.64,91.4
26325,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:48 AM,38208,605635.25,6476819.82,22.3,-3.1,-0.48,605665.18,6476813.64,91.4
26326,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:49 AM,38209,605635.33,6476820.38,22.7,-3.36,-3.13,605665.18,6476813.64,91.4
26327,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:50 AM,38210,605635.42,6476820.93,24.4,0.47,-3.37,605665.18,6476813.64,91.4
26328,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:51 AM,38211,605635.5,6476821.31,25.6,1.28,-0.88,605666.28,6476817.52,89.6
26329,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:52 AM,38212,605635.68,6476821.87,25.7,-1.97,3.03,605666.28,6476817.52,89.6
26330,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:53 AM,38213,605635.87,6476822.25,25.3,-3.95,5.93,605666.28,6476817.52,89.6
26331,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:54 AM,38214,605636.05,6476822.62,25.6,-2.89,5.37,605666.28,6476817.52,89.6
26332,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:55 AM,38215,605636.04,6476823.18,26.4,-1.3,2.08,605666.28,6476817.52,89.6
26333,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:56 AM,38216,605635.92,6476824.1,27.1,-0.44,-1.92,605666.28,6476817.52,89.6
26334,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:57 AM,38217,605635.9,6476824.66,28.1,0.49,-3.81,605666.28,6476817.52,89.6
26335,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:58 AM,38218,605635.99,6476825.03,29.5,-0.03,-1.27,605666.28,6476817.52,89.6
26336,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:36:59 AM,38219,605636.37,6476825.42,29.9,-3.35,3.41,605666.18,6476822.17,89.9
26337,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:00 AM,38220,605636.75,6476825.8,28.8,-5.02,6.68,605666.18,6476822.17,89.9
26338,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:01 AM,38221,605636.83,6476826.17,28.8,-1.59,5.66,605666.18,6476822.17,89.9
26339,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:02 AM,38222,605636.62,6476826.91,30.4,1.36,1.44,605666.18,6476822.17,89.9
26340,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:03 AM,38223,605636.5,6476827.83,31.9,-0.71,-3.04,605666.18,6476822.17,89.9
26341,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:04 AM,38224,605636.39,6476828.39,32.8,-2.29,-3.45,605666.18,6476822.17,89.9
26342,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:05 AM,38225,605636.38,6476828.57,33,-1.53,-0.18,605666.18,6476822.17,89.9
26343,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:06 AM,38226,605636.76,6476828.77,33,-2.71,4.68,605666.18,6476822.17,89.9
26344,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:07 AM,38227,605637.34,6476829.16,32.8,-3.92,7.58,605667.37,6476827.11,91.1
26345,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:08 AM,38228,605637.62,6476829.72,33.1,-2.36,5.56,605667.37,6476827.11,91.1
26346,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:09 AM,38229,605637.4,6476830.46,33.9,0.46,0.61,605667.37,6476827.11,91.1
26347,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:10 AM,38230,605637.08,6476831.38,35,0.77,-5.12,605668.34,6476828.35,91.5
26348,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:11 AM,38231,605636.97,6476831.93,36.3,-1.46,-5.09,605668.34,6476828.35,91.5
26349,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:12 AM,38232,605637.36,6476831.94,36.1,-2.62,2.13,605668.34,6476828.35,91.5
26350,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:13 AM,38233,605638.05,6476831.77,35.3,-2.68,8.9,605667.00,6476829.86,90.8
26351,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:14 AM,38234,605638.24,6476831.96,35.6,-2.7,8.36,605667.00,6476829.86,90.8
26352,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:15 AM,38235,605637.82,6476832.88,37.1,-1.96,1.7,605667.00,6476829.86,90.8
26353,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:16 AM,38236,605637.41,6476833.8,37.9,-1.71,-5.12,605667.67,6476831.47,91.5
26354,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:17 AM,38237,605637.58,6476834.55,37.6,-1.82,-5.06,605667.67,6476831.47,91.5
26355,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:18 AM,38238,605638.36,6476834.75,36.9,-1.14,0.82,605667.67,6476831.47,91.5
26356,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:19 AM,38239,605639.03,6476834.96,36.6,-0.11,5.56,605667.67,6476831.47,91.5
26357,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:20 AM,38240,605639.31,6476835.52,36.3,-0.66,5.57,605667.67,6476831.47,91.5
26358,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:21 AM,38241,605639.3,6476836.08,35.6,-2.19,2.09,605667.67,6476831.47,91.5
26359,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:22 AM,38242,605639.37,6476836.82,35.3,-2.23,-1.28,605667.67,6476831.47,91.5
26360,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:23 AM,38243,605639.65,6476837.39,34.8,-2.7,-2.35,605667.67,6476831.47,91.5
26361,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:24 AM,38244,605640.22,6476837.96,33.9,-2.46,0.02,605668.09,6476836.42,90.3
26362,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:25 AM,38245,605640.7,6476838.16,33.1,0.65,3.09,605668.09,6476836.42,90.3
26363,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:26 AM,38246,605640.89,6476838.35,32.6,1.14,4.22,605668.09,6476836.42,90.3
26364,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:27 AM,38247,605641.17,6476838.91,31.7,-2.99,3.31,605668.09,6476836.42,90.3
26365,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:28 AM,38248,605641.44,6476839.48,30.6,-6.31,1.86,605668.09,6476836.42,90.3
26366,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:29 AM,38249,605642.02,6476839.86,29.2,-5.78,0.86,605668.09,6476836.42,90.3
26367,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:30 AM,38250,605642.39,6476840.62,28.5,-0.5,-0.33,605668.09,6476836.42,90.3
26368,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:31 AM,38251,605642.47,6476841.36,29,3.56,-2.21,605668.09,6476836.42,90.3
26369,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:32 AM,38252,605642.74,6476842.11,28.8,0.47,-0.55,605668.09,6476836.42,90.3
26370,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:33 AM,38253,605643.32,6476842.31,27.1,-3.71,4.25,605668.09,6476836.42,90.3
26371,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:34 AM,38254,605643.71,6476842.32,25.9,-4.15,6.27,605668.09,6476836.42,90.3
26372,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:35 AM,38255,605643.69,6476842.88,25.1,-3.99,2.78,605668.09,6476836.42,90.3
26373,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:36 AM,38256,605643.37,6476843.8,24.5,-3.46,-2.04,605667.97,6476841.57,89.4
26374,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:37 AM,38257,605643.75,6476844.37,23.5,-1.21,-2.4,605667.97,6476841.57,89.4
26375,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:38 AM,38258,605644.62,6476844.58,22.4,0.63,0.91,605667.97,6476841.57,89.4
26376,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:39 AM,38259,605645.19,6476845.15,22.4,-1.35,2.61,605667.97,6476841.57,89.4
26377,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:40 AM,38260,605645.17,6476845.7,22.6,-3.22,2.06,605667.97,6476841.57,89.4
26378,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:41 AM,38261,605645.17,6476845.89,22,-2.19,1.01,605667.97,6476841.57,89.4
26379,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:42 AM,38262,605645.07,6476846.07,21.2,-0.95,-0.6,605667.97,6476841.57,89.4
26380,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:43 AM,38263,605644.86,6476846.62,20.7,-2.07,-1.4,605667.97,6476841.57,89.4
26381,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:44 AM,38264,605645.04,6476847,19.9,-3.79,0.96,605667.97,6476841.57,89.4
26382,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:45 AM,38265,605645.63,6476847.02,19.1,-3,4.32,605667.97,6476841.57,89.4
26383,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:46 AM,38266,605646.1,6476847.4,18.6,-2.32,4.83,605667.97,6476841.57,89.4
26384,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:47 AM,38267,605646.28,6476847.96,17.9,-2.22,2.25,605667.97,6476841.57,89.4
26385,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:48 AM,38268,605646.27,6476848.52,17.6,-1.6,-1.35,605667.97,6476841.57,89.4
26386,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:49 AM,38269,605646.25,6476849.08,17.8,-1.14,-3.3,605667.97,6476841.57,89.4
26387,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:50 AM,38270,605646.15,6476849.26,18.1,-0.74,-2.45,605667.97,6476841.57,89.4
26388,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:51 AM,38271,605646.34,6476849.45,17.7,-1.83,1.25,605667.97,6476841.57,89.4
26389,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:52 AM,38272,605646.63,6476849.64,16.9,-4.37,5.02,605667.97,6476841.57,89.4
26390,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:53 AM,38273,605646.72,6476849.83,16.2,-3.77,5.25,605667.97,6476841.57,89.4
26391,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:54 AM,38274,605646.42,6476850.19,16.1,-0.5,1.46,605667.97,6476841.57,89.4
26392,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:55 AM,38275,605646.21,6476850.56,16,-1.56,-1.7,605667.97,6476841.57,89.4
26393,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:56 AM,38276,605646.39,6476851.12,15.5,-4.32,-1.8,605667.97,6476841.57,89.4
26394,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:57 AM,38277,605646.68,6476851.31,14.8,-2.17,0.02,605667.97,6476841.57,89.4
26395,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:58 AM,38278,605646.87,6476851.32,14.4,0.48,1.95,605667.30,6476852.30,89.5
26396,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:37:59 AM,38279,605646.96,6476851.69,14.9,-1.12,2.5,605667.30,6476852.30,89.5
26397,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:00 AM,38280,605646.85,6476852.06,15.1,-4.16,1.43,605667.30,6476852.30,89.5
26398,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:01 AM,38281,605646.76,6476852.06,14.5,-3.24,0.26,605667.30,6476852.30,89.5
26399,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:02 AM,38282,605646.76,6476852.06,14.2,-0.37,-0.16,605667.30,6476852.30,89.5
26400,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:03 AM,38283,605646.75,6476852.43,14,-1.38,0.1,605667.30,6476852.30,89.5
26401,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:04 AM,38284,605646.93,6476852.81,13.7,-3.71,1.14,605667.30,6476852.30,89.5
26402,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:05 AM,38285,605647.02,6476852.99,13.6,-2.65,2.06,605667.30,6476852.30,89.5
26403,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:06 AM,38286,605647.11,6476853.37,13.2,-2.03,2.36,605667.30,6476852.30,89.5
26404,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:07 AM,38287,605647.1,6476853.93,12.8,-1.97,1.42,605667.30,6476852.30,89.5
26405,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:08 AM,38288,605647.19,6476854.11,12.7,-0.26,0.7,605667.30,6476852.30,89.5
26406,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:09 AM,38289,605647.47,6476854.31,12.5,0.01,0.65,605667.30,6476852.30,89.5
26407,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:10 AM,38290,605647.47,6476854.49,12.9,-2.2,0.23,605667.30,6476852.30,89.5
26408,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:11 AM,38291,605647.27,6476854.67,13.1,-3.64,-0.32,605666.06,6476856.37,92.1
26409,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:12 AM,38292,605646.88,6476854.66,12.7,-2.32,-0.17,605666.06,6476856.37,92.1
26410,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:13 AM,38293,605646.78,6476854.84,12.5,-2.05,1.48,605666.06,6476856.37,92.1
26411,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:14 AM,38294,605646.97,6476855.04,12.2,-2.55,4.05,605667.30,6476858.77,92.6
26412,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:15 AM,38295,605647.45,6476855.05,11.5,-1.79,5.67,605667.30,6476858.77,92.6
26413,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:16 AM,38296,605647.94,6476855.25,10.8,-1.9,4.21,605667.30,6476858.77,92.6
26414,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:17 AM,38297,605647.83,6476855.43,11.1,-2.17,-0.96,605668.38,6476858.83,93.8
26415,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:18 AM,38298,605647.34,6476855.79,12.1,-1.55,-5.46,605668.38,6476858.83,93.8
26416,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:19 AM,38299,605647.24,6476855.97,12.1,-1.67,-4.53,605668.38,6476858.83,93.8
26417,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:20 AM,38300,605647.43,6476855.98,11.8,-0.84,0.43,605668.38,6476858.83,93.8
26418,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:21 AM,38301,605647.34,6476855.79,12,-0.6,4.92,605668.38,6476858.83,93.8
26419,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:22 AM,38302,605647.24,6476855.97,11.3,-4.31,6.55,605668.38,6476858.83,93.8
26420,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:23 AM,38303,605647.42,6476856.35,9.5,-5.86,5.85,605668.38,6476858.83,93.8
26421,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:24 AM,38304,605647.62,6476856.17,9.3,-0.61,2.93,605668.38,6476858.83,93.8
26422,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:25 AM,38305,605647.61,6476856.35,10,1.87,-0.71,605667.97,6476863.48,94.7
26423,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:26 AM,38306,605647.6,6476856.72,10.4,-2.57,-3.85,605667.97,6476863.48,94.7
26424,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:27 AM,38307,605647.59,6476857.09,9.7,-5.53,-2.84,605667.97,6476863.48,94.7
26425,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:28 AM,38308,605647.89,6476857.1,7.7,-2.54,1.36,605667.97,6476863.48,94.7
26426,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:29 AM,38309,605648.18,6476857.11,7,1.15,4.49,605667.97,6476863.48,94.7
26427,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:30 AM,38310,605648.07,6476857.48,6.8,-0.59,4.75,605667.97,6476863.48,94.7
26428,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:31 AM,38311,605648.07,6476857.66,5.2,-4.01,2.78,605667.97,6476863.48,94.7
26429,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:32 AM,38312,605647.87,6476857.66,3.2,-3.71,-0.06,605667.97,6476863.48,94.7
26430,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:33 AM,38313,605647.77,6476857.66,2,-1.32,-2.53,605667.97,6476863.48,94.7
26431,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:34 AM,38314,605647.96,6476858.03,0.9,-1.81,-1.65,605667.97,6476863.48,94.7
26432,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:35 AM,38315,605648.73,6476858.42,357.8,-4.11,2.8,605667.97,6476863.48,94.7
26433,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:36 AM,38316,605649.31,6476858.63,354.8,-2.32,4.29,605667.97,6476863.48,94.7
26434,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:37 AM,38317,605649.01,6476858.8,353.5,0,1.56,605667.97,6476863.48,94.7
26435,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:38 AM,38318,605648.52,6476858.79,352.5,-1.12,-2.47,605668.87,6476869.72,94.6
26436,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:39 AM,38319,605648.52,6476858.98,350.1,-4.52,-2.53,605668.87,6476869.72,94.6
26437,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:40 AM,38320,605649.38,6476859.37,346.4,-4.56,2.12,605668.87,6476869.72,94.6
26438,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:41 AM,38321,605650.16,6476859.58,343.9,-1.19,5.05,605668.08,6476871.33,95
26439,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:42 AM,38322,605649.96,6476859.76,342.6,-1.11,1.81,605668.08,6476871.33,95
26440,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:43 AM,38323,605649.08,6476859.92,340.9,-4.46,-3.46,605668.08,6476871.33,95
26441,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:44 AM,38324,605649.26,6476860.3,339.3,-3.95,-2.29,605668.92,6476873.25,94
26442,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:45 AM,38325,605650.51,6476860.89,337.7,-1.46,3.56,605668.92,6476873.25,94
26443,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:46 AM,38326,605651.28,6476861.46,336.5,-1.15,5.91,605668.92,6476873.25,94
26444,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:47 AM,38327,605650.97,6476861.83,335.7,-2.82,1.3,605669.83,6476875.69,96
26445,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:48 AM,38328,605650.2,6476861.81,334.9,-3.77,-5.32,605669.83,6476875.69,96
26446,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:49 AM,38329,605649.9,6476861.8,333.7,-2.56,-6.3,605669.83,6476875.69,96
26447,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:50 AM,38330,605650.48,6476862.19,332,-1.21,0.02,605669.83,6476875.69,96
26448,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:51 AM,38331,605651.25,6476862.58,331.1,-1.61,6.63,605669.83,6476875.69,96
26449,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:52 AM,38332,605651.53,6476862.96,330.5,-3.18,7.35,605669.83,6476875.69,96
26450,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:53 AM,38333,605651.43,6476863.14,329,-3.65,2.45,605669.83,6476875.69,96
26451,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:54 AM,38334,605651.24,6476862.95,328,-2.01,-4.56,605669.98,6476877.86,95.1
26452,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:55 AM,38335,605650.94,6476863.13,327.3,-2.25,-7.77,605669.98,6476877.86,95.1
26453,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:56 AM,38336,605650.83,6476863.49,326.5,-2.85,-5.14,605669.98,6476877.86,95.1
26454,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:57 AM,38337,605651.21,6476863.88,325.7,-1.21,2.05,605669.16,6476879.43,93.8
26455,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:58 AM,38338,605651.48,6476864.81,324.3,-1.76,8.24,605669.16,6476879.43,93.8
26456,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:38:59 AM,38339,605651.37,6476865.37,323.1,-3.43,8.47,605669.16,6476879.43,93.8
26457,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:39:00 AM,38340,605650.88,6476865.35,323.5,-1.38,2.74,605669.41,6476882.39,95.4
26458,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:39:01 AM,38341,605650.39,6476865.52,324.5,0.11,-3.58,605669.41,6476882.39,95.4
26459,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:39:02 AM,38342,605650.18,6476865.89,325.4,-1.72,-5.74,605669.41,6476882.39,95.4
26460,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:39:03 AM,38343,605650.36,6476866.64,325.5,-4.71,-2.04,605669.93,6476882.12,94.8
26461,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:39:04 AM,38344,605650.53,6476867.57,323.5,-4.78,3.02,605669.93,6476882.12,94.8
26462,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:39:05 AM,38345,605650.12,6476868.12,322.9,-1.74,4.04,605669.93,6476882.12,94.8
26463,2023_EYKT_Dive_11,7_0,7,0,8/19/2023,231,10:39:06 AM,38346,605648.85,6476868.27,324.2,0.43,0.31,605669.93,6476882.12,94.8
