FILENAME,FRAME,TIME (HMS),LENGTH (MM),PRECISION (MM),RMS (MM),RANGE (MM),DIRECTION (DEG),HORZ_DIR (DEG),VERT_DIR (DEG),MID_X (MM),MID_Y (MM),MID_Z (MM),OPCODE,TAPEREADER,DEPTH,COMMENT,YEAR,DIVE,DIVE_NO,TRANSECT_NUMBER,FAMILY,GENUS,SPECIES,CODE,NUMBER,STAGE,ACTIVITY,CHECK_ID,COMMENT
SL_2018CSEO_Dive_34_10-00-05.000.avi,27976,15:38.5,,92.854,1.367,6812.493,30.169,,,-3000.203,1619.472,-5897.979,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,29,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,28228,15:46.9,,46.695,1.133,4880.868,13.802,,,-747.499,868.89,-4744.381,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,yelloweye,145,145,30,SU,Fish resting on bottom,,"NO LENGTH, partial view only"
SL_2018CSEO_Dive_34_10-00-05.000.avi,29897,16:42.5,298.131,30.213,1.887,3864.087,9.647,19.426,22.09,106.405,638.713,-3809.447,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,yelloweye,145,145,31,SU,Fish milling/hovering,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,29897,16:42.5,,64.031,1.047,5832.755,14.294,,,-274.306,1385.287,-5659.22,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,32,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,30304,16:56.1,,32.39,0.228,4062.674,13.912,,,-592.363,756.841,-3947.356,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,33,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,30942,17:17.4,,16.174,4.562,3059.626,3.733,,,93.471,-191.27,-3052.211,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,34,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,32022,17:53.4,,48.454,4.268,4949.364,26.96,,,2205.843,389.282,-4413.493,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,35,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,32920,18:23.3,,154.229,0.279,8954.164,32.482,,,-4203.853,2296.764,-7565.021,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,yelloweye,145,145,36,AD,Fish milling/hovering,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_34_10-00-05.000.avi,33089,18:28.9,,23.698,0.636,3579.931,30.204,,,-1783.983,-262.684,-3092.621,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,37,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,33444,18:40.8,,75.395,0.11,6245.283,30.64,,,-2968.679,1120.756,-5379.072,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,yelloweye,145,145,38,SU,Fish resting on bottom,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,37500,20:56.0,,9.479,0.905,2200.118,12.394,,,-236.132,-419.736,-2146.761,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,39,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,39267,21:54.9,,33.64,0.672,4147.748,13.784,,,-564.818,790.646,-4032.329,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,40,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,41227,23:00.2,695.018,168.004,7.898,8007.799,24.5,23.22,4.22,-2133.903,2544.421,-7286.785,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,yelloweye,145,145,41,AD,Fish chasing other fish,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,41488,23:08.9,699.944,257.614,2.378,8103.578,23.987,45.178,7.907,-744.556,3209.092,-7403.738,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,yelloweye,145,145,42,AD,Fish chasing other fish,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,42067,23:28.2,,112.009,4.453,7295.604,20.917,,,1828.022,1821.117,-6824.053,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,43,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,42434,23:40.4,,84.219,6.493,6356.391,21.999,,,1198.798,2027.531,-5903.872,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,44,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,43287,24:08.9,,69.48,4.181,6103.027,32.836,,,-3040.767,1279.908,-5134.444,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,45,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,45741,25:30.7,404.708,5.75,0.552,1550.002,24.827,23,1.31,232.324,-607.944,-1406.747,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,yelloweye,145,145,46,AD,Fish resting on bottom,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,47562,26:31.4,,37.373,2.81,4336.169,14.581,,,892.278,607.675,-4199.635,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,47,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,48774,27:11.8,,11.903,0.526,2358.815,26.909,,,805.406,-711.291,-2099.856,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,48,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,49469,27:34.9,,80.785,5.429,6201.208,22.641,,,-1869.229,1455.938,-5730.725,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,49,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,51010,28:26.3,,39.987,4.194,4636.663,12.851,,,175.843,993.385,-4525.584,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,50,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,53857,30:01.2,,85.351,1.989,6692.183,33.386,,,3400.251,1385.818,-5594.919,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,51,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,54725,30:30.1,,80.438,1.45,6235.461,27.59,,,-2450.705,1499.987,-5533.991,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,rockfish,rosethorn,150,150,52,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,59163,32:58.1,550.317,35.207,2.045,2507.503,20.568,78.004,19.672,808.182,-350.518,-2347.669,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,halibut,halibut,200,200,53,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,59186,32:58.8,193.848,28.299,9.728,3085.208,16.926,32.941,36.213,897.024,-45.888,-2951.567,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,halibut,halibut,200,200,54,,,,
SL_2018CSEO_Dive_34_10-00-05.000.avi,61043,34:00.7,692.032,74.408,3.672,4187.712,27.897,73.581,34.269,1822.457,719.472,-3701.073,1,KelliiWood,130,N/A,2018,CSEO_34,34,81,halibut,halibut,200,200,55,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,84,12:56.8,634.397,48.26,0.805,3689.941,28.022,33.774,14.385,1709.23,-289.643,-3257.346,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,1,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,84,12:56.8,442.999,24.701,1.606,3295.419,20.035,7.01,4.085,-1125.783,84.726,-3096.001,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,2,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,84,12:56.8,668.709,62.394,1.673,3783.467,9.937,42.864,6.477,167.687,631.007,-3726.706,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,3,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,360,13:06.0,,57.719,3.323,5518.348,14.196,,,1350.814,-109.398,-5349.346,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,4,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,360,13:06.0,,71.414,3.191,6056.359,24.847,,,2543.069,-122.157,-5495.213,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,5,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,394,13:07.1,510.457,21.317,1.845,2639.773,16.482,37.522,40.763,521.539,-537.518,-2531.299,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,6,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,1035,13:28.5,443.459,18.003,0.228,2652.18,11.242,23.249,16.81,329.937,398.101,-2601.291,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,7,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,1577,13:46.6,,17.357,2.957,2980.848,26.666,,,-1321.851,-219.197,-2662.728,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,8,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,2914,14:31.1,,27.887,3.681,3919.458,10.434,,,88.973,684.795,-3858.146,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,9,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,3018,14:34.6,,76.627,0.305,6141.626,33.025,,,2484.99,2216.552,-5160.551,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,silvergray,157,157,10,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,3170,14:39.7,,77.346,3.906,6081.663,22.663,,,-1326.732,1903.229,-5621.754,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,silvergray,157,157,11,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,3399,14:47.3,,88.699,0.59,6552.27,19.181,,,-1617.802,1389.028,-6195.608,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,12,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,3673,14:56.4,,8.965,1.679,2061.76,19.117,,,455.087,-508.633,-1945.519,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,13,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,6109,16:17.6,,30.664,0.414,3994.301,14.859,,,-283.504,964.809,-3865.645,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,14,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,6604,16:34.1,,57.9,3.401,5205.101,26.253,,,1728.753,1497.165,-4675.787,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,15,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,6787,16:40.2,,79.245,0.876,6177.288,20.345,,,-1341.4,1648.084,-5800.289,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,16,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,7167,16:52.9,522.489,75.383,0.657,5529.058,27.267,20.902,2.498,-1630.675,1938.374,-4914.681,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,17,AD,Fish moving quickly into frame,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,7892,17:17.1,,23.446,4.293,3437.058,22.974,,,1331.572,147.104,-3165.224,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,18,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,9997,18:27.2,,53.039,0.899,5130.375,31.17,,,2369.081,1177.192,-4395.727,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,19,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,10351,18:39.0,,35.011,2.397,4285.825,30.527,,,2137.857,392.333,-3693.771,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,20,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,10894,18:57.1,,103.478,5.994,7357.825,34.257,,,-3221.63,2572.365,-6094.394,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,21,AD,Fish milling/hovering,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,11231,19:08.4,,84.115,1.452,6389.066,19.475,,,-1263.266,1684.651,-6032.104,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,22,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,11464,19:16.1,,20.459,0.01,3161.725,22.718,,,-1161.011,-392.91,-2914.478,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,23,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,12762,19:59.4,,146.565,1.784,8348.051,26.322,,,-2178.178,2955.189,-7497.49,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,24,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,13242,20:15.4,,89.197,8.302,6576.968,22.172,,,-2229.155,1060.943,-6096.046,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,25,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,14149,20:45.6,,44.087,3.194,4582.695,25.161,,,-1056.839,1615.96,-4156.063,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,26,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,14506,20:57.5,,26.344,3.922,3746.88,13.161,,,-852.931,-36.527,-3648.326,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,27,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,15577,21:33.2,,24.214,5.482,3456.105,19.648,,,1131.008,-283.32,-3253.493,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,28,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,16098,21:50.6,,40.863,4.865,4577.008,14.528,,,-1098.445,-356.609,-4428.91,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,29,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,16098,21:50.6,,90.311,0.102,6714.541,22.288,,,-700.501,2417.013,-6225.143,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,30,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,16308,21:57.6,,30.639,2.899,4106.222,9.76,,,171.232,654.326,-4050.135,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,31,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,16445,22:02.2,,57.864,2.254,5337.753,31.731,,,-1963.571,1983.401,-4549.958,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,32,,,,"NO LENGTH, partial view only"
SL_2018CSEO_Dive_35_11-12-52.000.avi,16547,22:05.6,571.309,66.345,5.239,4014.5,32.469,82.752,22.891,-1923.386,972.323,-3386.943,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,33,AD,Fish moving quickly into frame,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,16547,22:05.6,519.437,58.113,2.054,5043.256,24.633,5.517,28.216,2098.501,122.028,-4584.302,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,34,AD,Fish moving quickly into frame,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,16547,22:05.6,583.791,313.123,8.251,8504.253,16.893,45.355,5.865,1129.487,2198.035,-8137.274,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,35,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,16675,22:09.8,,58.166,1.424,5470.92,20.44,,,1909.385,41.947,-5126.739,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,36,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,16675,22:09.8,,74.769,3.53,5975.874,20.277,,,1371.387,1523.601,-5613.289,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,37,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,16817,22:14.6,660.888,102.255,1.037,5869.78,29.588,25.349,18.236,-2731.649,968.508,-5104.351,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,38,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,16817,22:14.6,,84.697,0.405,6530.275,19.892,,,597.563,2109.095,-6151.352,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,39,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17218,22:27.9,575.446,112.956,11.554,6385.013,26.088,19.181,19.055,-2718.513,702.55,-5734.5,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,40,AD,Fish moving quickly into frame,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17218,22:27.9,,34.498,5.509,4317.271,31.023,,,-2168.589,479.328,-3702.202,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,41,,,,"NO LENGTH, partial view only"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17218,22:27.9,,37.44,6.073,4340.304,17.2,,,-1204.511,422.337,-4148.376,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,42,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17218,22:27.9,,47.106,1.149,4959.147,12.033,,,-835.328,584.761,-4853.187,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,43,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17346,22:32.2,528.831,255.092,0.971,7732.028,9.814,43.888,15.943,619.136,1163.413,-7618.885,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,44,AD,Feeding,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17469,22:36.3,,42.584,5.186,4646.926,24.391,,,-1883.323,346.926,-4233.989,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,45,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17469,22:36.3,,48.258,4.716,5016.913,26.585,,,-2225.764,272.339,-4487.897,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,46,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17469,22:36.3,,83.044,3.554,6498.951,20.446,,,2263.848,-201.039,-6088.591,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,47,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17469,22:36.3,,80.14,5.324,6374.793,16.977,,,1828.484,-378.894,-6095.168,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,48,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17469,22:36.3,,105.613,0.647,7528.997,10.235,,,775.943,1052.459,-7414.583,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,49,,,,"NO LENGTH, too far away"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,526.414,29.632,1.365,4619.163,7.248,9.505,1.354,-572.51,-108.801,-4582.255,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,50,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,651.464,73.952,3.498,5018.978,21.507,23.231,5.99,-1631.572,850.672,-4669.526,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,51,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,444.199,162.471,2.179,6450.331,18.379,39.785,8.99,-1361.212,1511.076,-6121.316,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,52,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,515.886,84.676,0.795,5992.808,15.753,19.422,11.475,-1232.594,1061.916,-5767.737,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,53,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,633.905,212.662,0.426,7819.745,14.082,37.332,25.835,904.493,1673.939,-7584.737,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,54,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,,56.002,2.123,5232.112,17.435,,,1012.334,1171.855,-4997.693,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,55,,,,"NO LENGTH, poor visibility"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,,179.28,1.411,9248.29,20.342,,,2332.526,2168.753,-8682.551,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,56,,,,"NO LENGTH, poor visibility"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17586,22:40.2,,64.313,0.393,5786.339,17.508,,,1738.875,52.597,-5518.629,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,57,,,,"NO LENGTH, partial view only"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17787,22:46.9,528.774,19.176,3.837,3841.296,13.496,3.907,10.288,-683.284,-580.289,-3735.23,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,58,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,17787,22:46.9,,38.347,0.127,4354.573,16.472,,,1057.307,616.701,-4179.005,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,59,,,,"NO LENGTH, poor visibility"
SL_2018CSEO_Dive_35_11-12-52.000.avi,17840,22:48.7,,26.661,3.155,3595.269,24.238,,,-1367.73,-571.278,-3275.503,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,black,142,142,60,,,,"NO LENGTH, poor visibility"
SL_2018CSEO_Dive_35_11-12-52.000.avi,20376,24:13.2,,32.876,2.22,4167.981,27.864,,,-1932.965,222.934,-3685.921,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,61,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,21483,24:50.1,,44.369,0.909,4802.386,16.454,,,-1342.544,195.6,-4606.759,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,62,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,21550,24:52.3,,66.344,0.373,5725.048,17.623,,,1572.263,701.963,-5459.983,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,63,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,21769,24:59.6,,49.611,5.326,5195.343,11.462,,,-1019.527,136.843,-5092.488,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,64,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,22245,25:15.5,,70.055,6.11,5829.17,20.288,,,987.587,1735.925,-5476.355,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,65,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,22380,25:20.0,,1.618,0.096,857.807,25.725,,,272.644,249.667,-774.057,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,66,AD,Attracted,,Too close for length.
SL_2018CSEO_Dive_35_11-12-52.000.avi,22412,25:21.1,408.295,94.251,1.168,6523.2,33.267,5.152,21.122,-2885.998,2115.341,-5454.217,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,67,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,22494,25:23.8,499.056,68.358,0.288,5662.583,32.32,7.68,7.466,2133.224,2148.296,-4785.292,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,68,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,22708,25:30.9,,47.992,3.383,5018.692,15.093,,,1306.069,-67.655,-4845.295,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,69,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,22790,25:33.7,440.003,92.803,2.053,5549.172,14.25,33.327,31.219,-182.469,1353.712,-5378.427,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,70,AD,Fish milling/hovering,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,22924,25:38.1,534.162,34.623,1.006,4721.454,14.92,6.225,0.612,-1005.584,682.997,-4562.285,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,yelloweye,145,145,71,AD,Attracted,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,26694,27:43.8,,49.652,1.458,4939.129,27.782,,,2173.52,736.817,-4373.547,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,tiger,148,148,72,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,26694,27:43.8,,46.596,4.89,4700.75,23.726,,,1649.431,903.984,-4308.044,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,73,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,28152,28:32.4,,22.365,3.568,3366.016,15.815,,,-884.015,-261.245,-3237.335,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,74,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,28963,28:59.4,,12.469,2.873,2506.841,32.338,,,-1020.238,-880.826,-2113.649,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,75,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,29543,29:18.7,,33.35,1.949,4242.956,10.625,,,752.196,193.99,-4171.24,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,76,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,29732,29:25.0,,27.198,5.686,3844.851,9.793,,,-610.843,214.55,-3789.95,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,77,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,29962,29:32.7,,36.254,1.038,4484.391,7.919,,,537.123,282.955,-4443.107,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,78,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,30113,29:37.7,,10.659,1.311,2240.829,26.287,,,531.44,-848.195,-2004.857,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,79,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,30739,29:58.6,,49.085,5.074,5070.527,25.747,,,-2200.215,-126.421,-4566.543,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,quillback,147,147,80,,,,
SL_2018CSEO_Dive_35_11-12-52.000.avi,30864,30:02.8,,45.884,3.096,5000.862,10.937,,,-946.199,-95.089,-4909.611,1,KelliiWood,90,N/A,2018,CSEO_35,35,80,rockfish,rosethorn,150,150,81,,,,
