ORDER,DIVE_NO,Event_ID,Seconds,Trans,Tran,Dir,Date,J_day,ALDT,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
142,1,2022_CSEO_Dive_01,33455,20_45,20,45,5/24/2022,144,9:17:35 AM,459209.55,6305165.27,241,0.11,2.38,459194.66,6305170.27,143,201,234.16,2.54,-27,
143,1,2022_CSEO_Dive_01,33456,20_45,20,45,5/24/2022,144,9:17:36 AM,459209.14,6305164.71,241.1,-3.05,0.59,459193.39,6305170.11,143,201,236.94,2.34,-27,
144,1,2022_CSEO_Dive_01,33457,20_45,20,45,5/24/2022,144,9:17:37 AM,459208.83,6305164.35,241.6,-2.71,-0.84,459193.39,6305170.11,143,201,236.94,2.4,-28,
145,1,2022_CSEO_Dive_01,33458,20_45,20,45,5/24/2022,144,9:17:38 AM,459208.53,6305164.16,242.5,-0.77,-0.42,459193.39,6305170.11,143,201,236.94,2.34,-28,
146,1,2022_CSEO_Dive_01,33459,20_45,20,45,5/24/2022,144,9:17:39 AM,459207.81,6305163.98,242.8,-1.32,2.36,459194.06,6305168.79,143,202,233.16,2.42,-30,
147,1,2022_CSEO_Dive_01,33460,20_45,20,45,5/24/2022,144,9:17:40 AM,459207.1,6305163.99,242.5,-0.95,4.23,459194.06,6305168.79,143,205,233.16,2.48,-30,
148,1,2022_CSEO_Dive_01,33461,20_45,20,45,5/24/2022,144,9:17:41 AM,459207,6305163.62,242.8,1.49,2.94,459194.06,6305168.79,143,208,233.16,2.59,-28,
149,1,2022_CSEO_Dive_01,33462,20_45,20,45,5/24/2022,144,9:17:42 AM,459206.89,6305163.07,243.2,0.57,0.05,459191.24,6305168.03,139.8,208,232.92,2.59,-28,
150,1,2022_CSEO_Dive_01,33463,20_45,20,45,5/24/2022,144,9:17:43 AM,459206.68,6305162.33,244.1,-2.94,-1.24,459191.24,6305168.03,143,208,232.92,2.59,-30,
151,1,2022_CSEO_Dive_01,33464,20_45,20,45,5/24/2022,144,9:17:44 AM,459206.28,6305162.33,245.2,-3.49,0.38,459191.24,6305168.03,143,206,232.92,2.59,-29,
152,1,2022_CSEO_Dive_01,33465,20_45,20,45,5/24/2022,144,9:17:45 AM,459205.97,6305162.52,245.1,-0.3,3.65,459191.75,6305166.79,143,205,227.71,2.45,-30,
153,1,2022_CSEO_Dive_01,33466,20_45,20,45,5/24/2022,144,9:17:46 AM,459205.57,6305162.52,244.8,0.41,4.72,459191.75,6305166.79,143,204,227.71,2.31,-31,
154,1,2022_CSEO_Dive_01,33467,20_45,20,45,5/24/2022,144,9:17:47 AM,459205.05,6305161.97,245.5,-1.73,2.39,459189.5,6305166.3,140.7,202,225.38,2.06,-31,
155,1,2022_CSEO_Dive_01,33468,20_45,20,45,5/24/2022,144,9:17:48 AM,459204.84,6305161.42,246.4,-1.78,-0.23,459189.5,6305166.3,143,202,225.38,1.89,-31,
156,1,2022_CSEO_Dive_01,33469,20_45,20,45,5/24/2022,144,9:17:49 AM,459204.64,6305161.42,246.9,0.44,-0.28,459189.5,6305166.3,143,203,225.38,1.86,-31,
157,1,2022_CSEO_Dive_01,33470,20_45,20,45,5/24/2022,144,9:17:50 AM,459204.14,6305161.79,248.1,0.14,2.06,459189.62,6305165.89,140.6,202,231.91,1.89,-30,
158,1,2022_CSEO_Dive_01,33471,20_45,20,45,5/24/2022,144,9:17:51 AM,459203.53,6305161.8,249.2,-2.55,3.63,459189.62,6305165.89,143,203,231.91,1.97,-28,
159,1,2022_CSEO_Dive_01,33472,20_45,20,45,5/24/2022,144,9:17:52 AM,459203.33,6305161.8,248.4,-1.85,2.33,459189.62,6305165.89,143,204,231.91,2.11,-26,
160,1,2022_CSEO_Dive_01,33473,20_45,20,45,5/24/2022,144,9:17:53 AM,459203.42,6305161.24,248,-0.08,-0.63,459189.62,6305165.89,143,204,231.91,2.11,-26,
161,1,2022_CSEO_Dive_01,33474,20_45,20,45,5/24/2022,144,9:17:54 AM,459203.01,6305160.51,249.4,-1.59,-1.96,459189.62,6305165.89,143,205,231.91,2.17,-25,
162,1,2022_CSEO_Dive_01,33475,20_45,20,45,5/24/2022,144,9:17:55 AM,459202.5,6305160.33,250.4,-2.62,-0.01,459189.33,6305164.24,140.6,206,215.04,2.23,-26,
163,1,2022_CSEO_Dive_01,33476,20_45,20,45,5/24/2022,144,9:17:56 AM,459201.99,6305160.33,250,-0.12,3.43,459189.33,6305164.24,143,204,215.04,2.28,-26,
164,1,2022_CSEO_Dive_01,33477,20_45,20,45,5/24/2022,144,9:17:57 AM,459201.69,6305160.52,250.3,2.24,5.49,459189.33,6305164.24,143,204,215.04,2.45,-25,
165,1,2022_CSEO_Dive_01,33478,20_45,20,45,5/24/2022,144,9:17:58 AM,459201.28,6305160.34,251.5,0.08,4.37,459186.63,6305164.58,140.6,205,234.73,2.57,-25,
166,1,2022_CSEO_Dive_01,33479,20_45,20,45,5/24/2022,144,9:17:59 AM,459200.77,6305159.97,251.9,-3.76,1.35,459186.63,6305164.58,143,205,234.73,2.62,-26,
167,1,2022_CSEO_Dive_01,33480,20_45,20,45,5/24/2022,144,9:18:00 AM,459200.56,6305159.6,252.2,-2.63,-1.85,459186.63,6305164.58,143,205,234.73,2.48,-26,
168,1,2022_CSEO_Dive_01,33481,20_45,20,45,5/24/2022,144,9:18:01 AM,459200.36,6305159.6,252,0.64,-2.25,459187.11,6305162.8,143,205,225.31,2.42,-25,
169,1,2022_CSEO_Dive_01,33482,20_45,20,45,5/24/2022,144,9:18:02 AM,459199.75,6305159.61,251.6,-0.18,0.99,459187.11,6305162.8,143,206,225.31,2.42,-27,
170,1,2022_CSEO_Dive_01,33483,20_45,20,45,5/24/2022,144,9:18:03 AM,459199.04,6305159.99,251.6,-2.03,4.81,459187.11,6305162.8,143,205,225.31,2.62,-27,
171,1,2022_CSEO_Dive_01,33484,20_45,20,45,5/24/2022,144,9:18:04 AM,459198.53,6305159.99,251.4,-2.12,5.74,459184.91,6305162.83,140.9,205,229.37,2.62,-27,
172,1,2022_CSEO_Dive_01,33485,20_45,20,45,5/24/2022,144,9:18:05 AM,459198.22,6305159.44,251.6,-0.48,2.4,459184.91,6305162.83,143,204,229.37,2.65,-26,
173,1,2022_CSEO_Dive_01,33486,20_45,20,45,5/24/2022,144,9:18:06 AM,459197.91,6305158.89,252.5,0.39,-1.64,459184.91,6305162.83,143,205,229.37,2.68,-26,
174,1,2022_CSEO_Dive_01,33487,20_45,20,45,5/24/2022,144,9:18:07 AM,459197.4,6305158.71,252.8,-0.98,-1.58,459184.91,6305162.83,143,206,229.37,2.82,-26,
175,1,2022_CSEO_Dive_01,33488,20_45,20,45,5/24/2022,144,9:18:08 AM,459196.9,6305159.08,252.2,-1.81,1.84,459184.91,6305162.83,143,206,229.37,2.71,-26,
176,1,2022_CSEO_Dive_01,33489,20_45,20,45,5/24/2022,144,9:18:09 AM,459196.6,6305159.64,251.9,-0.13,4.7,459184.91,6305162.83,143,205,229.37,2.74,-27,
177,1,2022_CSEO_Dive_01,33490,20_45,20,45,5/24/2022,144,9:18:10 AM,459196.3,6305159.83,251.9,-0.18,4.48,459184.91,6305162.83,143,205,229.37,2.79,-27,
178,1,2022_CSEO_Dive_01,33491,20_45,20,45,5/24/2022,144,9:18:11 AM,459195.89,6305159.46,251.9,-3.12,1.45,459184.91,6305162.83,143,204,229.37,2.65,-28,
179,1,2022_CSEO_Dive_01,33492,20_45,20,45,5/24/2022,144,9:18:12 AM,459195.38,6305159.1,252.2,-3.77,-1.87,459184.91,6305162.83,143,204,229.37,2.54,-27,
180,1,2022_CSEO_Dive_01,33493,20_45,20,45,5/24/2022,144,9:18:13 AM,459195.07,6305158.73,252.1,-1.1,-2.91,459184.91,6305162.83,143,204,229.37,2.54,-28,
181,1,2022_CSEO_Dive_01,33494,20_45,20,45,5/24/2022,144,9:18:14 AM,459194.56,6305158.36,252.1,1.05,-0.15,459184.91,6305162.83,143,204,229.37,2.48,-28,
182,1,2022_CSEO_Dive_01,33495,20_45,20,45,5/24/2022,144,9:18:15 AM,459194.05,6305158.55,252.4,1.54,4.22,459184.71,6305160.57,139.5,204,228.68,2.48,-28,
183,1,2022_CSEO_Dive_01,33496,20_45,20,45,5/24/2022,144,9:18:16 AM,459193.85,6305158.56,252.6,-0.15,6.6,459184.71,6305160.57,143,204,228.68,2.4,-28,
184,1,2022_CSEO_Dive_01,33497,20_45,20,45,5/24/2022,144,9:18:17 AM,459193.65,6305158.56,252.5,-2.39,5.71,459180.89,6305160.42,141.4,203,233.67,2.34,-28,
185,1,2022_CSEO_Dive_01,33498,20_45,20,45,5/24/2022,144,9:18:18 AM,459193.65,6305158.74,253.2,-2.19,2.53,459180.89,6305160.42,143,203,233.67,2.2,-27,
186,1,2022_CSEO_Dive_01,33499,20_45,20,45,5/24/2022,144,9:18:19 AM,459193.65,6305158.74,254.5,-1.21,-1.18,459180.89,6305160.42,143,203,233.67,2,-26,
187,1,2022_CSEO_Dive_01,33500,20_45,20,45,5/24/2022,144,9:18:20 AM,459193.44,6305158.74,254.6,-1.72,-3.06,459183.26,6305159.74,141.3,204,230.28,2.14,-27,
188,1,2022_CSEO_Dive_01,33501,20_45,20,45,5/24/2022,144,9:18:21 AM,459193.34,6305158.75,253.9,-1.59,-2.26,459183.26,6305159.74,143,205,230.28,2.11,-26,
189,1,2022_CSEO_Dive_01,33502,20_45,20,45,5/24/2022,144,9:18:22 AM,459193.14,6305158.56,254.1,-0.92,0.4,459183.26,6305159.74,143,206,230.28,2.14,-26,
190,1,2022_CSEO_Dive_01,33503,20_45,20,45,5/24/2022,144,9:18:23 AM,459192.73,6305158.57,254.6,-1.99,4.12,459181.8,6305158.83,140.2,204,225.88,2.2,-26,
191,1,2022_CSEO_Dive_01,33504,20_45,20,45,5/24/2022,144,9:18:24 AM,459192.33,6305158.76,255.2,-1.05,6.48,459181.8,6305158.83,143,203,225.88,2.28,-26,
192,1,2022_CSEO_Dive_01,33505,20_45,20,45,5/24/2022,144,9:18:25 AM,459192.33,6305158.94,255.3,1.56,5.08,459181.8,6305158.83,143,203,225.88,2.26,-26,
193,1,2022_CSEO_Dive_01,33506,20_45,20,45,5/24/2022,144,9:18:26 AM,459192.22,6305158.57,255.2,0.47,0.27,459181.8,6305158.83,143,203,225.88,2.26,-26,
194,1,2022_CSEO_Dive_01,33507,20_45,20,45,5/24/2022,144,9:18:27 AM,459192.22,6305158.01,256.4,-1.83,-3.99,459181.8,6305158.83,143,205,225.88,2.37,-26,
195,1,2022_CSEO_Dive_01,33508,20_45,20,45,5/24/2022,144,9:18:28 AM,459192.42,6305158.2,257.5,-1.2,-3.16,459182.56,6305157.52,141.2,204,220.16,2.59,-26,
196,1,2022_CSEO_Dive_01,33509,20_45,20,45,5/24/2022,144,9:18:29 AM,459192.33,6305158.94,257.4,-1.18,2.61,459182.56,6305157.52,143,202,220.16,2.85,-25,
197,1,2022_CSEO_Dive_01,33510,20_45,20,45,5/24/2022,144,9:18:30 AM,459191.83,6305159.69,256.4,-3.61,6.48,459182.56,6305157.52,143,201,220.16,3.22,-23,
198,1,2022_CSEO_Dive_01,33511,20_45,20,45,5/24/2022,144,9:18:31 AM,459191.62,6305159.5,255.1,-2.64,4.03,459182.56,6305157.52,143,201,220.16,3.33,-24,
199,1,2022_CSEO_Dive_01,33512,20_45,20,45,5/24/2022,144,9:18:32 AM,459191.51,6305158.76,254.7,0.24,-1.73,459182.56,6305157.52,143,203,220.16,3.33,-26,
200,1,2022_CSEO_Dive_01,33513,20_45,20,45,5/24/2022,144,9:18:33 AM,459191.21,6305158.58,254.9,0.18,-3.46,459182.56,6305157.52,143,204,220.16,2.96,-27,
201,1,2022_CSEO_Dive_01,33514,20_45,20,45,5/24/2022,144,9:18:34 AM,459190.71,6305159.14,253.8,-1.25,0.6,459181.81,6305157.01,143,205,226.1,2.71,-28,
202,1,2022_CSEO_Dive_01,33515,20_45,20,45,5/24/2022,144,9:18:35 AM,459190.21,6305160.08,251.7,-1.65,5.57,459181.81,6305157.01,143,205,226.1,2.59,-28,
203,1,2022_CSEO_Dive_01,33516,20_45,20,45,5/24/2022,144,9:18:36 AM,459189.91,6305160.45,249.6,-2.27,6.04,459181.81,6305157.01,143,205,226.1,2.59,-28,
204,1,2022_CSEO_Dive_01,33517,20_45,20,45,5/24/2022,144,9:18:37 AM,459189.5,6305160.27,248.1,-3.46,2.11,459181.81,6305157.01,143,205,226.1,2.59,-28,
205,1,2022_CSEO_Dive_01,33518,20_45,20,45,5/24/2022,144,9:18:38 AM,459189.29,6305160.08,247.3,-2.37,-1.77,459181.81,6305157.01,143,205,226.1,2.4,-27,
206,1,2022_CSEO_Dive_01,33519,20_45,20,45,5/24/2022,144,9:18:39 AM,459188.99,6305160.27,245.7,-0.32,-2.6,459180.1,6305156.92,143,204,220.48,2.42,-27,
207,1,2022_CSEO_Dive_01,33520,20_45,20,45,5/24/2022,144,9:18:40 AM,459188.59,6305160.46,243.7,-0.86,-0.8,459180.1,6305156.92,143,205,220.48,2.45,-27,
208,1,2022_CSEO_Dive_01,33521,20_45,20,45,5/24/2022,144,9:18:41 AM,459188.18,6305160.65,242.2,-2.72,2.61,459180.1,6305156.92,143,206,220.48,2.45,-27,
209,1,2022_CSEO_Dive_01,33522,20_45,20,45,5/24/2022,144,9:18:42 AM,459187.88,6305161.03,239.8,-2.31,4.94,459179.53,6305156.3,143,205,229.37,2.62,-25,
210,1,2022_CSEO_Dive_01,33523,20_45,20,45,5/24/2022,144,9:18:43 AM,459187.68,6305161.21,238,-1.53,4.65,459179.53,6305156.3,143,204,229.37,2.74,-25,
211,1,2022_CSEO_Dive_01,33524,20_45,20,45,5/24/2022,144,9:18:44 AM,459187.27,6305161.03,236.4,-3.31,1.63,459179.53,6305156.3,143,204,229.37,2.85,-27,
212,1,2022_CSEO_Dive_01,33525,20_45,20,45,5/24/2022,144,9:18:45 AM,459187.17,6305160.85,234.5,-3.37,-2.76,459179.53,6305156.3,143,204,229.37,2.65,-27,
213,1,2022_CSEO_Dive_01,33526,20_45,20,45,5/24/2022,144,9:18:46 AM,459187.16,6305160.48,232.3,-1.34,-4.57,459179.41,6305156.27,143,205,219.96,2.59,-26,
214,1,2022_CSEO_Dive_01,33527,20_45,20,45,5/24/2022,144,9:18:47 AM,459186.76,6305160.67,230.7,-1.01,-0.86,459179.41,6305156.27,143,206,219.96,2.59,-28,
215,1,2022_CSEO_Dive_01,33528,20_45,20,45,5/24/2022,144,9:18:48 AM,459186.05,6305161.23,229.6,-1.63,5.18,459179.41,6305156.27,143,206,219.96,2.59,-28,
216,1,2022_CSEO_Dive_01,33529,20_45,20,45,5/24/2022,144,9:18:49 AM,459185.45,6305161.61,228.1,-2.08,7.76,459175.61,6305155.52,141.4,206,240.99,2.68,-27,
217,1,2022_CSEO_Dive_01,33530,20_45,20,45,5/24/2022,144,9:18:50 AM,459185.35,6305161.61,226.7,-2.89,4.08,459175.61,6305155.52,143,206,240.99,2.71,-27,
218,1,2022_CSEO_Dive_01,33531,20_45,20,45,5/24/2022,144,9:18:51 AM,459185.45,6305161.42,225.6,-3.02,-1.63,459175.61,6305155.52,143,205,240.99,2.62,-27,
219,1,2022_CSEO_Dive_01,33532,20_45,20,45,5/24/2022,144,9:18:52 AM,459185.24,6305161.42,224.6,-2.31,-4.49,459175.61,6305155.52,143,204,240.99,2.45,-27,
220,1,2022_CSEO_Dive_01,33533,20_45,20,45,5/24/2022,144,9:18:53 AM,459184.84,6305161.43,223.6,-2.83,-3.33,459175.61,6305155.52,143,202,240.99,2.4,-26,
221,1,2022_CSEO_Dive_01,33534,20_45,20,45,5/24/2022,144,9:18:54 AM,459184.43,6305161.43,222.6,-2.77,0.23,459175.61,6305155.52,143,201,240.99,2.48,-28,
222,1,2022_CSEO_Dive_01,33535,20_45,20,45,5/24/2022,144,9:18:55 AM,459184.13,6305161.43,222.4,-1.84,3.48,459175.61,6305155.52,143,201,240.99,2.54,-28,
223,1,2022_CSEO_Dive_01,33536,20_45,20,45,5/24/2022,144,9:18:56 AM,459183.72,6305161.25,222.2,-2.43,4.71,459175.61,6305155.52,143,200,240.99,2.62,-28,
224,1,2022_CSEO_Dive_01,33537,20_45,20,45,5/24/2022,144,9:18:57 AM,459183.41,6305161.07,221.3,-2.32,3.57,459175.61,6305155.52,143,201,240.99,2.54,-28,
225,1,2022_CSEO_Dive_01,33538,20_45,20,45,5/24/2022,144,9:18:58 AM,459183.41,6305160.88,220.7,-0.11,0.41,459175.61,6305155.52,143,202,240.99,2.51,-29,
226,1,2022_CSEO_Dive_01,33539,20_45,20,45,5/24/2022,144,9:18:59 AM,459183.61,6305160.7,220.8,-0.72,-3.15,459172.4,6305152.75,140.4,202,227.95,2.51,-29,
227,1,2022_CSEO_Dive_01,33540,20_45,20,45,5/24/2022,144,9:19:00 AM,459183.51,6305160.51,220.7,-3.92,-3.57,459172.4,6305152.75,143,202,227.95,2.48,-28,
228,1,2022_CSEO_Dive_01,33541,20_45,20,45,5/24/2022,144,9:19:01 AM,459183.21,6305160.7,220,-4.01,-0.24,459172.4,6305152.75,143,202,227.95,2.4,-28,
229,1,2022_CSEO_Dive_01,33542,20_45,20,45,5/24/2022,144,9:19:02 AM,459182.8,6305160.89,219.5,-1.19,4.23,459174.88,6305151.79,143,202,226.49,2.28,-28,
230,1,2022_CSEO_Dive_01,33543,20_45,20,45,5/24/2022,144,9:19:03 AM,459182.4,6305161.08,219.1,-0.27,5.58,459174.88,6305151.79,143,202,226.49,2.26,-28,
231,1,2022_CSEO_Dive_01,33544,20_45,20,45,5/24/2022,144,9:19:04 AM,459182.4,6305161.08,218.7,-0.84,2.84,459174.88,6305151.79,143,202,226.49,2.31,-28,
232,1,2022_CSEO_Dive_01,33545,20_45,20,45,5/24/2022,144,9:19:05 AM,459182.7,6305161.08,218.7,-2.21,-1.65,459174.88,6305151.79,144,202,226.49,2.28,-28,
233,1,2022_CSEO_Dive_01,33546,20_45,20,45,5/24/2022,144,9:19:06 AM,459182.7,6305160.89,218.7,-3.89,-3.57,459174.88,6305151.79,143,203,226.49,2.26,-27,
234,1,2022_CSEO_Dive_01,33547,20_45,20,45,5/24/2022,144,9:19:07 AM,459182.4,6305161.08,218.5,-4.22,-1.68,459174.88,6305151.79,144,204,226.49,2.09,-28,
235,1,2022_CSEO_Dive_01,33548,20_45,20,45,5/24/2022,144,9:19:08 AM,459181.99,6305161.27,217.7,-1.1,2.05,459174.88,6305151.79,144,203,226.49,2,-27,
236,1,2022_CSEO_Dive_01,33549,20_45,20,45,5/24/2022,144,9:19:09 AM,459181.79,6305161.46,217.2,1.06,3.83,459170.89,6305149.66,143,203,229.97,1.92,-28,
237,1,2022_CSEO_Dive_01,33550,20_45,20,45,5/24/2022,144,9:19:10 AM,459181.59,6305161.09,217.4,-1.73,3.1,459170.89,6305149.66,143,203,229.97,1.92,-28,
238,1,2022_CSEO_Dive_01,33551,20_45,20,45,5/24/2022,144,9:19:11 AM,459181.58,6305160.72,216.9,-4.09,0.61,459170.89,6305149.66,143,203,229.97,1.94,-28,
239,1,2022_CSEO_Dive_01,33552,20_45,20,45,5/24/2022,144,9:19:12 AM,459181.78,6305160.53,216.4,-1.68,-1.93,459170.7,6305147.64,140.9,203,230.19,1.92,-28,
240,1,2022_CSEO_Dive_01,33553,20_45,20,45,5/24/2022,144,9:19:13 AM,459181.88,6305160.34,216,0.7,-1.98,459170.7,6305147.64,143,203,230.19,2.06,-28,
241,1,2022_CSEO_Dive_01,33554,20_45,20,45,5/24/2022,144,9:19:14 AM,459181.58,6305160.16,215.5,-0.79,0.59,459170.7,6305147.64,144,205,230.19,2.09,-28,
242,1,2022_CSEO_Dive_01,33555,20_45,20,45,5/24/2022,144,9:19:15 AM,459180.96,6305159.98,215.3,-3.1,3.99,459170.7,6305147.64,143,203,230.19,2.2,-26,
243,1,2022_CSEO_Dive_01,33556,20_45,20,45,5/24/2022,144,9:19:16 AM,459180.26,6305160.17,214.9,-1.86,5.69,459170.7,6305147.64,143,205,230.19,2.28,-26,
244,1,2022_CSEO_Dive_01,33557,20_45,20,45,5/24/2022,144,9:19:17 AM,459180.05,6305160.17,214.1,0.13,2.53,459167.57,6305145.46,144,208,230.97,2.28,-26,
245,1,2022_CSEO_Dive_01,33558,20_45,20,45,5/24/2022,144,9:19:18 AM,459180.25,6305159.8,212.7,0.13,-3.12,459167.57,6305145.46,143,211,230.97,2.34,-27,
246,1,2022_CSEO_Dive_01,33559,20_45,20,45,5/24/2022,144,9:19:19 AM,459180.55,6305159.24,212.2,-2.5,-5.88,459167.57,6305145.46,143,210,230.97,2.42,-28,
247,1,2022_CSEO_Dive_01,33560,20_45,20,45,5/24/2022,144,9:19:20 AM,459180.04,6305159.06,212.4,-4.75,-1.98,459167.57,6305145.46,143,209,230.97,2.4,-27,
248,1,2022_CSEO_Dive_01,33561,20_45,20,45,5/24/2022,144,9:19:21 AM,459179.13,6305159.44,212.1,-1.11,5.35,459167.57,6305145.46,143,209,230.97,2.4,-27,
249,1,2022_CSEO_Dive_01,33562,20_45,20,45,5/24/2022,144,9:19:22 AM,459178.42,6305159.63,210.5,1.21,8.36,459167.57,6305145.46,144,208,230.97,2.31,-28,
250,1,2022_CSEO_Dive_01,33563,20_45,20,45,5/24/2022,144,9:19:23 AM,459178.32,6305159.08,208.7,-3.14,3.77,459167.57,6305145.46,144,208,230.97,2.09,-28,
251,1,2022_CSEO_Dive_01,33564,20_45,20,45,5/24/2022,144,9:19:24 AM,459178.81,6305158.15,209.2,-4.66,-3.54,459167.57,6305145.46,143,207,230.97,1.97,-29,
252,1,2022_CSEO_Dive_01,33565,20_45,20,45,5/24/2022,144,9:19:25 AM,459178.91,6305157.59,209.7,-0.87,-5.36,459168.11,6305143.81,144,207,222.44,1.77,-29,
253,1,2022_CSEO_Dive_01,33566,20_45,20,45,5/24/2022,144,9:19:26 AM,459178.1,6305157.41,209.4,0.34,0.4,459168.11,6305143.81,143,206,222.44,2,-27,
254,1,2022_CSEO_Dive_01,33567,20_45,20,45,5/24/2022,144,9:19:27 AM,459177.28,6305157.42,209,-0.32,6.14,459168.11,6305143.81,143,206,222.44,2.2,-26,
255,1,2022_CSEO_Dive_01,33568,20_45,20,45,5/24/2022,144,9:19:28 AM,459177.08,6305157.24,208.8,-0.92,6.52,459168.11,6305143.81,143,205,222.44,2.37,-24,
256,1,2022_CSEO_Dive_01,33569,20_45,20,45,5/24/2022,144,9:19:29 AM,459177.17,6305156.49,208.8,-2.83,2.58,459164.6,6305141.93,141.7,206,226.1,2.42,-24,
257,1,2022_CSEO_Dive_01,33570,20_45,20,45,5/24/2022,144,9:19:30 AM,459177.27,6305155.75,208.7,-4.13,-1.59,459164.6,6305141.93,143,205,226.1,2.31,-25,
258,1,2022_CSEO_Dive_01,33571,20_45,20,45,5/24/2022,144,9:19:31 AM,459176.96,6305155.2,209.7,-2,-2.02,459164.6,6305141.93,144,205,226.1,2.45,-25,
259,1,2022_CSEO_Dive_01,33572,20_45,20,45,5/24/2022,144,9:19:32 AM,459176.14,6305155.02,209.9,1.64,1.18,459164.6,6305141.93,144,205,226.1,2.45,-25,
260,1,2022_CSEO_Dive_01,33573,20_45,20,45,5/24/2022,144,9:19:33 AM,459175.63,6305154.65,209.1,0.99,3.31,459164.6,6305141.93,143,205,226.1,2.42,-25,
261,1,2022_CSEO_Dive_01,33574,20_45,20,45,5/24/2022,144,9:19:34 AM,459175.42,6305154.1,208.5,-2.38,3.04,459164.6,6305141.93,144,206,226.1,2.42,-26,
262,1,2022_CSEO_Dive_01,33575,20_45,20,45,5/24/2022,144,9:19:35 AM,459175.42,6305153.36,209.2,-3.5,1.37,459164.6,6305141.93,144,204,226.1,2.37,-27,
263,1,2022_CSEO_Dive_01,33576,20_45,20,45,5/24/2022,144,9:19:36 AM,459175.21,6305152.8,210.8,-1.54,0.42,459164.6,6305141.93,144,207,226.1,2.42,-27,
264,1,2022_CSEO_Dive_01,33577,20_45,20,45,5/24/2022,144,9:19:37 AM,459174.7,6305152.43,211.5,0.93,1.77,459164.19,6305139.76,140.9,207,222.66,2.2,-32,
265,1,2022_CSEO_Dive_01,33578,20_45,20,45,5/24/2022,144,9:19:38 AM,459174.28,6305151.88,211.4,0.54,2.19,459164.19,6305139.76,144,204,222.66,2.14,-33,
266,1,2022_CSEO_Dive_01,33579,20_45,20,45,5/24/2022,144,9:19:39 AM,459174.07,6305151.14,212,-2.27,1.23,459164.19,6305139.76,143,202,222.66,2.62,-26,
267,1,2022_CSEO_Dive_01,33580,20_45,20,45,5/24/2022,144,9:19:40 AM,459173.76,6305150.59,212.5,-3.84,0.52,459164.19,6305139.76,143,204,222.66,2.96,-24,
268,1,2022_CSEO_Dive_01,33581,20_45,20,45,5/24/2022,144,9:19:41 AM,459173.45,6305149.66,212.5,-3.18,0.21,459164.19,6305139.76,143,204,222.66,2.65,-27,
269,1,2022_CSEO_Dive_01,33582,20_45,20,45,5/24/2022,144,9:19:42 AM,459173.03,6305148.74,212.8,-0.18,0.74,459164.19,6305139.76,144,204,222.66,2.37,-29,
270,1,2022_CSEO_Dive_01,33583,20_45,20,45,5/24/2022,144,9:19:43 AM,459172.52,6305148,214,2.44,2.34,459161.09,6305136.88,139.9,204,217.92,2.37,-29,
271,1,2022_CSEO_Dive_01,33584,20_45,20,45,5/24/2022,144,9:19:44 AM,459171.91,6305147.45,214.9,2.89,4.16,459161.09,6305136.88,144,205,217.92,1.89,-31,
272,1,2022_CSEO_Dive_01,33585,20_45,20,45,5/24/2022,144,9:19:45 AM,459171.29,6305147.27,214.5,-0.01,4.27,459161.09,6305136.88,144,206,217.92,1.66,-33,
273,1,2022_CSEO_Dive_01,33586,20_45,20,45,5/24/2022,144,9:19:46 AM,459171.09,6305146.72,214.7,-3.65,1.53,459161.09,6305136.88,144,205,217.92,1.8,-30,
274,1,2022_CSEO_Dive_01,33587,20_45,20,45,5/24/2022,144,9:19:47 AM,459170.97,6305145.79,215.4,-3.71,-2.09,459161.09,6305136.88,144,205,217.92,2.28,-24,
275,1,2022_CSEO_Dive_01,33588,20_45,20,45,5/24/2022,144,9:19:48 AM,459170.66,6305145.24,215.3,-1.21,-2.63,459161.09,6305136.88,144,205,217.92,2.45,-22,
276,1,2022_CSEO_Dive_01,33589,20_45,20,45,5/24/2022,144,9:19:49 AM,459169.85,6305144.69,215.8,0.83,1.33,459161.09,6305136.88,144,206,217.92,2.51,-21,
277,1,2022_CSEO_Dive_01,33590,20_45,20,45,5/24/2022,144,9:19:50 AM,459168.93,6305144.51,216.5,1.44,5.95,459161.09,6305136.88,144,207,217.92,2.68,-21,
278,1,2022_CSEO_Dive_01,33591,20_45,20,45,5/24/2022,144,9:19:51 AM,459168.31,6305143.78,216.4,-1.34,5.69,459161.09,6305136.88,144,207,217.92,2.45,-22,
279,1,2022_CSEO_Dive_01,33592,20_45,20,45,5/24/2022,144,9:19:52 AM,459168.2,6305142.66,216.8,-3.02,1.2,459161.09,6305136.88,144,209,217.92,1.58,-28,
280,1,2022_CSEO_Dive_01,33593,20_45,20,45,5/24/2022,144,9:19:53 AM,459168.2,6305141.92,217.3,-0.1,-2.74,459161.09,6305136.88,144,210,217.92,1.38,-28,
281,1,2022_CSEO_Dive_01,33594,20_45,20,45,5/24/2022,144,9:19:54 AM,459167.78,6305141.37,217.1,1.92,-1.84,459161.09,6305136.88,144,210,217.92,1.38,-28,
282,1,2022_CSEO_Dive_01,33595,20_45,20,45,5/24/2022,144,9:19:55 AM,459167.17,6305140.82,217.6,0.14,1.71,459157.54,6305135.71,140.9,210,221.08,1.63,-26,
