FILENAME,FRAME,TIME_MINS,PERIOD,PERIOD_TIME_MINS,LENGTH_MM,PRECISION,RMS_1_MM,RMS_2_MM,RANGE_MM,DIRECTION_DEG,HORZ_DIR_DEG,VERT_DIR_DEG,MID_X_MM,MID_Y_MM,MID_Z_MM,OPCODE,TAPE_READER,DEPTH_NOT_USED,TRIP_COMMENT,YEAR,DIVE_NO,TRANSECT_NO,USER_DEF_4,USER_DEF_5,USER_DEF_6,USER_DEF_7,USER_DEF_8,FAMILY,GENUS,SPECIES,CODE,SPECIMEN_NUMBER,STAGE,ACTIVITY,CHECK_ID,SPECIES_COMMENT,USER_DEF_ATTR
2012_6738_2_SL.avi,  26557,31.2183,,,,27,10.84,,3836.297,15.402,,,852.329,478.031,-3709.744,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,quillback,147,147,15,,,,,
2012_6738_2_SL.avi,  26979,31.453,,,,12,4.526,,2555.209,13.046,,,-94.026,-622.865,-2476.346,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6738_2_SL.avi,  26964,31.4447,,,,26,7.805,,3525.948,23.852,,,1425.469,-99.707,-3223.415,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,quillback,147,147,17,,,,,
2012_6738_2_SL.avi,  27736,31.874,,,,46,7.79,,4944.34,18.928,,,-864.261,1249.427,-4705.155,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6738_2_SL.avi,  36692,36.8545,,,,41,3.601,,4337.862,25.978,,,1685.565,792.343,-3917.666,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,19,,,,,
2012_6738_2_SL.avi,  37620,37.3706,,,,41,1.799,,4811.067,13.949,,,-863.266,673.147,-4684.87,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,20,,,,,
2012_6738_2_SL.avi,  37695,37.4123,,,541.333,65,0.713,0.331,3607.206,15.57,69.348,26.1,921.682,221.253,-3480.443,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,yelloweye,145,145,21,AD,Fish resting on bottom,,,
2012_6738_2_SL.avi,  37623,37.3723,,,,37,7.38,,4564.819,14.41,,,610.946,861.668,-4440.928,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,yelloweye,145,145,21,AD,Fish resting on bottom,,,
2012_6738_2_SL.avi,  38662,37.9501,,,,24,1.568,,3710.892,11.029,,,-672.258,149.098,-3646.445,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6738_2_SL.avi,  38920,38.0935,,,,23,2.551,,3193.809,23.978,,,-1180.998,-601.521,-2905.827,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,23,,,,,
2012_6738_2_SL.avi,  39702,38.5284,,,,32,0.053,,3717.394,28.187,,,1566.917,721.288,-3292.952,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,24,,,,,
2012_6738_2_SL.avi,  39974,38.6797,,,,13,1.157,,2418.476,21.397,,,-878.005,-135.813,-2249.375,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,25,,,,,
2012_6738_2_SL.avi,  51462,45.0683,,,,10,2.36,,2189.232,22.485,,,828.024,-167.727,-2019.649,1,Jenny Stahl,0,,2012,6738,2,,,,,,halibut,halibut,200,200,26,,,,,
2012_6738_2_SL.avi,  51463,45.0688,,,571.632,16,3.293,3.168,2211.348,15.5,29.283,15.221,587.565,-109.471,-2129.048,1,Jenny Stahl,0,,2012,6738,2,,,,,,halibut,halibut,200,200,26,,,,,
2012_6738_2_SL.avi,  54903,46.9818,,,,27,2.112,,3472.072,26.241,,,1451.543,432.23,-3124.337,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,quillback,147,147,27,,,,,
2012_6738_2_SL.avi,  59409,49.4877,,,,22,3.483,,3373.482,14.749,,,-841.396,-242.921,-3257.824,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,rosethorn,150,150,28,,,,,
2012_6738_2_SL.avi,  59386,49.4749,,,,53,8.998,,4988.496,22.505,,,-1767.342,622.78,-4623.174,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,yelloweye,145,145,29,SU,Fish milling,,,
2012_6738_2_SL.avi,59469,49.521,,,380.125,62,2.263,1.841,4353.88,26.391,2.557,14.866,-1935.162,-106.53,-3898.726,1,Jenny Stahl,0,,2012,6738,2,,,,,,rockfish,yelloweye,145,145,29,SU,Fish milling,,,
2012_6739_1_SL.avi,   1774,17.4363,,,,21,3.246,,3636.891,6.413,,,-135.867,304.443,-3621.578,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,1,,,,,
2012_6739_1_SL.avi,   2561,17.8739,,,,12,3.162,,2257.852,24.859,,,-861.621,-442.428,-2039.549,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6739_1_SL.avi,   3125,18.1876,,,,29,4.295,,3566.505,25.681,,,-1481.462,370.815,-3223,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,,,,3,,,,,
2012_6739_1_SL.avi,  14768,24.6624,,,,25,7.47,,3782.136,14.898,,,167.913,878.381,-3674.888,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,yelloweye,145,145,4,AD,Fish milling,,,
2012_6739_1_SL.avi,  14769,24.6629,,,446.817,8,7.522,3.915,3710.913,14.836,0.832,3.737,-63.546,870.102,-3606.904,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,yelloweye,145,145,4,AD,Fish milling,,,
2012_6739_1_SL.avi,  16800,25.7924,,,,8,2.613,,1915.907,23.084,,,-596.719,-494.402,-1752.196,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,5,,,,,
2012_6739_1_SL.avi,  21545,28.4311,,,,13,4.947,,2779.176,3,,,80.774,-181.073,-2772.095,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6739_1_SL.avi,  29748,32.9929,,,,35,9.772,,3980.21,24.524,,,-1406.966,787.218,-3639.066,1,Jenny Stahl,0,,2012,6739,1,,,,,,cod,,,,7,,Fish being chased,,chased by lingcod,
2012_6739_1_SL.avi,  29840,33.0441,,,,15,3.376,,2496.521,27.562,,,-1041.921,450.762,-2223.473,1,Jenny Stahl,0,,2012,6739,1,,,,,,greenling,lingcod,130,130,8,,,,,
2012_6739_1_SL.avi,  29887,33.0702,,,885.514,13,3.437,3.589,1868.237,13.041,33.549,11.372,-284.937,271.173,-1826.359,1,Jenny Stahl,0,,2012,6739,1,,,,,,greenling,lingcod,130,130,8,,,,,
2012_6739_1_SL.avi,  31082,33.7347,,,,8,4.774,,2170.887,7.377,,,-46.373,-321.443,-2146.456,1,Jenny Stahl,0,,2012,6739,1,,,,,,cod,,,,9,,,,cod with barbel,
2012_6739_1_SL.avi,  35373,36.121,,,,8,1.557,,2052.164,11.044,,,-85.093,-427.358,-2005.368,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6739_1_SL.avi,  36235,36.6004,,,,21,6.853,,3203.545,19.482,,,-890.09,525.426,-3032.222,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,11,,,,,
2012_6739_1_SL.avi,  36936,36.9902,,,,42,9.57,,4524.357,22.83,,,1239.898,1152.02,-4195.868,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,yelloweye,145,145,12,AD,Fish moving slowly into frame,,,
2012_6739_1_SL.avi,  37017,37.0353,,,607.086,26,4.49,0.942,3470.903,20.785,0.969,13.407,1144.543,384.681,-3254.106,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,yelloweye,145,145,12,AD,Fish moving slowly into frame,,,
2012_6739_1_SL.avi,  39329,38.321,,,,7,9.535,,2047.462,0.81,,,-23.846,-60.772,-2046.421,1,Jenny Stahl,0,,2012,6739,1,,,,,,ratfish,ratfish,714,714,13,,,,,
2012_6739_1_SL.avi,  43254,40.5037,,,,16,2.202,,3148.519,6.575,,,-344.456,38.602,-3129.382,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,,,,14,,,,greenstriped?,
2012_6739_1_SL.avi,  50329,44.4382,,,,16,1.91,,3183.796,1.868,,,-81.107,-133.714,-3179.953,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6739_1_SL.avi,  52039,45.3891,,,,12,5.665,,2743.052,2.393,,,-113.354,-42.987,-2740.372,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6739_1_SL.avi,  54024,46.493,,,,4,0.524,,1300.956,31.182,,,-493.016,434.74,-1122.685,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,,,,17,,,,,
2012_6739_1_SL.avi,  54147,46.5614,,,,1,0.354,,664.855,21.046,,,-60.89,217.37,-625.36,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,,,,18,,,,,
2012_6739_1_SL.avi,  60953,50.3463,,,,14,4.253,,2455.47,24.234,,,-949.233,-387.256,-2231.215,1,Jenny Stahl,0,,2012,6739,1,,,,,,rockfish,yelloweye,145,145,19,AD,Fish seeking cover,,No length-can't see head,
2012_6739_2_SL.avi,   1171,17.1009,,,,13,8.387,,2706.077,10.275,,,463.855,75.826,-2664.947,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,rosethorn,150,150,1,,,,,
2012_6739_2_SL.avi,   3889,18.6124,,,,25,3.06,,3798.611,12.264,,,797.136,44.719,-3713.761,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,2,AD,Fish milling,,,
2012_6739_2_SL.avi,   3968,18.6564,,,401.762,13,8.106,1.951,3594.397,12.622,0.635,10.886,549.53,-637.08,-3494.544,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,2,AD,Fish milling,,,
2012_6739_2_SL.avi,  17684,26.284,,,,30,3.213,,4122.038,10.322,,,-343.542,-741.581,-4040.202,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,3,AD,Fish milling,,,
2012_6739_2_SL.avi,  17705,26.2957,,,366.459,37,4.378,5.933,3729.451,11.803,28.955,21.237,-377.009,-742.134,-3635.368,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,3,AD,Fish milling,,,
2012_6739_2_SL.avi,  19754,27.4351,,,325.528,33,4.925,3.454,3690.387,10.837,24.195,0.034,-321.831,536.027,-3637.039,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,4,SU,Fish milling,,,
2012_6739_2_SL.avi,  19740,27.4273,,,,29,2.017,,4081.767,14.407,,,-535.133,777.287,-3971.181,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,4,SU,Fish milling,,,
2012_6739_2_SL.avi,  19902,27.5174,,,,15,6.241,,2714.831,21.166,,,577.128,-847.026,-2513.917,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,,,,5,,,,dusky?,
2012_6739_2_SL.avi,  20233,27.7015,,,,22,3.632,,3513.683,12.472,,,65.945,-830.103,-3413.583,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6739_2_SL.avi,  25205,30.4665,,,,8,1.662,,1996.544,13.561,,,-120.203,-494.421,-1930.619,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6739_2_SL.avi,  31436,33.9316,,,,7,3.276,,1926.737,17.506,,,263.865,-555.722,-1825.888,1,Jenny Stahl,0,,2012,6739,2,,,,,,ratfish,ratfish,714,714,8,,,,,
2012_6739_2_SL.avi,  35864,36.3941,,,,8,3.664,,2185.861,2.467,,,-76.593,7.281,-2184.506,1,Jenny Stahl,0,,2012,6739,2,,,,,,ratfish,ratfish,714,714,9,,,,,
2012_6739_2_SL.avi,  38775,38.0129,,,,46,7.062,,4693.249,26.606,,,1264.226,1587.821,-4231.683,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,10,AD,Fish milling,,,
2012_6739_2_SL.avi,  38792,38.0224,,,613.623,50,1.149,2.531,4357.861,24.748,24.102,16.411,1080.025,1384.187,-3988.549,1,Jenny Stahl,0,,2012,6739,2,,,,,,rockfish,yelloweye,145,145,10,AD,Fish milling,,,
2012_6740_1_SL.avi,    596,16.7812,,,,7,1.987,,1861.141,14.723,,,-29.382,-510.979,-1789.381,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,1,SU,Fish milling,,,
2012_6740_1_SL.avi,    597,16.7817,,,306.644,5,3.544,4.92,1892.672,15.814,10.6,8.548,125.68,-539.59,-1809.767,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,1,SU,Fish milling,,,
2012_6740_1_SL.avi,   6999,20.3419,,,,15,3.173,,2924.951,9.357,,,-443.327,109.557,-2889.083,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6740_1_SL.avi,  12998,23.6781,,,,13,8.334,,2389.758,22.399,,,854.107,-363.612,-2202.097,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,greenstripe,135,135,3,,,,,
2012_6740_1_SL.avi,  19750,27.4329,,,,30,6.267,,3984.728,16.858,,,830.025,721.147,-3830.021,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,4,,,,,
2012_6740_1_SL.avi,  22806,29.1324,,,,15,4.173,,3040.664,7.039,,,-119.525,287.449,-3024.686,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,5,,,,,
2012_6740_1_SL.avi,  24269,29.946,,,,48,4.166,,4693.689,25.525,,,-1425.513,1342.601,-4265.684,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6740_1_SL.avi,  24497,30.0728,,,,17,6.644,,3017.417,14.601,,,-750.035,63.303,-2922.028,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6740_1_SL.avi,  25143,30.432,,,,58,27.098,,4647.582,31.509,,,-1969.308,1335.71,-3992.207,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,tiger,148,148,8,,,,,
2012_6740_1_SL.avi,  26183,31.0104,,,,16,0.414,,2961.845,12.685,,,572.389,246.157,-2895.566,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,9,,,,,
2012_6740_1_SL.avi,  26993,31.4608,,,,31,4.555,,4178.467,13.7,,,-818.231,468.489,-4070.701,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,10,AD,Fish seeking cover,,,
2012_6740_1_SL.avi,  27060,31.4981,,,523.886,23,3.341,7.305,3789.771,15.339,0.231,21.804,-981.118,126.879,-3658.371,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,10,AD,Fish seeking cover,,,
2012_6740_1_SL.avi,  27938,31.9863,,,,18,1.373,,2822.458,25.736,,,1169.551,311.148,-2549.825,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,tiger,148,148,11,,,,,
2012_6740_1_SL.avi,  28301,32.1882,,,,28,1.745,,3612.067,24.953,,,1429.356,457.108,-3285.578,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,12,,,,,
2012_6740_1_SL.avi,  28596,32.3523,,,,12,1.395,,2322.141,21.923,,,853.164,-200.809,-2150.378,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6740_1_SL.avi,  28938,32.5424,,,,29,3.64,,4369.97,4.399,,,-27.514,239.588,-4363.311,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6740_1_SL.avi,  30705,33.5251,,,,27,2.486,,4008.829,13.412,,,246.614,811.819,-3918.015,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6740_1_SL.avi,  32936,34.7658,,,,21,2.713,,3283.53,23.665,,,614.856,1100.303,-3031.972,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,silvergray,157,157,16,,,,,
2012_6740_1_SL.avi,  35276,36.0671,,,,19,0.509,,3216.142,18.176,,,-502.007,802.214,-3073.761,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,17,AD,Fish resting on bottom,,,
2012_6740_1_SL.avi,  35364,36.116,,,519.101,15,3.183,0.455,2330.992,19.715,14.149,6.411,-783.017,-119.676,-2192.278,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,17,AD,Fish resting on bottom,,,
2012_6740_1_SL.avi,  36667,36.8406,,,,85,51.432,,5203.866,33.475,,,-2440.084,1417.05,-4372.434,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6740_1_SL.avi,  37561,37.3378,,,,12,0.866,,2534.83,15.924,,,694.887,-81.056,-2436.375,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,tiger,148,148,19,,,,,
2012_6740_1_SL.avi,  37653,37.3889,,,,34,2.422,,4709.196,3.241,,,-182.38,92.024,-4704.764,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
2012_6740_1_SL.avi,  37653,37.3889,,,,27,4.658,,4088.141,6.6,,,-456.792,22.056,-4062.481,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
2012_6740_1_SL.avi,  40273,38.846,,,,18,5.496,,3242.39,13.897,,,-285.356,656.187,-3162.449,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,22,AD,Fish milling,,no length -under metridium,
2012_6740_1_SL.avi,  45348,41.6682,,,,17,4.377,,3098.632,13.396,,,-676.531,174.814,-3018.819,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,23,,,,,
2012_6740_1_SL.avi,  46460,42.2866,,,,28,1.065,,3992.741,14,,,-485.668,750.797,-3891.326,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,24,,,,,
2012_6740_1_SL.avi,  47213,42.7054,,,,24,11.708,,3488.468,18.741,,,1090.069,-332.347,-3297.075,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
2012_6740_1_SL.avi,  48761,43.5662,,,,69,1.448,,5823.335,22.36,,,-1488.411,1523.727,-5419.79,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,26,AD,Fish milling,,,
2012_6740_1_SL.avi,48798,43.5868,,,630.262,59,7.242,7.316,4983.39,22.653,16.875,15.479,-1396.866,1216.359,-4626.383,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,26,AD,Fish milling,,,
2012_6740_1_SL.avi,  49332,43.8838,,,,21,2.142,,3564.154,9.932,,,113.389,527.953,-3523.01,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,27,,,,,
2012_6740_1_SL.avi,  50125,44.3247,,,,15,6.018,,3002.769,7.498,,,385.516,5.503,-2977.914,1,Jenny Stahl,0,,2012,6740,1,,,,,,ratfish,ratfish,714,714,29,,,,,
2012_6740_1_SL.avi,  50341,44.4449,,,,38,3.414,,4240.886,25.248,,,1178.507,1288.877,-3864.587,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,30,AD,Fish moving slowly into frame,,,
2012_6740_1_SL.avi,  50358,44.4543,,,645.901,32,1.18,5.813,3978.504,25.032,11.02,10.568,1076.146,1216.096,-3632.012,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,30,AD,Fish moving slowly into frame,,,
2012_6740_1_SL.avi,  50543,44.5572,,,,59,5.104,,5380.431,22.14,,,1926.417,524.679,-4996.265,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,yelloweye,145,145,31,AD,Fish resting on bottom,,no length,
2012_6740_1_SL.avi,  52250,45.5065,,,,14,7.068,,2586.235,18.896,,,-837.545,-59.06,-2446.148,1,Jenny Stahl,0,,2012,6740,1,,,,,,rockfish,rosethorn,150,150,32,,,,,
2012_6741_1_SL.avi,   5782,42.6353,,,,8,3.48,,2054.864,15.204,,,211.584,-538.499,-1971.73,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6741_1_SL.avi,   7600,43.6463,,,,35,9.922,,4671.765,10.735,,,-56.289,768.668,-4607.751,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6741_1_SL.avi,   8443,44.1151,,,,38,2.862,,4573.403,14.614,,,-1135.439,109.578,-4428.859,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,quillback,147,147,15,,,,,
2012_6741_1_SL.avi,  10572,45.2991,,,522.185,35,4.021,9.02,2842.267,3.485,50.569,20.387,52.305,103.143,-2839.913,1,Jenny Stahl,0,,2012,6741,1,,,,,,greenling,lingcod,130,130,16,,,,,
2012_6741_1_SL.avi,  10484,45.2501,,,,31,8.772,,4240.625,14.283,,,-341.321,899.683,-4130.008,1,Jenny Stahl,0,,2012,6741,1,,,,,,greenling,lingcod,130,130,16,,,,,
2012_6741_1_SL.avi,  14477,47.4707,,,,21,5.403,,3365.663,17.565,,,-428.93,850.963,-3227.936,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,quillback,147,147,17,,,,,
2012_6741_1_SL.avi,  37964,60.532,,,,12,5.477,,2640.994,6.031,,,170.549,161.932,-2630.502,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6741_1_SL.avi,  39792,61.5486,,,,16,3.996,,3031.556,12.399,,,-3.125,-714.907,-2946.053,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
2012_6741_1_SL.avi,  42318,62.9533,,,1038.934,16,0.312,7.776,2416.878,14.486,19.346,12.952,-549.806,200.638,-2344.943,1,Jenny Stahl,0,,2012,6741,1,,,,,,greenling,lingcod,130,130,20,,,,,
2012_6741_1_SL.avi,  42243,62.9116,,,,37,9.951,,3705.306,30.962,,,-1648.69,887.883,-3197.308,1,Jenny Stahl,0,,2012,6741,1,,,,,,greenling,lingcod,130,130,20,,,,,
2012_6741_1_SL.avi,  42258,62.92,,,617.959,17,0.854,0.635,3049.61,22.289,0.09,23.32,864.583,707.005,-2837.739,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,yelloweye,145,145,21,AD,Fish being chased,,YE chased by lingcod,
2012_6741_1_SL.avi,  42238,62.9088,,,,19,0.446,,3152.553,22.14,,,336.138,1076.033,-2944.105,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,yelloweye,145,145,21,AD,Fish being chased,,YE chased by lingcod,
2012_6741_1_SL.avi,  43547,63.6368,,,,23,4.177,,3526.596,16.144,,,-599.164,702.668,-3403.548,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6741_1_SL.avi,43611,63.6724,,,612.097,66,8.5,4.929,3754.308,28.049,41.961,13.934,-1534.87,800.175,-3331.475,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,yelloweye,145,145,23,AD,Fish milling,,,
2012_6741_1_SL.avi,43508,63.6151,,,,35,5.632,,3781.033,30.462,,,-1375.287,1264.333,-3287.288,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,yelloweye,145,145,23,AD,Fish milling,,,
2012_6741_1_SL.avi,  44693,64.2741,,,,50,3.211,,4835.582,23.935,,,-1547.563,1109.645,-4444.838,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,24,,,,,
2012_6741_1_SL.avi,  47165,65.6488,,,,19,1.503,,3426.041,6.497,,,387.347,-57.77,-3403.584,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
2012_6741_1_SL.avi,  47158,65.6449,,,,5,1.318,,1487.815,27.288,,,-541.979,-442.71,-1312.959,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,yelloweye,145,145,26,AD,Fish moving slowly into frame,,no length fish under ROV,
2012_6741_1_SL.avi,  47669,65.9291,,,,16,7.57,,3016.756,12.928,,,551.506,325.23,-2948.031,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,27,,,,,
2012_6741_1_SL.avi,  48418,66.3456,,,,24,5.701,,3481.334,17.08,,,-976.705,-374.598,-3320.454,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,tiger,148,148,28,,,,,
2012_6741_1_SL.avi,  48902,66.6147,,,,40,2.591,,4687.963,16.43,,,815.051,948.155,-4518.152,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,quillback,147,147,29,,,,,
2012_6741_1_SL.avi,  51770,68.2097,,,,17,7.471,,2981.572,15.331,,,-591.214,-583.625,-2863.497,1,Jenny Stahl,0,,2012,6741,1,,,,,,rockfish,rosethorn,150,150,30,,,,,
2012_6741_2_SL.avi,    858,16.9269,,,,16,2.122,,2669.332,23.927,,,-1042.363,239.448,-2445.706,1,Jenny Stahl,0,,2012,6741,2,,,,,,halibut,halibut,200,200,1,,,,,
2012_6741_2_SL.avi,    873,16.9352,,,535.127,19,8.838,1.617,2316.51,21.433,24.738,9.385,-830.891,114.887,-2159.315,1,Jenny Stahl,0,,2012,6741,2,,,,,,halibut,halibut,200,200,1,,,,,
2012_6741_2_SL.avi,  61221,50.4953,,,,14,0.509,,2628.336,21.014,,,920.001,151.554,-2457.393,1,Jenny Stahl,0,,2012,6741,2,,,,,,cod,,,,7,,,,,
2012_6741_2_SL.avi,  69498,55.0983,,,,28,3.067,,3722.269,21.586,,,-920.539,938.652,-3482.36,1,Jenny Stahl,0,,2012,6741,2,,,,,,ratfish,ratfish,714,714,8,,,,,
2012_6741_2_SL.avi,  29804,33.024,,,,11,4.651,,2457.459,9.111,,,-276.459,221.18,-2431.821,1,Jenny Stahl,0,,2012,6741,2,,,,,,ratfish,ratfish,714,714,9,,,,,
2012_6741_2_SL.avi,  33301,34.9688,,,,11,9.079,,2489.91,10.455,,,-318.831,266.996,-2454.936,1,Jenny Stahl,0,,2012,6741,2,,,,,,cod,,,,10,,,,,
2012_6741_2_SL.avi,  37831,37.4879,,,,11,2.583,,2297.113,19.618,,,-771.226,-39.878,-2163.411,1,Jenny Stahl,0,,2012,6741,2,,,,,,ratfish,ratfish,714,714,11,,,,,
2012_6741_2_SL.avi,  55254,47.177,,,,15,1.538,,2808.253,17.909,,,-836.939,154.722,-2676.169,1,Jenny Stahl,0,,2012,6741,2,,,,,,ratfish,ratfish,714,714,12,,,,,
2012_6741_2_SL.avi,  58937,49.2252,,,,7,2.799,,1822.357,17.177,,,523.009,-164.594,-1737.917,1,Jenny Stahl,0,,2012,6741,2,,,,,,rockfish,greenstripe,135,135,13,,,,,
2012_6742_1_SL.avi,   1727,17.4101,,,,21,2.744,,3389.801,12.753,,,664.712,-415.19,-3297.958,1,Jenny Stahl,0,,2012,6742,1,,,,,,rockfish,rosethorn,150,150,1,,,,,
