Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive.No,Transect.No,User.Def..4,User.Def..5,User.Def..6,User.Def..7,User.Def..8,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1
SL_2017EYKT_Dive_32_16-48-04.000.avi,28391,17:03:56,NA,NA,NA,30.403,0.696,2691.557,21.716,NA,NA,930.464,340.1,-2502.608,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,30953,17:05:22,NA,NA,NA,11.445,1.583,1701.922,16.206,NA,NA,-357.416,-322.594,-1632.399,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,flatfish,flatfish,10006,10006,5,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,32285,17:06:06,NA,NA,NA,24.532,1.922,2747.519,6.272,NA,NA,276.326,100.936,-2731.724,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,6,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,43449,17:12:18,NA,NA,NA,14.402,0.266,1962.637,14.222,NA,NA,-237.687,-430.891,-1899.943,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,flatfish,flatfish,10006,10006,7,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,46495,17:14:00,NA,NA,NA,13.497,0.631,1919.367,11.446,NA,NA,312.634,-228.835,-1879.858,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,flatfish,flatfish,10006,10006,8,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,47804,17:14:43,NA,NA,NA,11.818,2.133,1828.635,9.442,NA,NA,171.22,-257.119,-1802.354,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,flatfish,arrowtooth flounder,121,121,9,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,49794,17:15:50,NA,NA,NA,14.547,3.409,1851.802,21.427,NA,NA,-644.765,-215.059,-1722.556,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,flatfish,Dover sole,124,124,10,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,52853,17:17:32,NA,NA,NA,19.388,0.154,2222.49,16.012,NA,NA,510.792,-351.786,-2134.198,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,57715,17:20:14,NA,NA,NA,12.894,0.998,1900.004,13.335,NA,NA,-5.653,-449.226,-1846.125,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,58579,17:20:43,NA,NA,NA,14.616,3.665,1933.089,15.794,NA,NA,386.396,-368.212,-1857.943,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,13,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,67517,17:25:41,NA,NA,NA,15.885,2.96,2094.411,11.252,NA,NA,-273.051,-316.353,-2052.297,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,67707,17:25:47,NA,NA,NA,31.816,1.764,2875.623,16.795,NA,NA,799.363,210.26,-2754.272,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,flatfish,flatfish,10006,10006,15,NA,NA,NA,NA
SL_2017EYKT_Dive_32_16-48-04.000.avi,68941,17:26:28,NA,NA,NA,39.054,6.004,3279.313,13.261,NA,NA,709.456,231.016,-3193.305,1,Jenny,0,NA,2017,32,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,16,NA,NA,NA,NA
SL_2017EYKT_Dive_33_18-38-07.000.avi,4432,18:40:39,NA,NA,NA,21.259,1.444,2519.12,8.115,NA,NA,-347.169,62,-2494.313,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,1,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,5402,18:41:11,NA,NA,NA,28.307,7.799,2691.92,18.611,NA,NA,858.857,-36.145,-2550.979,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,2,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,5407,18:41:11,NA,NA,557.841,48.094,9.447,2500.062,15.605,36.957,13.551,657.742,-140.304,-2407.904,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,2,,,NA,high horizontal angle
SL_2017EYKT_Dive_33_18-38-07.000.avi,6230,18:41:39,NA,NA,NA,24.44,4.159,2760.688,4.858,NA,NA,-70.425,-239.355,-2749.391,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,7126,18:42:09,NA,NA,NA,76.559,1.538,4195.248,25.721,NA,NA,-1787.554,323.236,-3781.571,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,19286,18:48:54,NA,NA,NA,15.106,0.279,2084.055,8.817,NA,NA,188.542,-270.16,-2057.851,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,5,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,19286,18:48:54,NA,NA,NA,84.42,1.561,4642.341,17.61,NA,NA,1032.934,925.14,-4430.406,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,6,AD,Fish milling/hovering,NA,gravid
SL_2017EYKT_Dive_33_18-38-07.000.avi,19430,18:48:59,NA,NA,644.678,86.627,1.698,3282.838,19.221,67.585,44.653,1030.747,324.914,-3099.841,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,6,AD,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,26164,18:52:43,NA,NA,NA,7.931,2.993,1337.631,25.537,NA,NA,-384.421,-437.018,-1204.364,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,27228,18:53:19,NA,NA,NA,34.294,0.649,3114.364,11.38,NA,NA,412.105,437.567,-3055.808,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,8,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,27275,18:53:20,NA,NA,870.057,65.361,2.227,2450.922,9.072,76.434,28.564,374.414,-95.763,-2420.261,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,8,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,33985,18:57:04,NA,NA,NA,43.72,2.476,3199.874,23.017,NA,NA,-1168.951,428.482,-2947.736,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,9,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,41953,19:01:29,NA,NA,NA,22.631,9.903,2346.233,21.74,NA,NA,860.863,105.744,-2180.033,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,10,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,45845,19:03:39,NA,NA,NA,21.14,2.291,2244.226,21.001,NA,NA,596.517,-552.014,-2091.889,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,47772,19:04:43,NA,NA,NA,11.023,6.24,1756.79,12.609,NA,NA,-0.654,-393.755,-1712.094,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,49443,19:05:39,NA,NA,NA,16.358,1.886,2222.374,6.718,NA,NA,5.162,-273.121,-2205.521,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,13,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,52567,19:07:23,NA,NA,NA,60.252,2.686,3748.06,23.011,NA,NA,1300.318,654.475,-3453.808,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,54615,19:08:31,NA,NA,NA,46.198,6.073,3346.632,20.524,NA,NA,1068.683,465.576,-3137.053,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,15,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,55243,19:08:52,NA,NA,NA,28.369,0.331,2721.758,17.284,NA,NA,802.959,80.185,-2599.383,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,16,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,56139,19:09:22,NA,NA,NA,72.82,1.264,4007.828,27.025,NA,NA,-1673.918,695.86,-3574.418,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,59833,19:11:25,NA,NA,NA,31.075,1.261,3106.021,7.253,NA,NA,-63.887,368.468,-3083.426,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,62736,19:13:02,NA,NA,668.552,36.121,2.761,2600.79,14.553,20.231,11.127,637.65,-143.065,-2517.349,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,19,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,62736,19:13:02,NA,NA,NA,28.695,3.1,2677.975,20.126,NA,NA,920.354,-60.346,-2514.131,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,halibut,halibut,200,200,19,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,1827,18:39:12,NA,NA,NA,21.687,1.371,2323.676,20.261,NA,NA,800.504,68.755,-2180.352,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,20,,,NA,
SL_2017EYKT_Dive_33_18-38-07.000.avi,29490,18:54:34,NA,NA,NA,34.103,0.813,2969.468,18.336,NA,NA,931.926,47.787,-2819.037,1,Jenny,0,NA,2017,33,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,21,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,7583,20:11:37,NA,NA,NA,58.086,1.418,4147.498,9.286,NA,NA,391.814,518.119,-4096.312,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,1,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,8036,20:11:52,NA,NA,NA,40.242,0.67,3121.766,19.695,NA,NA,952.724,-463.846,-2936.424,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,2,JV,Fish milling/hovering,NA,"no length, can't see whole fish"
SL_2017EYKT_Dive_34_20-07-10.000.avi,8328,20:12:02,NA,NA,NA,54.846,1.657,3802.066,17.562,NA,NA,1146.139,28.543,-3625.087,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,coral,red tree coral,10001,10001,3,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,9054,20:12:26,NA,NA,NA,65.152,0.566,3972.875,19.881,NA,NA,1240.738,-557.016,-3732.832,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,5,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,9054,20:12:26,NA,NA,NA,117.229,0.795,5197.025,24.484,NA,NA,1671.425,1330.133,-4737.737,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,6,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,9054,20:12:26,NA,NA,NA,104.641,2.449,4943.713,24.93,NA,NA,-1395.509,1520.743,-4492.236,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,7,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,9325,20:12:35,NA,NA,NA,96.016,3.82,5046.88,17.179,NA,NA,-1474.372,190.784,-4822.948,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,8,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,9325,20:12:35,NA,NA,NA,71.607,0.216,4094.417,22.972,NA,NA,-1543.164,-437.38,-3767.173,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,9,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,10699,20:13:21,NA,NA,NA,148.161,6.222,5734.521,27.43,NA,NA,-2590.29,-549.216,-5086.599,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,11343,20:13:42,NA,NA,NA,28.966,1.625,2488.043,28.567,NA,NA,-1038.634,-593.366,-2181.631,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,10,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,13483,20:14:53,NA,NA,NA,36.028,1.905,3073.751,15.599,NA,NA,628.249,519.374,-2963.697,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,33,AD,Fish milling/hovering,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,13488,20:14:54,NA,NA,542.084,56.957,4.95,2732.635,14.004,39.894,11.815,416.791,513.357,-2651.423,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,33,AD,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,13751,20:15:02,NA,NA,NA,21.417,4.262,2427.093,14.286,NA,NA,-184.319,-583.892,-2348.59,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,14152,20:15:16,NA,NA,NA,15.242,0.727,1980.081,15.428,NA,NA,-406.509,-346.416,-1906.691,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,12,AD,Fish moving quickly into frame,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,14163,20:15:16,NA,NA,549.819,25.119,1.234,2117.244,20.084,19.215,16.612,-655.296,-314.944,-1988.497,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,12,AD,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,14321,20:15:21,NA,NA,NA,71.636,0.055,4102.618,23.425,NA,NA,1188.434,1094.497,-3771.098,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,tiger,148,148,13,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,18359,20:17:36,NA,NA,NA,18.886,5.505,2027.199,27.768,NA,NA,-745.803,-590.181,-1790.251,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,18519,20:17:41,NA,NA,NA,38.727,2.582,2908.551,27.042,NA,NA,-1246.991,-455.485,-2587.898,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,15,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,20903,20:19:01,NA,NA,NA,139.288,1.545,5440.316,30.315,NA,NA,-2400.051,1306.275,-4704.3,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,16,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,22852,20:20:06,NA,NA,NA,69.77,3.479,4001.533,24.139,NA,NA,1411.005,806.962,-3656.521,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,17,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,23771,20:20:36,NA,NA,NA,88.899,1.418,4403.934,28.027,NA,NA,-1932.008,718.041,-3891.837,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,25146,20:21:22,NA,NA,NA,35.947,2.574,3216.862,11.211,NA,NA,617.97,77.393,-3155.998,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,greenling,lingcod,130,130,19,,,NA,"no length, bad angle"
SL_2017EYKT_Dive_34_20-07-10.000.avi,34723,20:26:41,NA,NA,NA,47.647,5.764,3381.994,21.361,NA,NA,1148.304,427.148,-3152.274,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,20,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,38630,20:28:52,NA,NA,NA,116.513,3.249,5394.774,19.532,NA,NA,-1251.97,1267.997,-5091.988,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,21,AD,Fish milling/hovering,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,38899,20:29:01,NA,NA,481.233,81.309,4.081,2988.926,18.133,50.502,16.872,-892.484,-262.242,-2840.49,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,21,AD,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,39525,20:29:22,NA,NA,NA,54.594,0.704,3665.088,20.317,NA,NA,1220.33,340.331,-3439.163,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,22,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,42217,20:30:51,NA,NA,NA,44.042,3.264,3184.068,24.14,NA,NA,1211.859,459.158,-2908.412,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,23,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,43110,20:31:21,NA,NA,NA,66.416,2.832,4342.408,11.936,NA,NA,-847.45,271.854,-4250.227,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,24,AD,Fish resting on bottom,NA,"no length, bent"
SL_2017EYKT_Dive_34_20-07-10.000.avi,45768,20:32:50,NA,NA,NA,33.022,3.226,2786.233,21.572,NA,NA,-901.066,-502.806,-2588.119,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,25,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,49204,20:34:44,NA,NA,NA,47.802,0.416,3715.334,10.349,NA,NA,-573.368,319.798,-3656.868,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,56077,20:38:33,NA,NA,NA,17.528,2.708,2248.524,8.765,NA,NA,214.166,-280.756,-2220.624,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,28,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,57818,20:39:31,NA,NA,NA,22.298,0.355,2223.327,26.173,NA,NA,-946.428,-268.857,-1993.784,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,29,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,57855,20:39:32,NA,NA,NA,72.572,2.539,4037.376,25.753,NA,NA,1537.806,822.232,-3641.359,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,greenstripe,135,135,30,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,62999,20:42:24,NA,NA,NA,54.41,1.218,3539.287,24.153,NA,NA,1346.056,514.844,-3232.587,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,31,,,NA,
SL_2017EYKT_Dive_34_20-07-10.000.avi,66624,20:44:25,NA,NA,NA,55.08,6.643,3635.259,21.79,NA,NA,1286.783,386.241,-3377.887,1,Jenny,0,NA,2017,34,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,32,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,757,7:00:10,NA,NA,NA,75.973,2.253,4425.663,16.991,NA,NA,-1148.532,569.242,-4235.957,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,1,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,11274,7:06:01,NA,NA,NA,42.879,4.336,3207.771,22.922,NA,NA,1244.208,-131.223,-2953.73,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,2,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,12851,7:06:53,NA,NA,NA,46.537,1.159,3727.452,7.871,NA,NA,-274.981,-452.081,-3689.703,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,22028,7:11:59,NA,NA,NA,19.168,1.859,2030.647,28.785,NA,NA,-778.686,-602.023,-1776.16,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,24566,7:13:24,NA,NA,NA,56.416,1.073,3756.737,18.625,NA,NA,928.686,738.376,-3564.466,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,5,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,26672,7:14:34,NA,NA,NA,53.442,2.568,4252.082,1.251,NA,NA,43.116,56.769,-4251.485,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,6,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,28806,7:15:45,NA,NA,NA,30.657,1.936,2979.547,9.284,NA,NA,449.086,-189.012,-2939.438,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,30803,7:16:52,NA,NA,NA,52.366,6.978,3558.06,23.167,NA,NA,1392.251,125.587,-3271.95,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,8,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,34774,7:19:04,NA,NA,NA,107.434,3.097,5499.817,11.907,NA,NA,-901.078,657.521,-5385.51,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,9,AD,Fish resting on bottom,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,34974,7:19:11,NA,NA,476.318,49.758,1.283,3579.202,17.832,2.51,0.086,-1054.276,-299.603,-3407.261,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,9,AD,,NA,tail a little bent
SL_2017EYKT_Dive_35_06-59-38.000.avi,35494,7:19:28,NA,NA,NA,39.55,1.815,3023.297,22.836,NA,NA,981.576,-659.475,-2782.431,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,10,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,35496,7:19:28,NA,NA,NA,38.356,1.27,2971.331,23.157,NA,NA,971.145,-666.146,-2727.991,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,37407,7:20:32,NA,NA,NA,178.865,3.434,6379.699,24.89,NA,NA,-2400.926,1167.551,-5794.216,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,11,AD,Fish milling/hovering,NA,"no length, can't see whole fish"
SL_2017EYKT_Dive_35_06-59-38.000.avi,37750,7:20:43,NA,NA,NA,42.799,3.619,3604.197,6.904,NA,NA,403.463,-179.271,-3577.054,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,13,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,41101,7:22:35,NA,NA,NA,42.188,5.57,3319.422,15.178,NA,NA,792.153,-376.65,-3201.436,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,42999,7:23:38,NA,NA,NA,38.457,5.673,3480.129,4.883,NA,NA,-284.47,-103.48,-3466.939,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,15,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,43737,7:24:03,NA,NA,NA,39.378,5.993,3455.43,8.203,NA,NA,-70.418,-508.385,-3417.101,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,16,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,45848,7:25:13,NA,NA,NA,42.263,1.604,3481.821,11.024,NA,NA,-658.061,-121.66,-3416.904,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,48022,7:26:26,NA,NA,NA,45.926,5.051,3851.553,3.921,NA,NA,-263.228,-31.377,-3842.419,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,49856,7:27:27,NA,NA,NA,50.778,0.022,3559.426,21.371,NA,NA,-1295.518,43.428,-3315.005,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,19,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,52248,7:28:47,NA,NA,NA,61.599,0.676,4304.505,8.463,NA,NA,-368.315,489.94,-4260.642,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,20,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,56801,7:31:18,NA,NA,NA,35.966,0.603,3231.949,9.83,NA,NA,481.103,251.17,-3186.055,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,21,,,NA,
SL_2017EYKT_Dive_35_06-59-38.000.avi,56801,7:31:18,NA,NA,NA,189.021,3.61,6458.258,27.548,NA,NA,-2449.273,1675.254,-5736.173,1,Jenny,0,NA,2017,35,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,22,AD,Fish milling/hovering,NA,"no length, blurry"
