Filename,Frame,Time_AKDT,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive.No,Transect.No,User.Def..4,User.Def..5,User.Def..6,User.Def..7,User.Def..8,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1,Event.Time.HH.MM.SS
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,36.643,5.52,4481.581,8.623,NA,NA,351.461,561.565,-4432.346,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,3,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,49.88,1.01,5108.115,11.776,NA,NA,585.886,849.736,-5002.752,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,4,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,52.13,3.324,5120.946,14.487,NA,NA,823.919,968.573,-4960.555,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,5,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,40.162,5.621,4424.298,17.598,NA,NA,1146.094,679.192,-4218.955,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,6,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,70.858,3.478,5795.373,20.704,NA,NA,1623.241,1236.636,-5424.22,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,7,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,49.884,5.408,4851.557,23.579,NA,NA,1699.748,925.41,-4448.829,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,8,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,60.203,1.185,5346.077,25.872,NA,NA,2109.303,984.497,-4812.707,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,9,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,110.75,0.525,7414.955,16.982,NA,NA,1084.795,1856.756,-7096.283,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,10,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12302,13:01:42,21:01:42,NA,NA,NA,84.683,0.875,6829.186,10.969,NA,NA,211.502,1265.302,-6707.612,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,11,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12361,13:01:44,21:01:44,NA,NA,NA,135.974,4.855,8329.259,17.715,NA,NA,693.437,2417.837,-7940.388,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,12,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12458,13:01:47,21:01:47,NA,NA,NA,28.014,4.001,3704.203,20.297,NA,NA,1231.274,358.811,-3475.103,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,13,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12458,13:01:47,21:01:47,NA,NA,NA,46.041,3.815,4822.738,13.979,NA,NA,935.97,682.001,-4681.628,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,14,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12536,13:01:50,21:01:50,NA,NA,NA,88.08,5.223,6669.478,14.413,NA,NA,1015.622,1297.032,-6462.829,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,15,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12575,13:01:51,21:01:51,NA,NA,NA,21.62,1.696,3266.752,24.295,NA,NA,-1254.604,-489.511,-2976.242,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,16,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,12575,13:01:51,21:01:51,NA,NA,NA,60.833,10.27,5701.988,25.646,NA,NA,-2465.548,-119.479,-5139.987,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,canary,146,146,17,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,17407,13:04:32,21:04:32,NA,NA,NA,22.089,0.23,3284.432,27.017,NA,NA,1432.67,409.114,-2927.042,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,18,,,NA,probably a greenstripe,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,19872,13:05:54,21:05:54,NA,NA,NA,130.37,1.206,7958.038,31.383,NA,NA,3528.641,2156.269,-6799.233,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,19,AD,Fish milling/hovering,NA,"no length, blurry",NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,20058,13:06:01,21:06:01,NA,NA,NA,78.065,0.71,6139.699,21.327,NA,NA,-1798.447,1309.258,-5722.528,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,20,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,29835,13:11:27,21:11:26,NA,NA,NA,28.337,3.267,3630.965,25.908,NA,NA,1229.38,994.588,-3268.536,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,21,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,31018,13:12:06,21:12:06,NA,NA,NA,109.693,0.712,7478.08,31.258,NA,NA,-3196.689,2183.547,-6398.046,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,22,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,37007,13:15:26,21:15:26,NA,NA,NA,10.235,2.41,2229.771,16.477,NA,NA,533.478,-344.982,-2137.351,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,flatfish,arrowtooth flounder,121,121,23,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,39051,13:16:34,21:16:34,NA,NA,NA,45.325,3.882,4851.251,14.05,NA,NA,-1096.598,417.697,-4707.19,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,24,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,47239,13:21:07,21:21:07,NA,NA,NA,36.853,5.386,4320.714,28.854,NA,NA,2053.057,-373.453,-3783.392,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,25,AD,Fish milling/hovering,NA,"no length, can't see whole body",NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,47477,13:21:15,21:21:15,NA,NA,NA,46.745,0.8,4850.389,25.867,NA,NA,2101.859,-256.247,-4363.806,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,26,AD,Fish milling/hovering,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,48069,13:21:34,21:21:34,NA,NA,567.654,12.871,2.122,2122.93,18.687,35.223,44.319,225.132,-641.843,-2011.016,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,26,AD,,NA,"high horizontal angle, slightly bent",NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,57347,13:26:44,21:26:44,NA,NA,NA,37.531,7.568,4222.003,22.696,NA,NA,1461.847,709.029,-3896.869,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,30,AD,Fish seeking cover,NA,"no length, can't see whole fish",NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,59055,13:27:40,21:27:40,NA,NA,NA,35.899,2.782,4214.31,30.798,NA,NA,1995.859,811.039,-3622.039,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,28,,,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,61151,13:28:50,21:28:50,NA,NA,NA,54.857,4.089,5583.493,6.543,NA,NA,-445.137,440.75,-5548.241,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,29,AD,Fish resting on bottom,NA,,NA
SL_2016CSEO_Dive_68_12-54-39.000.avi,61381,13:28:58,21:28:58,NA,NA,505.919,23.035,1.498,2495.672,28.814,75.132,41.985,-997.583,-672.06,-2186.674,1,Jenny,0,NA,2016,68,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,29,AD,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,2878,15:12:08,23:12:08,NA,NA,NA,32.657,5.837,4153.041,33.79,NA,NA,2181.419,750.505,-3453.39,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,1,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,4491,15:13:02,23:13:02,NA,NA,NA,8.837,5.576,2118.852,23.066,NA,NA,40.627,-834.033,-1947.376,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,10882,15:16:35,23:16:35,NA,NA,NA,55.64,0.397,5434.41,23.898,NA,NA,-2201.042,32.515,-4968.618,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,2,AD,Fish milling/hovering,NA,"no length, dark",NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,12444,15:17:27,23:17:27,NA,NA,NA,55.717,0.873,5308.957,18.962,NA,NA,-510.189,1635.382,-5024.964,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,20172,15:21:44,23:21:44,NA,NA,NA,8.429,7.508,2021.522,18.936,NA,NA,623.956,-207.334,-1911.607,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,skate,skate,700,700,4,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,22471,15:23:01,23:23:01,NA,NA,NA,5.205,1.037,1629.813,27.416,NA,NA,-726.916,-190.066,-1446.292,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,flatfish,Dover sole,124,124,5,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,27585,15:25:52,23:25:51,NA,NA,NA,8.884,4.418,2199.24,8.562,NA,NA,-324.779,-47.075,-2174.617,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,cod,Pacific cod,110,110,6,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,28888,15:26:35,23:26:35,NA,NA,NA,44.039,13.09,4602.722,31.443,NA,NA,1923.837,1426.699,-3930.449,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,flatfish,flatfish,10006,10006,7,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,34956,15:29:57,23:29:57,NA,NA,NA,16.518,6.488,2846.797,17.789,NA,NA,806.438,318.977,-2711.488,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,cod,unknown,9991,9991,8,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,42331,15:34:03,23:34:03,NA,NA,NA,25.538,9.668,3746.001,8.773,NA,NA,-252.873,503.057,-3703.446,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,cod,unknown,9991,9991,9,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,45339,15:35:43,23:35:43,NA,NA,NA,48.081,1.236,4828.185,19.613,NA,NA,-1181.779,1097.674,-4550.811,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,cod,unknown,9991,9991,10,,,NA,,NA
SL_2016CSEO_Dive_69_15-10-21.000.avi,48761,15:37:37,23:37:37,NA,NA,NA,25.844,8.886,3536.716,18.491,NA,NA,981.036,535.427,-3355.48,1,Jenny,0,NA,2016,69,1,NA,NA,NA,NA,NA,cod,unknown,9991,9991,11,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,1101,16:23:03,0:23:03,NA,NA,NA,55.606,4.838,5343.126,15.31,NA,NA,487.135,1311.126,-5156.806,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,dusky,172,172,1,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,1269,16:23:08,0:23:08,NA,NA,NA,30.277,1.322,3942.17,21.149,NA,NA,-1404.93,212.397,-3677.195,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,redbanded,153,153,2,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,1663,16:23:21,0:23:21,NA,NA,NA,51.278,5.774,5122.791,16.103,NA,NA,448.671,1335.874,-4925.152,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,redbanded,153,153,3,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,1663,16:23:21,0:23:21,NA,NA,NA,55.687,6.119,5118.256,22.044,NA,NA,1532.607,1146.314,-4746.96,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,redbanded,153,153,4,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,1663,16:23:21,0:23:21,NA,NA,NA,54.927,3.709,5095.433,21.13,NA,NA,1464.048,1097.361,-4755.608,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,redbanded,153,153,5,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,2283,16:23:42,0:23:42,NA,NA,NA,116.335,0.199,7405.481,29.453,NA,NA,2827.225,2278.638,-6454.128,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,6,AD,Feeding,NA,"No length, blurry",NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,9893,16:27:56,0:27:56,NA,NA,NA,39.608,0.25,4414.975,31.469,NA,NA,2056.593,1030.968,-3768.226,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,19365,16:33:12,0:33:12,NA,NA,NA,4.175,0.691,1441.08,15.776,NA,NA,85.515,-385.82,-1385.836,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,flatfish,Dover sole,124,124,8,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,30717,16:39:30,0:39:30,NA,NA,NA,13.054,3.066,2624.04,30.616,NA,NA,1330.749,116.908,-2258.546,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,9,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,30717,16:39:30,0:39:30,NA,NA,NA,15.317,0.494,2885.989,8.587,NA,NA,393.73,167.968,-2854.066,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,flatfish,arrowtooth flounder,121,121,10,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,35730,16:42:17,0:42:17,NA,NA,NA,47.835,2.269,5390.887,2.522,NA,NA,232.703,-59.507,-5385.534,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,15,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,36299,16:42:36,0:42:36,NA,NA,NA,7.561,2.335,1944.756,13.895,NA,NA,-345.983,-318.394,-1887.06,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,16,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,43447,16:46:34,0:46:34,NA,NA,NA,93.954,7.91,6739.209,31.478,NA,NA,2902.504,1975.354,-5752.424,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,11,AD,Fish milling/hovering,NA,"no length, blurry",NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,50909,16:50:43,0:50:43,NA,NA,NA,25.354,3.162,3451.197,23.586,NA,NA,1202.536,-686.725,-3161.183,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,65089,16:58:36,0:58:36,NA,NA,NA,72.062,0.53,6203.738,17.113,NA,NA,10.938,1810.68,-5933.606,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,13,AD,Feeding,NA,"no length, blurry",NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,66864,16:59:35,0:59:35,NA,NA,NA,96.651,7.021,6850.351,19.614,NA,NA,-1557.319,1675.828,-6457.064,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,,,NA,,NA
SL_2016CSEO_Dive_70_16-22-15.000.avi,68363,17:00:25,1:00:25,NA,NA,NA,12.232,10.124,2394.871,27.287,NA,NA,929.609,-589.498,-2126.905,1,Jenny,0,NA,2016,70,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,74,9:48:09,17:48:09,NA,NA,NA,61.755,0.638,5716.811,17.377,NA,NA,-133.173,1688.524,-5460.136,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,1,AD,Fish milling/hovering,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,199,9:48:14,17:48:14,NA,NA,493.332,11.571,0.564,2905.212,21.059,1.3,1.331,-588.471,-862.25,-2711.178,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,1,AD,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,424,9:48:21,17:48:21,NA,NA,NA,35.083,3.826,4241.554,15.327,NA,NA,-1066.298,-356.554,-4089.824,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,ratfish,ratfish,714,714,2,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,2370,9:49:26,17:49:26,NA,NA,NA,54.347,2.609,5165.49,16.647,NA,NA,1223.229,820.366,-4951.06,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,ratfish,ratfish,714,714,3,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,3233,9:49:55,17:49:55,NA,NA,NA,82.75,2.001,6553.301,21.398,NA,NA,-263.91,2361.074,-6107.49,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,4,AD,Fish milling/hovering,NA,chasing fish,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,3303,9:49:57,17:49:57,NA,NA,NA,66.149,0.717,5702.641,29.275,NA,NA,-2180.062,1726.428,-4978.643,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,quillback,147,147,5,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,3492,9:50:03,17:50:03,NA,NA,571.343,34.475,0.721,3773.382,2.849,21.895,11.784,-83.933,167.711,-3768.718,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,4,AD,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,4444,9:50:35,17:50:35,NA,NA,NA,10.912,1.644,2325.388,17.364,NA,NA,-302.515,-630.14,-2217.845,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,black,142,142,6,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,5368,9:51:06,17:51:06,NA,NA,NA,27.394,0.514,3624.676,23.868,NA,NA,-1190.687,-864.651,-3312.54,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,quillback,147,147,7,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,6994,9:52:00,17:52:00,NA,NA,NA,74.905,4.732,6085.553,28.777,NA,NA,2805.693,829.769,-5336.06,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,ratfish,ratfish,714,714,8,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,7413,9:52:14,17:52:14,NA,NA,NA,49.787,1.098,5072.292,16.132,NA,NA,-1362.309,349.03,-4873.442,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,9,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,7695,9:52:23,17:52:23,NA,NA,NA,31.26,2.397,3931.419,16.892,NA,NA,-683.234,-924.877,-3759.501,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,tiger,148,148,60,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,7707,9:52:24,17:52:24,NA,NA,NA,27.915,7.369,3759.014,31.911,NA,NA,1861.829,686.099,-3192.655,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,10,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,8501,9:52:50,17:52:50,NA,NA,NA,34.407,4.704,4209.477,22.807,NA,NA,160.187,1614.135,-3884.405,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,11,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,8656,9:52:56,17:52:56,NA,NA,NA,22.11,2.964,3500.634,8.558,NA,NA,143.77,492.045,-3462.898,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,unknown,10024,10024,12,,,NA,likely dark,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,9182,9:53:13,17:53:13,NA,NA,NA,49.72,1.17,5205.478,9.3,NA,NA,-710.363,437.764,-5138.165,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,quillback,147,147,13,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,9832,9:53:35,17:53:35,NA,NA,NA,50.662,0.321,5199.696,11.573,NA,NA,-416.426,943.727,-5096.352,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,14,AD,Fish milling/hovering,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,9928,9:53:38,17:53:38,NA,NA,NA,36.572,1.116,4146.521,24.414,NA,NA,1485.093,845.998,-3777.886,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,black,142,142,15,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,9928,9:53:38,17:53:38,NA,NA,NA,15.239,1.045,2772.801,19.659,NA,NA,932.548,-30.313,-2611.103,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yellowtail,155,155,16,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,10152,9:53:45,17:53:45,NA,NA,540.89,37.529,1.485,2695.146,22.424,74.037,21.072,-984.705,-295.518,-2491.353,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,14,AD,,NA,high horizontal angle,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,10904,9:54:10,17:54:10,NA,NA,NA,5.666,0.482,1652.544,28.58,NA,NA,-440.758,-659.907,-1449.537,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,ratfish,ratfish,714,714,18,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,12574,9:55:06,17:55:06,NA,NA,NA,25.031,0.788,3635.784,30.832,NA,NA,-1729.17,-702.286,-3120.207,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,19,AD,Fish moving quickly out of frame.,NA,"no length, blurry",NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,12933,9:55:18,17:55:18,NA,NA,NA,64.542,1.947,5663.603,23.53,NA,NA,-2125.592,757.965,-5194.588,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,21,AD,Fish moving quickly out of frame.,NA,"no length, blurry",NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,13028,9:55:21,17:55:21,NA,NA,NA,98.25,0.087,7372.329,31.538,NA,NA,3856.101,15.114,-6283.43,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,23,AD,Fish moving slowly out of frame,NA,"no length, blurry",NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,13156,9:55:26,17:55:26,NA,NA,NA,19.031,0.112,3225.747,29.419,NA,NA,-1571.587,-208.568,-2809.281,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,22,AD,Fish chasing other fish,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,13160,9:55:26,17:55:26,NA,NA,NA,46.547,0.211,5241.864,4.014,NA,NA,-197.389,-322.397,-5228.216,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,tiger,148,148,20,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,13199,9:55:27,17:55:27,NA,NA,660.451,20.804,1.485,2908.018,27.879,10.928,1.986,-1182.431,-671.541,-2570.498,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,yelloweye,145,145,22,AD,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,15651,9:56:49,17:56:49,NA,NA,NA,137.811,2.287,8316.314,17.01,NA,NA,2341.854,-678.817,-7950.85,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,finfish,unknown,10058,10058,24,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,16101,9:57:04,17:57:04,NA,NA,NA,12.531,1.563,2466.609,28.485,NA,NA,-599.57,-1017.574,-2165.46,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,ratfish,ratfish,714,714,25,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,16142,9:57:05,17:57:05,NA,NA,NA,29.004,0.674,3878.96,31.908,NA,NA,-1708.393,-1141.729,-3290.012,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,17705,9:57:57,17:57:57,NA,NA,NA,36.51,0.148,4337.188,15.657,NA,NA,-1118.381,334.953,-4177.107,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,silvergray,157,157,27,,,NA,,NA
SL_2016CSEO_Dive_71_09-47-52.000.avi,17862,9:58:02,17:58:02,NA,NA,NA,108.038,9.295,7133.09,25.279,NA,NA,2655.36,1476.188,-6453.751,1,Jenny,0,NA,2016,71,1,NA,NA,NA,NA,NA,rockfish,quillback,147,147,28,,,NA,,NA
